tweet_text,choose_one_category
Our thoughts and prayers are with families &amp; businesses in Nepal rocked by a devastating magnitude 7.8 earthquake killing over 1400 people.,sympathy_and_emotional_support
So glad to hear @EllisJStewart is safe and well-please help with the #NepalEarthquake aid appeal by donating here: http://t.co/knOmwOCdoF,donation_needs_or_offers_or_volunteering_services
Heart heavy for Nepal. We share your grief and pain and wish you more strength and courage in this calamity. #PakStandsWithNepal,sympathy_and_emotional_support
Keeping Nepal and Baltimore in prayer tonight #hestheprinceofpeace #hisheartisforeveryone,sympathy_and_emotional_support
Nepal quake toll crosses 4000; Many still feared trapped http://t.co/1QhkFgVQZl,injured_or_dead_people
Four Hongkongers missing after Nepal earthquake found safe and well - South China Morning Post (subscription) http://t.co/iaN7ThSaFB #hon‰Û_,missing_trapped_or_found_people
Nepal hits me at home man :(,other_useful_information
@rvaidya2000 that will confuse him and he will end up taking #LandBill to #Nepal and #earthquake to Punjab. So pls settle for time being,not_related_or_irrelevant
#Nepal #NepalEarthquake  Canadian girlfriend is looking for boyfriend Shankar Kafle 21 male 5'7" he is slim... http://t.co/abETYlv365,missing_trapped_or_found_people
There's civil unrest/violence in Baltimore and a horrible disaster in Nepal and all the media cares about is a transgender Republican ‡_¢A,other_useful_information
Shelter Dogs Now Helping Save Lives In Nepal FollowingåÊEarthquake http://t.co/JU0k3o1HEp,other_useful_information
"@DrKumarVishwas: Salute Indian Air Force ‰Ïö•ü https://t.co/r08zsksg6j" thanx sir,not_related_or_irrelevant
Nepal earthquake: Amanda Holden's sister escapes Everest avalanche http://t.co/qtzGpGIj6g,displaced_people_and_evacuations
UK aid donations to Nepal reach å£15m http://t.co/GjK2tq2aKD,donation_needs_or_offers_or_volunteering_services
Search for Nepal earthquake survivors intensifies http://t.co/I91vINF446,missing_trapped_or_found_people
|Death toll rises to over 1100 in Nepal earthquake || Fox News Video ‡_ü8 http://t.co/9d3wJXRBI5|,injured_or_dead_people
Deadly Earthquake in Nepal http://t.co/Yw7FbxFsmB,other_useful_information
Christ that earthquake in Nepal really was bad,sympathy_and_emotional_support
Praying for those in Nepal right now. ‡_ä4,sympathy_and_emotional_support
Difficult task for EMS organizations in Nepal they need all the help they can get! #NepalEarthquake #NepalQuakeRelief  #Nepal #EMS2016,donation_needs_or_offers_or_volunteering_services
A 10-Year-Old's View Of The Nepal Earthquake: "It would be so much more convenient if the earthquake would sen... http://t.co/taQuLnjNqx,other_useful_information
Powerful quake kills nearly 1800 people in Nepal toll expected to rise http://t.co/wOnxZ8pRwK,injured_or_dead_people
Feel horrible for Kathmandu / Nepal. Hard enough climbing Everest without an earthquake.  Always wanted to visit there.,sympathy_and_emotional_support
ClipperViajes: RT qatarairways: #QatarAirways Cargo is flying crucial aid to Nepal to support the people of Kathma‰Û_ http://t.co/ovx5GeXHO1,donation_needs_or_offers_or_volunteering_services
Allah hu akber  Nepal earthquake http://t.co/6i5Ehr05If,not_related_or_irrelevant
@EveLaurence truly a tragedy in nepal,sympathy_and_emotional_support
Death roll croses 2000 in nepal now #earthquake,injured_or_dead_people
Israel criticized for touting #Nepal rescue while #Gaza is still in ruins&amp;under blockade  http://t.co/gCfc7Bya6B http://t.co/gwvU8j0K2a,infrastructure_and_utilities_damage
Nepal earthquake Baltimore riots kids asking Stephen Hawking about One Direction... news today is overwhelmingly sad,other_useful_information
@dlbhutan remote areas need humantarian aid shelter food medical assistance #NepalEarthquake,donation_needs_or_offers_or_volunteering_services
Big day for nepal people,not_related_or_irrelevant
China Rushes Aid to Nepal; Taiwan Is Turned Away http://t.co/mGb1VeTXU7,other_useful_information
RIP to the Google Executive #DanFredinburg killed in the Everest Avalanche After #NepalEarthquake  #prayforNepal,sympathy_and_emotional_support
#USA #News: Nepal quake: Hundreds dead Everest shaken: A powerful earthquake struck Nepal S... http://t.co/Knhr5ethsv via .@TheNewsHype,injured_or_dead_people
Another smart way to use the Internet to find missing people. http://t.co/EQEm5vlEZX,not_related_or_irrelevant
Women's golf No1 Lydia Ko to donate any winnings to disaster-hit #Nepal. You wonderful generous woman!  http://t.co/3CYONv3yKa,donation_needs_or_offers_or_volunteering_services
May the one true God--who goes by many names--bless the people of Nepal.  #Jesus  #Allah #Yahweh #Brahma,sympathy_and_emotional_support
Good Morning PM @narendramodi :).Sir i was trying to access PMNRF for donations towards #NepalQuakeRelief.The Site is Down.@timesofindia,donation_needs_or_offers_or_volunteering_services
Donate and spread the word...  #PrayForNepal http://t.co/zE0pHUYO9e,donation_needs_or_offers_or_volunteering_services
Nepal earthquake: Brit among 5000 killed Foreign Office confirms http://t.co/iKEaYNNoU6,injured_or_dead_people
Nepalese Dig With Bare Hands for Earthquake Survivors: Rescuers dug with their bare hands and bodies piled up in Nepal today after an...,injured_or_dead_people
World Bank Extends Support to Nepal: Extending support to earthquake-hit Nepal World Bank President Jim Yong Kim has said the global...,donation_needs_or_offers_or_volunteering_services
India's aid to Nepal named 'Operation Maitri': The Indian Army has named the aid to Nepal 'Operation Maitri' o... http://t.co/oHSBxmFR4M,donation_needs_or_offers_or_volunteering_services
Praying for everyone. #PrayForNepal #GodBlessUsAll,sympathy_and_emotional_support
Keep your prayers silent and let your money do the talking #Nepal,sympathy_and_emotional_support
Seems like @TheRock starrer #SanAndreas promotions were huge in Nepal,not_related_or_irrelevant
@kjagadeesan93 @swamy39 @sardesairajdeep @timesnow @rupasubramanya that is why I do not visit foreign countries barring Nepal etc,not_related_or_irrelevant
#NepalQuake  More than 4600 killed - the government declares three days of mourning     RW,injured_or_dead_people
I've done it!! Have you?? Text DONATE5 to 70008 &amp; give å£5. @savechildrenuk  https://t.co/pB14vPozEc,donation_needs_or_offers_or_volunteering_services
Phil's mission to help Nepal quake victims http://t.co/WuBZdZygrM,donation_needs_or_offers_or_volunteering_services
What did people think caused earthquakes back in ancient times? http://t.co/fFbYkzfcuw #NepalEarthquake #earthquakes #myths,other_useful_information
@ofnosurnamefame @firstpost @Amul_Coop "Har Haal Nepal ke saath" would have been better phonetically. Appreciate the gesture though.,not_related_or_irrelevant
Your response to our appeal has been incredible: watch the latest on #NepalQuake Appeal from @bjpaddy http://t.co/uXk2GBeWwt,donation_needs_or_offers_or_volunteering_services
Latest News: India Evacuates 170 Foreigners From Nepal http://t.co/MPXSbHA6QI,displaced_people_and_evacuations
#Emergency In #Nepal Your #Help needed  #NepalQuakeRelief  http://t.co/t9T2Jo6gks https://t.co/sDdI2HBquG,donation_needs_or_offers_or_volunteering_services
At least 21 Portuguese identified in Nepal  http://t.co/077fAeyquX,missing_trapped_or_found_people
Dear bhakts NEPAL is not just a tragedy struck nation but also a cushion between India and China,other_useful_information
Along with Baltimore my heart goes out to the lives lost and many others who are searching for family members and healing. #Nepal,sympathy_and_emotional_support
#NepalEarthquake:List of places to get food &amp; shelter in #Kathmandu @mahrukhinayet @nowme_datta @janiceseq85 @palkisu http://t.co/IYIPLPL1aS,other_useful_information
Nepal earthquake: authorities struggle to cope despite international aid efforts - http://t.co/b1Pj5qD44u #wnn7,other_useful_information
12 helicopters - 6 from India- involved in  rescue across Nepal. 6 more helicopters expected from India.,other_useful_information
@narendramodi thanks modi ji for your quick action for nepal earth quake and quick relief to nepal peoples.,sympathy_and_emotional_support
Aircraft to evacuate Canadians set to arrive in earthquake-hit Nepal http://t.co/yBJPlLjdWD,displaced_people_and_evacuations
#youtube Nepal earthquake: 25 shocking pictures summarising the tragedy http://t.co/Peq9cWJwr9,other_useful_information
In Kathmandu Valley quake-hit Nepalis fend for themselves: By Ross Adkin DHADING Nepal (Reuters) - Barely an... http://t.co/RJSrcq5rR9,other_useful_information
#Bangladesh sending 22-member fire team to #Nepal tomorrow #NepalQuake #HelpNepal http://t.co/ogJrIRvLPE #ThanksHasina,donation_needs_or_offers_or_volunteering_services
Quick News: Is Low Self-Control a Threat to Security? City of Kathmandu shifted 10 feet by earthquake Desperat... http://t.co/SLeP59rqyS,other_useful_information
My condolences to all who died in this tragedy and God give the people of Nepal and India strength to overcome it.#NepalEarthquake,sympathy_and_emotional_support
#Prayers #condolences&amp; our #best #wish 4a #speedy #recovery 2d #country of #Nepal #NepalQuake #NepalEarthquake #Earthquake 7.8 #RichterScale,sympathy_and_emotional_support
@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,injured_or_dead_people
@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj border of Bihar.,other_useful_information
#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK,injured_or_dead_people
A CAMA worker is en route to #Nepal - please pray that his flight will be able to land.,sympathy_and_emotional_support
Be whisked away to the Soiree en Blanc! The event will benefit the Nepal Red Cross.  http://t.co/RBhlxBY612 http://t.co/tMxmOoGYtL,donation_needs_or_offers_or_volunteering_services
Nepal Earthquake Explained Prediction of a More Lethal One in Near Future [Video] #nepal #earthquake http://t.co/ePW4NaahYU,other_useful_information
17 mountaineer's confirmed death.Nepal Envoy thanks India.,injured_or_dead_people
#Nepal #Rescue ‰ÛÒ Nepal Earthquake Crews Race to Rescue Climbers on Mount‰Û_ http://t.co/VBRZD0YNDi #News #climb http://t.co/MJmzAxRszp,other_useful_information
"@IFRCAsiaPacific: CNN: Red Cross aids in rescue efforts in Nepal http://t.co/cdX6vdRGbs",donation_needs_or_offers_or_volunteering_services
Nepal Earthquake 2015 https://t.co/MiGT9VdM2T via @YouTube,other_useful_information
Day 4-14 foll a disaster like #NepalEarthquake are crucial for medical teams to provide live-saving trauma care to those w/ injuries @WHO,other_useful_information
@USAID This is a database with the location and needs of people trapped in Nepal. http://t.co/SEG4iu67gs Many are in need of evac &amp; supplies,missing_trapped_or_found_people
http://t.co/WYDc8qVXNe. leading Eng news paper of Nepal.Positive attitude-"After the darknessthere will be light".,other_useful_information
Sincere condolense to the people of NEPAL. #Nepalquake,sympathy_and_emotional_support
Great work @IndianExpress ... Keep it up. RWs like @bwoyblunder are just jealous of your creative capability.  http://t.co/ZxWf9Ztxxg,not_related_or_irrelevant
Whatever you're doing pause. Don't just hashtag "Pray for Nepal or Baltimore" - stop what you're doing and actually pray. #LiftItUp,sympathy_and_emotional_support
#NepalEarthquake #Nepal Officials say death toll from massive Nepal earthquake has surpassed 4000 says AP,injured_or_dead_people
Very sad RIP those souls missing in Nepal  https://t.co/IHqFzwimXr,sympathy_and_emotional_support
TEXT 'NEPAL' to 864233 (UNICEF) for $10 donation.,donation_needs_or_offers_or_volunteering_services
@kirkyboy79 I'm comparing the amount we're spending on nuclear weapons &amp; the amount we're spending on foreign aid. Nepal = 0.01% of Trident.,other_useful_information
Delhi Government to Send Food Packets Drinking Water to Nepal: Delhi Government has decided to send 25000 pa... http://t.co/0NDhZHKcMw,donation_needs_or_offers_or_volunteering_services
#NepalEarthquake     Father God we pray for those whose lives were lost in Nepal.,sympathy_and_emotional_support
Nepal Earthquake: She Was My Everything Says a Distraught Father: As he watched Nepalese police rescuers fina... http://t.co/bJuJN6rZ0K,other_useful_information
Please help nepal by donating even if the amount is little it can makea big difference.please donate #NepalEarthquake http://t.co/XnLc6RmCj6,donation_needs_or_offers_or_volunteering_services
Hundreds of climbers trapped on Everest after Nepal quake  Hundreds of climbers trapped in mountains; ten believed de http://t.co/xhws8BU3We,missing_trapped_or_found_people
Quake-hit Nepal at high risk of landslides in coming weeks http://t.co/PnIOgWUYtt #TopNews,caution_and_advice
Every time I see that the number of dead in #Nepal has risen I get sick inside all over again.,injured_or_dead_people
#shipping VIDEO: Britons return from Nepal ordeal: A plane carrying 120 British people caught up in the Nepal ... http://t.co/TFLoTejoHk,missing_trapped_or_found_people
#TeamFollowBack Rohit Sharma Prays for Earthquake-Hit Nepal  #FollowBack,sympathy_and_emotional_support
#German #France #Nepal ‰ÛÒ German French Rescue Teams on Way to Nepal ‰ÛÒ A German rescue‰Û_ http://t.co/xWwKlopBXv #News #disaster,donation_needs_or_offers_or_volunteering_services
Nepal Earthquake: Model Pooja Missra Was in Kathmandu is 'Grateful to be Alive': "It was like mayhem. It looked like a refugee camp ...,other_useful_information
Ex-figure skater Kim Yuna donates $100000 to aid #NepalEarthquake victims. #SouthKorea. http://t.co/ZNp3OOb1Ca http://t.co/HXYvuamFuu,donation_needs_or_offers_or_volunteering_services
UK aid leaves for Nepal on RAF plane: An RAF flight carrying UK aid and British Army Gurkhas is flying to Nepa... http://t.co/jFuCm3OkaD,donation_needs_or_offers_or_volunteering_services
Quake has left scar for life says Kolkata homemaker in Kathmandu http://t.co/eXjDDm8KFz http://t.co/sEiXWVbs2j #PriyankaLuvv,infrastructure_and_utilities_damage
Nepal Airport Provides Shelter Relief and Treatment http://t.co/dFktcmb88c #News #USA,other_useful_information
@surprisethere http://t.co/OGgZN4bR1h Really interesting read in light of the horrific Nepal earthquake.,other_useful_information
Powerful Aftershock Jars Katmandu; Nepal Quake Toll Rises: A magnitude 6.7 aftershock rumbled Katmandu and sent‰Û_ http://t.co/G3PWsN9SsU,other_useful_information
God save them :( ‡_Á6 #PrayforNepal,sympathy_and_emotional_support
Massive #earthquake below #Nepal - At least 630 fatalities so far - economic losses 3-5 billion $,injured_or_dead_people
Campaign going on for Miss Nepal to win the multimedia award . How many people know about Dr Govinda KC who needs fierce campaign after all,not_related_or_irrelevant
#retweet : National reconstruction in Nepal requires a constitution and local elections - Economic Times (blog) http://t.co/yZeWkbh8U2,other_useful_information
Devastation and resilience after the #NepalEarthquake captured by @siobhanheanue over 5 days http://t.co/3dpE4NDUpm http://t.co/1N8LCbD3wR,other_useful_information
I hope all of my Nepalese friends and families are safe and sound as well as the others. ‡__F #NepalQuake,sympathy_and_emotional_support
@BritishRedCross I've donated financially to the #NepalQuake Disaster Fund but also have clothes &amp; blankets to give. Are u accepting those?,donation_needs_or_offers_or_volunteering_services
If someone knows everything... Please share and share again for him and all the other #nepal #helpnepal http://t.co/1r3QACqKkD,sympathy_and_emotional_support
VIDEO: Restaurant scoured for quake survivors: Rescuers in Nepal are still hopeful that the... http://t.co/VGTjUP21AK #news #socialmedia,missing_trapped_or_found_people
7.9 Nepal Earthquake Kills Over 100 #Nepal #earthquake #newsnepal   http://t.co/1Jih6Xf2EZ,injured_or_dead_people
Google opens its Person Finder tool to aid earthquake relief efforts in Nepal http://t.co/6VIxymQCht #Tech #News http://t.co/79ZxdxXuKk,donation_needs_or_offers_or_volunteering_services
Facebook rolls out ‰Û÷Donate‰Ûª button for Nepal earthquake https://t.co/qdp5IMg4t3 via @sharethis,donation_needs_or_offers_or_volunteering_services
My heart goes out to the victims and families of lost loved ones affected by the Nepal Earthquake. Stay safe keeping everyone in my prayers,sympathy_and_emotional_support
@joshelliott14 my email is s.halyk@soschildrensvillages.ca shoot me an email and I will update you on how we are helping in Nepal,other_useful_information
Idaho Natives In Nepal Reassure Relatives In Wake of Earthquake http://t.co/gK6Uj10wjQ,other_useful_information
@susiecampbell Thank you for spreading the word about our #Nepal relief efforts Susie - greatly appreciated! Best wishes Charlotte,donation_needs_or_offers_or_volunteering_services
PLEASE SAY A PRAYERS FOR The People In #Nepal 7.9 Magnitude Earthquake ... Hundreds Killed Many More‰Û_ https://t.co/gE1XDZUR5s,sympathy_and_emotional_support
50time i wash my face2time bath with cold waterbut my heart didn't gave me permision to praper fro my exam. #quakefear #nepalquake,not_related_or_irrelevant
Nepal Earthquake: Lok Sabha Members to Donate a Month's Salary to Prime Minister's Relief Fund: All Lok Sabha members who have agree...,donation_needs_or_offers_or_volunteering_services
Nepal Earthquake: At Least 800 Feared Dead As 7.8 Magnitude Earthquake,injured_or_dead_people
Empirical law based on past earthquake sequences would predict largest aftershock of Nepal quake to be M6.7 magnitude of today's event.,other_useful_information
Nepal Earthquake Relief Fund http://t.co/ER07bcKb9q via @GlobalGiving cc @oneseedex @iDEorg @Colorado @CACRadicalGrace #NepalQuake,donation_needs_or_offers_or_volunteering_services
#earthquake Nepal: News release: Operation USA to Aid Recovery Efforts in Nepal Following Ma... http://t.co/F12SAKSz3D #crisismanagement,other_useful_information
@EmilyBeart Pray for #Nepal ‡__F,sympathy_and_emotional_support
for the 1st time after a major disaster sending bibles r condemned. #SoulVultures agenda sliced open. @HKupdate #NepalQuakeRelief,donation_needs_or_offers_or_volunteering_services
Thoughts are also with those affected by the #NepalEarthquake,sympathy_and_emotional_support
S. Korea Raises Travel Advisory for Quake-Hit Nepal http://t.co/h1FChLW5Lb,other_useful_information
Monday 5:00pm PT Tina Sciabica of @READGlobal will be on @bizradio111 to talk about her ongoing help for Nepal.  Join us and please donate.,donation_needs_or_offers_or_volunteering_services
Please keep Nepal in your prayers. This is not about any religion it's about humanity.Pray for my lil. ones @Itz_Sonal @SuwalPratistha ‰_•ü‡__F,sympathy_and_emotional_support
Sign up this petition to ask banks to waive transfer fee to #Nepal   https://t.co/ti62whRglA  #NepalEarthquake,donation_needs_or_offers_or_volunteering_services
Britons caught up in Nepal disaster http://t.co/0uZhbPoxd0,other_useful_information
Nepal quake survivors draw support from Apple Google Facebook and others http://t.co/4TEwqnMHUl,donation_needs_or_offers_or_volunteering_services
Frustration Grows in Nepal as Earthquake Relief Trickles In http://t.co/1weXe1VG2v,other_useful_information
@EllonaSantiago Learn the story behind "Nepal Earthquake Relief Fund - Help Saves Lives" . @indiegogolife http://t.co/ndGtLrmxnJ,donation_needs_or_offers_or_volunteering_services
Earthquake-Hit Nepal at High Risk of Landslides in Coming Weeks: Study: The threat of landslides and mudslides... http://t.co/3PTgS1Tvns,infrastructure_and_utilities_damage
Hey new tweet from @BBCBreaking. It's about Kathmandu. Full details: http://t.co/OYKbaJrsHW  / http://t.co/1kLDgFOSfR,other_useful_information
Major Quake Aftershocks in Nepal Kill More Than 2100 Shake Mount Everest  RT @VOAAsia http://t.co/srcWsFrYuw,injured_or_dead_people
Check this @SuryaRay India swings into action rushes relief personnel material to Nepal: India‰Û_ http://t.co/GvKTazfmGB #SuryaRay #India,donation_needs_or_offers_or_volunteering_services
Nepal refuses help offered by China saying they have full faith in Indian Army and Modi. #earthquake  #RespectForModi,donation_needs_or_offers_or_volunteering_services
New York TimesNepal Terrorized by Aftershocks That Stymie Relief EffortsNew York TimesKATMANDU Nepal ‰ÛÓ A grow... http://t.co/qvk2SeTZXo,other_useful_information
The pointlessness of death n destruction ..if man does not kill man nature dies...sad about nepal...please god,sympathy_and_emotional_support
yare More aftershocks jolt Nepal as rains hamper aid workers - Hindustan Times: Hindustan TimesMore after... http://t.co/L4awUf4Yp9 yare,other_useful_information
GoogleTrend 1:BlackOps3 2:WWE 3:KevinLove 4:HoustonRockets 5:ChrissyTeigen 6:JonJones 7:Nepal 8:FreddieGray http://t.co/QcUxLAHgUf,not_related_or_irrelevant
Pakistan sends food with beef masala to Nepal blames Indian media for row: Pakistan on Thursday blamed the In... http://t.co/r46ldRLv2G,donation_needs_or_offers_or_volunteering_services
Prayers to the families wrecked in Nepal Earthquake.  . #Google started to search people Earthquake.  . Click... http://t.co/AnjZqbTgJV,sympathy_and_emotional_support
#Nepal #earthquake: death toll exceeds 1000 people. http://t.co/QNKMfSPQqj #Everest,injured_or_dead_people
@JohnDeVore Huh. I guess all those Christian missions to Nepal are to protect 7-11's Himlayan locations.,other_useful_information
top news: 'At times I thought I was dead' says teen rescued from Nepal quake rubble - Los Angeles Times: Los ... http://t.co/xqNKukJzrJ,missing_trapped_or_found_people
Massage to Nepal Residents.@yadavakhilesh @CMOfficeUP #Earthquake http://t.co/FuvykdwFyp,sympathy_and_emotional_support
Chaos Reigns at Nepal's Only International Airport in Kathmandu http://t.co/TSyLfvNzVe,infrastructure_and_utilities_damage
I just wish it all to be bad dream when i wake up tomorrow so that i can worry about my college assignments #NepalQuake,not_related_or_irrelevant
Hey @cnn no one cares about Bruce Jenner. Show news about #Nepal Something that actually has significance... #Pissed,other_useful_information
How to help the victims: A 7.8 magnitude earthquake rocked Nepal with devastating force Saturday killing more... http://t.co/kE0RAPS2u3,sympathy_and_emotional_support
people in kathmandu stay safe,sympathy_and_emotional_support
UNICEF: Aid for Nepal needs to move faster http://t.co/kzi0559OGl,donation_needs_or_offers_or_volunteering_services
Later this year I am walking 100km for Oxfam. Any money raised in the next two weeks will go directly to #Nepal https://t.co/Ke8rjaJJTA,donation_needs_or_offers_or_volunteering_services
Agree divert our indo foreign aid to Nepal.  Indo too corrupt and primitive to use it wisely  they don't deserve it #Bali9,other_useful_information
Sega Games donating two million yen plus DLC revenues in four games to Nepal earthquake recovery http://t.co/uLqjSEQoc8,donation_needs_or_offers_or_volunteering_services
NEPAL EARTHQUAKE RELIEF:  AMURT International is usually the one of the first releif teams to arrive at... http://t.co/UaX9pTjkWt,donation_needs_or_offers_or_volunteering_services
Families wait for word on #Nepal missing; 4 Americans dead. http://t.co/D5JnZSF159,missing_trapped_or_found_people
Nepal‰Ûªs hospitals are so overwhelmed CNN reporter &amp; surgeon drsanjaygupta stepped into help http://t.co/19jWa2dhpW http://t.co/2DRPJiRhXU,other_useful_information
@renuudesai To volunteer pl contact Aarogya Seva team headed to devastated villages. or call on +919611177341 #NepalQuakeRelief,donation_needs_or_offers_or_volunteering_services
The number of #Australians feared missing after #NepalEarthquake is growing. 66 names are on The Red Cross's Family Links website.,missing_trapped_or_found_people
How to call Nepal for free on Viber:1) Dial the number in keypad with code +977or 2) Select "Viber Out" from contact page,other_useful_information
@RanvirShorey location of Vipul in nepal. Vipul died in Nepal. Need help to get his body back to mumbai http://t.co/sS3QsjV50z,missing_trapped_or_found_people
Many still missing as toll for Nepal's earthquake tops 5000 (LA Times) http://t.co/ci85mJ9S1z,missing_trapped_or_found_people
I'm relief to know that my friend is alright after earthquake struck Nepal few days ago. Phew.,sympathy_and_emotional_support
Man pulled alive from rubble 80 hours after Nepal quake as death toll passes 5000 - http://t.co/juVZhMq73u,displaced_people_and_evacuations
State helplines for Nepal Earthquake WB:1070 Gujarat: 079 23251900/ 079 23251902/ 14 Maharashtra: 011- 23380326 022-22027990,caution_and_advice
#Google Responds To Nepal Earthquake; Deploys Person-Finder Tool http://t.co/QuPVvVHzb4,donation_needs_or_offers_or_volunteering_services
Thank God that my dearest friend's family and friends in Nepal are safe and doing good.  Let's Pray‰Û_ https://t.co/YqRABF5pj2,sympathy_and_emotional_support
"Climbers Describe Mayhem on Mount Everest After Nepal Earthquake" by NIDA NAJAR via NYT http://t.co/SU1hnN74yo,other_useful_information
http://t.co/styU34Eu05 #Nepalearthquake * Nepal Earthquake: Teen Pulled From Rubble Alive Five Days After Disaster N‰Û_ http://t.co/igBspEuKT2,missing_trapped_or_found_people
Nepal's villages devastated by quake http://t.co/Y16pNSjDbF #Philadelphia #News,infrastructure_and_utilities_damage
So sad that there are places destroyed because of natural disaster and other places destroyed by its own people #PrayForNepal #NotBaltimore,other_useful_information
Here‰Ûªs What You Can Do to Help Nepal Right Now http://t.co/jJAaXAFXRC via @voguemagazine,donation_needs_or_offers_or_volunteering_services
Ancient collision made Nepal quake inevitable http://t.co/zokJGTdsDM,other_useful_information
Landslides Shortages Hinder Rescues As Nepal Quake Toll Rises: Officials in Nepal say the death toll from the... http://t.co/Um3LqGuITd,other_useful_information
I have concern in gorkha  district  my house and all villagers lost their house and a lot of critical situations  please help them...,donation_needs_or_offers_or_volunteering_services
#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,other_useful_information
Some people don't like Nepal then no? http://t.co/5IjdUUc5s6,not_related_or_irrelevant
Google launches Person Finder after Nepal Earthquake - Maine News - http://t.co/BGkAkGrXhW - #technews,missing_trapped_or_found_people
@whoUmAr Kathmandu the most vulnerable area. Just 300m far from me most of the houses are collapsed :(,infrastructure_and_utilities_damage
#2brnews Coming up @ 11 #BURNLEY #PENDLE #HYNDBURN Extra aid pledged for Nepal LISTEN LIVE http://t.co/ccrT77vanP,donation_needs_or_offers_or_volunteering_services
VIDEO: 'I survived by eating butter': A 15-year-old boy rescued from the rubble of Nepal's earthquake says he‰Û_ http://t.co/YMtsFihvnp,missing_trapped_or_found_people
Phones jammed in Nepal. Thankfully for Whatsapp for communicating messages!,infrastructure_and_utilities_damage
An amazing way anyone can help with mapping Nepal right now &amp; helping people find resources and routes! https://t.co/FEFuGW4Ozf,caution_and_advice
India TENT LIFE IN TIGER LAND + SPORT ON NEPAL FRONTIER 1888 by Inglis 22Chromos http://t.co/zwaqw5skXl http://t.co/GIkGfjYSLn,not_related_or_irrelevant
I said a prayer that today would bring peace for the world and events.. Peace and comfort to all those that need it. #BaltimoreRiots #Nepal,sympathy_and_emotional_support
We are here for all of us ‡_È5‡__F‡_ÀD #burundi #BaltimoreRiots #Nepal,sympathy_and_emotional_support
Washington (DC) Post:  Quake agony revealed quietly on trip from Nepal airport . More #Aviation #news - http://t.co/oi3JLGKopD,not_related_or_irrelevant
#MannKiBaat PM seems to be focused and sure to help #Nepal.,donation_needs_or_offers_or_volunteering_services
Year 13 &amp; 11 Tectonic Hazards - Responses to the Nepal earthquake: US to send disaster response team and $1m in aid http://t.co/Ul77WRFwQY,donation_needs_or_offers_or_volunteering_services
Nepal scrambles to organize quake relief many flee capital http://t.co/YGRIpG4yY8 #worldnews #news #breakingnews,displaced_people_and_evacuations
Hope and prayers for #nepalEarthquake http://t.co/DcZIaGjTCr,sympathy_and_emotional_support
Just praying and hoping my friends from Nepal and their families are safe and fine..,sympathy_and_emotional_support
Video shows dramatic moment UNESCO heritage site fell as ground shook in Nepal - http://t.co/RPFK4f7X76,infrastructure_and_utilities_damage
@LambaAlka @gautamsen12 @JhaSanjay is this Rahul bhajan in response to Nepal earthquake?,other_useful_information
#earthquake Nepal: Nepal Earthquake 2015: Reported deaths in Nepal by district (as of 27 Apr... http://t.co/lbcGDfp5f9 #crisismanagement,injured_or_dead_people
Americans Desperately Wait for Word From Nepal: The catastrophic earthquake over the weekend took out power and phone service for who...,other_useful_information
@hamrocircle latest on Dhading region. Rural Nepal inaccessible. #NepalQuakeRelief http://t.co/sqAWUnuxLG,other_useful_information
Israelis turn to Facebook in search for loved ones after Nepal quake http://t.co/gYWuhG7QLS,missing_trapped_or_found_people
.@smh reporting @hugh_sheridan‰Ûªs brother Zachary is safe and has made contact with his family after the #NepalQuake http://t.co/37WFor8tMq,missing_trapped_or_found_people
There was an earthquake greater than M6! - Mw 6.8  NEPAL http://t.co/mQED3kS9TJ,other_useful_information
BBCWorld: RT BBCSanjoyM: 'We think there are bodies buried here' Japanese rescuer #NepalEarthquake http://t.co/kyOeYE5RLK,missing_trapped_or_found_people
British archeologist 'terrified' after narrowly escaping death in Nepal earthquake http://t.co/en95LJXFwX http://t.co/xjCod1mYy3,injured_or_dead_people
Aid Begins to Arrive in Nepal Following Deadly Earthquake - Voice of America: Voice of AmericaAid Begins to Ar... http://t.co/A1FCXlfLoB,donation_needs_or_offers_or_volunteering_services
Update on the #NepalEarthquake All of the children and staff at Ama Ghar are safe.,other_useful_information
Nepal earthquake: Everest cleared but dozens of Britons still missing http://t.co/JI8WPzQYyB #world,missing_trapped_or_found_people
How To Help Nepal: 10 Charities Delivering Critical Support To Nepal Earthquake Victims http://t.co/uOxcfZoBiF @TwannaGrazier,donation_needs_or_offers_or_volunteering_services
Latest : Delhi govt to send food packets drinking water to Nepal - Zee News: NDTVDelhi govt to se... http://t.co/ZGnrE3IFx2 #IndianNews,donation_needs_or_offers_or_volunteering_services
Pray for Nepal. Over 1000 reported dead after big earthquake. Praying for international students here far from family.,injured_or_dead_people
#National India evacuates 170 foreigners from Nepal: The government has also brought back over 5400 Indians so‰Û_ http://t.co/xSNguLFxdh,displaced_people_and_evacuations
I have latest photos of damaged area of World Heritage Site #Nepal. Any media or organization want those?Plz contact #earthquake #Nepalquake,infrastructure_and_utilities_damage
