Pretrained Embedding: ELMo
Italian: True
Loading data...
4681
Max Document length: 81
Vocabulary Size: 1
Train/Dev split: 4354/327
ELMo module loaded from tensorflow-hub
38
37
36
Writing to /home/ubuntu/Project/runs/1551760451

2019-03-05T04:34:17.168295: step 1, loss 2.70754, accuracy 0.570312, precision 0.3673469387755102, recall 0.42857142857142855
2019-03-05T04:38:31.795208: step 229, loss 0.204112, accuracy 0.914062, precision 0.851063829787234, recall 0.9090909090909091
2019-03-05T04:38:32.925909: step 230, loss 0.217819, accuracy 0.898438, precision 0.7916666666666666, recall 0.926829268292683
2019-03-05T04:38:34.056663: step 231, loss 0.13632, accuracy 0.9375, precision 0.9361702127659575, recall 0.8979591836734694
2019-03-05T04:38:35.202964: step 232, loss 0.146484, accuracy 0.960938, precision 0.9487179487179487, recall 0.925
2019-03-05T04:38:36.333675: step 233, loss 0.184712, accuracy 0.9375, precision 0.9487179487179487, recall 0.8604651162790697
2019-03-05T04:38:37.455986: step 234, loss 0.158346, accuracy 0.929688, precision 0.8478260869565217, recall 0.9512195121951219
2019-03-05T04:38:38.591792: step 235, loss 0.203028, accuracy 0.921875, precision 0.8717948717948718, recall 0.8717948717948718
2019-03-05T04:38:39.736613: step 236, loss 0.170646, accuracy 0.921875, precision 0.8703703703703703, recall 0.94
2019-03-05T04:38:40.866913: step 237, loss 0.127246, accuracy 0.929688, precision 0.9090909090909091, recall 0.8888888888888888
2019-03-05T04:38:42.000286: step 238, loss 0.178861, accuracy 0.914062, precision 0.8846153846153846, recall 0.9019607843137255
2019-03-05T04:38:43.146156: step 239, loss 0.229691, accuracy 0.90625, precision 0.7692307692307693, recall 0.9090909090909091
2019-03-05T04:38:44.287855: step 240, loss 0.183111, accuracy 0.9375, precision 0.8666666666666667, recall 0.9512195121951219
2019-03-05T04:38:45.426207: step 241, loss 0.173831, accuracy 0.929688, precision 0.8653846153846154, recall 0.9574468085106383
2019-03-05T04:38:46.561480: step 242, loss 0.194165, accuracy 0.914062, precision 0.9411764705882353, recall 0.8571428571428571
2019-03-05T04:38:47.707836: step 243, loss 0.180776, accuracy 0.914062, precision 0.8867924528301887, recall 0.9038461538461539
2019-03-05T04:38:48.840565: step 244, loss 0.184506, accuracy 0.929688, precision 0.8695652173913043, recall 0.9302325581395349
2019-03-05T04:38:49.082389: step 245, loss 0.247955, accuracy 1, precision 1.0, recall 1.0
2019-03-05T04:38:50.229100: step 246, loss 0.196297, accuracy 0.921875, precision 0.9583333333333334, recall 0.8518518518518519
2019-03-05T04:38:51.357631: step 247, loss 0.184168, accuracy 0.914062, precision 0.9743589743589743, recall 0.7916666666666666
2019-03-05T04:38:52.499688: step 248, loss 0.194417, accuracy 0.90625, precision 0.9655172413793104, recall 0.8484848484848485
2019-03-05T04:38:53.639293: step 249, loss 0.216444, accuracy 0.921875, precision 0.9705882352941176, recall 0.7857142857142857
2019-03-05T04:38:54.790369: step 250, loss 0.250819, accuracy 0.929688, precision 0.8431372549019608, recall 0.9772727272727273

Evaluation:
