"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
Pretrained Embedding: Doc2Vec
Italian: True
Loading data...
4681
Max Document length: 81
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:82: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:170: tokenizer (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 7231
Train/Dev split: 4213/468
2019-03-03 14:16:09.311389: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:475: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551644202

2019-03-03T14:16:44.089784: step 1, loss 1.93435, accuracy 0.558594, precision 0.45263157894736844, recall 0.41346153846153844
2019-03-03T14:18:52.591413: step 198, loss 0.188103, accuracy 0.917969, precision 0.9090909090909091, recall 0.8602150537634409
2019-03-03T14:18:53.089083: step 199, loss 0.128615, accuracy 0.949219, precision 0.9666666666666667, recall 0.8969072164948454
2019-03-03T14:18:53.576778: step 200, loss 0.162041, accuracy 0.929688, precision 0.89, recall 0.9270833333333334
2019-03-03T14:18:54.072453: step 201, loss 0.236549, accuracy 0.914062, precision 0.8736842105263158, recall 0.8924731182795699
2019-03-03T14:18:54.553680: step 202, loss 0.165729, accuracy 0.921875, precision 0.8313253012048193, recall 0.92
2019-03-03T14:18:55.042373: step 203, loss 0.175526, accuracy 0.9375, precision 0.8804347826086957, recall 0.9418604651162791
2019-03-03T14:18:55.292910: step 204, loss 0.14546, accuracy 0.923077, precision 0.9047619047619048, recall 0.8837209302325582
2019-03-03T14:18:55.778644: step 205, loss 0.152798, accuracy 0.953125, precision 0.9494949494949495, recall 0.9306930693069307
2019-03-03T14:18:56.263349: step 206, loss 0.125156, accuracy 0.957031, precision 0.9473684210526315, recall 0.9375
2019-03-03T14:18:56.764015: step 207, loss 0.162751, accuracy 0.957031, precision 0.9487179487179487, recall 0.9135802469135802
2019-03-03T14:18:57.261685: step 208, loss 0.142217, accuracy 0.933594, precision 0.9354838709677419, recall 0.8877551020408163
2019-03-03T14:18:57.748405: step 209, loss 0.106979, accuracy 0.957031, precision 0.9310344827586207, recall 0.9418604651162791
2019-03-03T14:18:58.242129: step 210, loss 0.185021, accuracy 0.925781, precision 0.898989898989899, recall 0.9081632653061225
2019-03-03T14:18:58.745783: step 211, loss 0.100674, accuracy 0.972656, precision 0.9534883720930233, recall 0.9647058823529412
2019-03-03T14:18:59.240792: step 212, loss 0.148874, accuracy 0.9375, precision 0.8631578947368421, recall 0.9647058823529412
2019-03-03T14:18:59.713793: step 213, loss 0.194241, accuracy 0.921875, precision 0.8586956521739131, recall 0.9186046511627907
2019-03-03T14:19:00.215461: step 214, loss 0.116279, accuracy 0.949219, precision 0.9456521739130435, recall 0.9157894736842105
2019-03-03T14:19:00.722363: step 215, loss 0.105509, accuracy 0.957031, precision 0.9215686274509803, recall 0.9690721649484536
2019-03-03T14:19:01.219542: step 216, loss 0.152058, accuracy 0.929688, precision 0.9176470588235294, recall 0.8764044943820225
2019-03-03T14:19:01.702877: step 217, loss 0.139414, accuracy 0.941406, precision 0.9393939393939394, recall 0.9117647058823529
2019-03-03T14:19:02.191591: step 218, loss 0.152586, accuracy 0.9375, precision 0.9032258064516129, recall 0.9230769230769231
2019-03-03T14:19:02.697747: step 219, loss 0.0827239, accuracy 0.964844, precision 0.9896907216494846, recall 0.9230769230769231
2019-03-03T14:19:03.190458: step 220, loss 0.129574, accuracy 0.953125, precision 0.8902439024390244, recall 0.9605263157894737
2019-03-03T14:19:03.421839: step 221, loss 0.181318, accuracy 0.923077, precision 0.9130434782608695, recall 0.8936170212765957
2019-03-03T14:19:03.903551: step 222, loss 0.150709, accuracy 0.953125, precision 0.9431818181818182, recall 0.9222222222222223
2019-03-03T14:19:04.395238: step 223, loss 0.0947721, accuracy 0.957031, precision 0.9340659340659341, recall 0.9444444444444444
2019-03-03T14:19:04.900395: step 224, loss 0.10432, accuracy 0.960938, precision 0.9120879120879121, recall 0.9764705882352941
2019-03-03T14:19:05.386101: step 225, loss 0.112495, accuracy 0.960938, precision 0.9390243902439024, recall 0.9390243902439024
2019-03-03T14:19:05.859510: step 226, loss 0.124323, accuracy 0.953125, precision 0.8941176470588236, recall 0.9620253164556962
2019-03-03T14:19:06.344514: step 227, loss 0.15908, accuracy 0.929688, precision 0.8375, recall 0.9305555555555556
2019-03-03T14:19:06.855143: step 228, loss 0.118828, accuracy 0.945312, precision 0.9139784946236559, recall 0.9340659340659341
2019-03-03T14:19:07.354776: step 229, loss 0.136215, accuracy 0.9375, precision 0.9080459770114943, recall 0.9080459770114943
2019-03-03T14:19:08.072855: step 230, loss 0.130163, accuracy 0.964844, precision 0.9809523809523809, recall 0.9363636363636364
2019-03-03T14:19:08.852771: step 231, loss 0.193898, accuracy 0.914062, precision 0.8735632183908046, recall 0.8735632183908046
2019-03-03T14:19:09.591794: step 232, loss 0.128355, accuracy 0.949219, precision 0.9489795918367347, recall 0.9207920792079208
2019-03-03T14:19:10.344781: step 233, loss 0.110135, accuracy 0.964844, precision 0.9714285714285714, recall 0.9444444444444444
2019-03-03T14:19:11.087309: step 234, loss 0.118411, accuracy 0.957031, precision 0.9473684210526315, recall 0.9375
2019-03-03T14:19:11.803400: step 235, loss 0.151953, accuracy 0.9375, precision 0.9166666666666666, recall 0.9166666666666666
2019-03-03T14:19:12.512964: step 236, loss 0.0865235, accuracy 0.960938, precision 0.9183673469387755, recall 0.9782608695652174
2019-03-03T14:19:13.196204: step 237, loss 0.142468, accuracy 0.941406, precision 0.9381443298969072, recall 0.91
2019-03-03T14:19:13.522332: step 238, loss 0.102009, accuracy 0.957265, precision 0.9761904761904762, recall 0.9111111111111111
2019-03-03T14:19:14.179574: step 239, loss 0.114008, accuracy 0.96875, precision 0.9340659340659341, recall 0.9770114942528736
2019-03-03T14:19:14.859744: step 240, loss 0.114611, accuracy 0.957031, precision 0.9473684210526315, recall 0.9375
2019-03-03T14:19:15.499031: step 241, loss 0.0969401, accuracy 0.964844, precision 0.9036144578313253, recall 0.9868421052631579
2019-03-03T14:19:16.145507: step 242, loss 0.126218, accuracy 0.941406, precision 0.8807339449541285, recall 0.9795918367346939
2019-03-03T14:19:16.799757: step 243, loss 0.0853202, accuracy 0.976562, precision 0.9767441860465116, recall 0.9545454545454546
2019-03-03T14:19:17.415113: step 244, loss 0.122723, accuracy 0.949219, precision 0.9230769230769231, recall 0.9113924050632911
2019-03-03T14:19:18.026535: step 245, loss 0.124445, accuracy 0.960938, precision 0.9310344827586207, recall 0.9529411764705882
2019-03-03T14:19:18.673805: step 246, loss 0.101394, accuracy 0.96875, precision 0.96, recall 0.96
2019-03-03T14:19:19.282178: step 247, loss 0.106405, accuracy 0.957031, precision 0.978021978021978, recall 0.9081632653061225
2019-03-03T14:19:19.888557: step 248, loss 0.0998125, accuracy 0.957031, precision 0.9425287356321839, recall 0.9318181818181818
2019-03-03T14:19:20.486508: step 249, loss 0.126032, accuracy 0.960938, precision 0.9340659340659341, recall 0.9550561797752809
2019-03-03T14:19:21.080437: step 250, loss 0.140673, accuracy 0.945312, precision 0.926605504587156, recall 0.9439252336448598

Evaluation:
[[134  39]
 [ 22 273]]
2019-03-03T14:19:22.164056: step 250, loss 0.320166, accuracy 0.869658, precision 0.7745664739884393, recall 0.8589743589743589

Saved model checkpoint to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551644202\checkpoints\model-250

2019-03-03T14:19:22.983436: step 251, loss 0.133013, accuracy 0.953125, precision 0.9591836734693877, recall 0.9215686274509803
2019-03-03T14:19:23.535960: step 252, loss 0.103615, accuracy 0.957031, precision 0.941747572815534, recall 0.9509803921568627
2019-03-03T14:19:24.087486: step 253, loss 0.103468, accuracy 0.972656, precision 0.9166666666666666, recall 1.0
2019-03-03T14:19:24.670925: step 254, loss 0.1086, accuracy 0.953125, precision 0.8837209302325582, recall 0.9743589743589743
2019-03-03T14:19:24.941204: step 255, loss 0.0736296, accuracy 0.982906, precision 0.9761904761904762, recall 0.9761904761904762
2019-03-03T14:19:25.499225: step 256, loss 0.144793, accuracy 0.945312, precision 0.9186046511627907, recall 0.9186046511627907
2019-03-03T14:19:26.063218: step 257, loss 0.0781892, accuracy 0.96875, precision 0.9292929292929293, recall 0.989247311827957
2019-03-03T14:19:26.630701: step 258, loss 0.10878, accuracy 0.953125, precision 0.9473684210526315, recall 0.9278350515463918
2019-03-03T14:19:27.171275: step 259, loss 0.118854, accuracy 0.949219, precision 0.956989247311828, recall 0.9081632653061225
2019-03-03T14:19:27.709836: step 260, loss 0.135718, accuracy 0.949219, precision 0.9791666666666666, recall 0.8952380952380953
2019-03-03T14:19:28.244406: step 261, loss 0.0789633, accuracy 0.972656, precision 0.9518072289156626, recall 0.9634146341463414
2019-03-03T14:19:28.787972: step 262, loss 0.109493, accuracy 0.960938, precision 0.9, recall 0.972972972972973
2019-03-03T14:19:29.338501: step 263, loss 0.0830911, accuracy 0.96875, precision 0.9139784946236559, recall 1.0
2019-03-03T14:19:29.878078: step 264, loss 0.154535, accuracy 0.949219, precision 0.8735632183908046, recall 0.9743589743589743
2019-03-03T14:19:30.427117: step 265, loss 0.109661, accuracy 0.960938, precision 0.9166666666666666, recall 0.9777777777777777
2019-03-03T14:19:30.996104: step 266, loss 0.144703, accuracy 0.953125, precision 0.9175257731958762, recall 0.956989247311828
2019-03-03T14:19:31.567575: step 267, loss 0.139441, accuracy 0.945312, precision 0.978494623655914, recall 0.883495145631068
2019-03-03T14:19:32.115111: step 268, loss 0.123786, accuracy 0.949219, precision 0.925531914893617, recall 0.9354838709677419
2019-03-03T14:19:32.665152: step 269, loss 0.0994881, accuracy 0.96875, precision 0.99, recall 0.9339622641509434
2019-03-03T14:19:33.188260: step 270, loss 0.127122, accuracy 0.964844, precision 0.967741935483871, recall 0.9375
2019-03-03T14:19:33.705592: step 271, loss 0.104962, accuracy 0.960938, precision 0.9247311827956989, recall 0.9662921348314607
2019-03-03T14:19:33.952949: step 272, loss 0.0849193, accuracy 0.982906, precision 0.9761904761904762, recall 0.9761904761904762
2019-03-03T14:19:34.493015: step 273, loss 0.0942512, accuracy 0.949219, precision 0.9090909090909091, recall 0.970873786407767
2019-03-03T14:19:35.004157: step 274, loss 0.0857387, accuracy 0.964844, precision 0.97, recall 0.941747572815534
2019-03-03T14:19:35.515816: step 275, loss 0.0786822, accuracy 0.976562, precision 0.9578947368421052, recall 0.978494623655914
2019-03-03T14:19:36.032439: step 276, loss 0.0825713, accuracy 0.964844, precision 0.9545454545454546, recall 0.9438202247191011
2019-03-03T14:19:36.551048: step 277, loss 0.0671621, accuracy 0.976562, precision 0.9540229885057471, recall 0.9764705882352941
2019-03-03T14:19:37.072653: step 278, loss 0.106896, accuracy 0.957031, precision 0.9222222222222223, recall 0.9540229885057471
2019-03-03T14:19:37.568314: step 279, loss 0.0728305, accuracy 0.984375, precision 0.978021978021978, recall 0.978021978021978
2019-03-03T14:19:38.068486: step 280, loss 0.0833075, accuracy 0.96875, precision 0.9690721649484536, recall 0.9494949494949495
2019-03-03T14:19:38.579120: step 281, loss 0.121074, accuracy 0.949219, precision 0.896551724137931, recall 0.9512195121951219
2019-03-03T14:19:39.130683: step 282, loss 0.127533, accuracy 0.945312, precision 0.8913043478260869, recall 0.9534883720930233
2019-03-03T14:19:39.626357: step 283, loss 0.0871914, accuracy 0.972656, precision 0.945054945054945, recall 0.9772727272727273
2019-03-03T14:19:40.126021: step 284, loss 0.110312, accuracy 0.960938, precision 0.9456521739130435, recall 0.9456521739130435
2019-03-03T14:19:40.638123: step 285, loss 0.112158, accuracy 0.945312, precision 0.9306930693069307, recall 0.9306930693069307
2019-03-03T14:19:41.150264: step 286, loss 0.179804, accuracy 0.941406, precision 0.9565217391304348, recall 0.8888888888888888
2019-03-03T14:19:41.643947: step 287, loss 0.11547, accuracy 0.960938, precision 0.9642857142857143, recall 0.9204545454545454
2019-03-03T14:19:42.147599: step 288, loss 0.105215, accuracy 0.960938, precision 0.9047619047619048, recall 0.9743589743589743
2019-03-03T14:19:42.398442: step 289, loss 0.101529, accuracy 0.948718, precision 0.8974358974358975, recall 0.9459459459459459
2019-03-03T14:19:42.894121: step 290, loss 0.105916, accuracy 0.957031, precision 0.8901098901098901, recall 0.9878048780487805
2019-03-03T14:19:43.385818: step 291, loss 0.124483, accuracy 0.953125, precision 0.9157894736842105, recall 0.9560439560439561
2019-03-03T14:19:43.891451: step 292, loss 0.100039, accuracy 0.960938, precision 0.9514563106796117, recall 0.9514563106796117
2019-03-03T14:19:44.417196: step 293, loss 0.080818, accuracy 0.96875, precision 0.9405940594059405, recall 0.979381443298969
2019-03-03T14:19:44.904910: step 294, loss 0.09286, accuracy 0.957031, precision 0.956989247311828, recall 0.9270833333333334
2019-03-03T14:19:45.405570: step 295, loss 0.0946921, accuracy 0.972656, precision 0.945054945054945, recall 0.9772727272727273
2019-03-03T14:19:45.893266: step 296, loss 0.0614853, accuracy 0.976562, precision 0.9333333333333333, recall 1.0
2019-03-03T14:19:46.401906: step 297, loss 0.128114, accuracy 0.957031, precision 0.9577464788732394, recall 0.8947368421052632
2019-03-03T14:19:46.880136: step 298, loss 0.0928219, accuracy 0.976562, precision 0.9659090909090909, recall 0.9659090909090909
2019-03-03T14:19:47.361367: step 299, loss 0.0975227, accuracy 0.96875, precision 0.9340659340659341, recall 0.9770114942528736
2019-03-03T14:19:47.841085: step 300, loss 0.0548495, accuracy 0.988281, precision 0.9696969696969697, recall 1.0
2019-03-03T14:19:48.350720: step 301, loss 0.0861499, accuracy 0.964844, precision 0.9540229885057471, recall 0.9431818181818182
2019-03-03T14:19:48.834427: step 302, loss 0.0769844, accuracy 0.984375, precision 0.9693877551020408, recall 0.9895833333333334
2019-03-03T14:19:49.338589: step 303, loss 0.099677, accuracy 0.957031, precision 0.9439252336448598, recall 0.9528301886792453
2019-03-03T14:19:49.825804: step 304, loss 0.0922934, accuracy 0.960938, precision 0.935064935064935, recall 0.935064935064935
2019-03-03T14:19:50.343420: step 305, loss 0.10106, accuracy 0.957031, precision 0.9550561797752809, recall 0.9239130434782609
2019-03-03T14:19:50.578308: step 306, loss 0.0711072, accuracy 0.982906, precision 0.9795918367346939, recall 0.9795918367346939
2019-03-03T14:19:51.059022: step 307, loss 0.105372, accuracy 0.96875, precision 0.963855421686747, recall 0.9411764705882353
2019-03-03T14:19:51.555213: step 308, loss 0.0767495, accuracy 0.976562, precision 0.9591836734693877, recall 0.9791666666666666
2019-03-03T14:19:52.052063: step 309, loss 0.125029, accuracy 0.949219, precision 0.9504950495049505, recall 0.9230769230769231
2019-03-03T14:19:52.544793: step 310, loss 0.0766591, accuracy 0.976562, precision 0.968421052631579, recall 0.968421052631579
2019-03-03T14:19:53.026500: step 311, loss 0.0691224, accuracy 0.988281, precision 0.9666666666666667, recall 1.0
2019-03-03T14:19:53.503734: step 312, loss 0.0707465, accuracy 0.976562, precision 0.9746835443037974, recall 0.9506172839506173
2019-03-03T14:19:54.013373: step 313, loss 0.104547, accuracy 0.972656, precision 0.978021978021978, recall 0.9468085106382979
2019-03-03T14:19:54.534488: step 314, loss 0.0859043, accuracy 0.960938, precision 0.9294117647058824, recall 0.9518072289156626
2019-03-03T14:19:55.043133: step 315, loss 0.135155, accuracy 0.945312, precision 0.9, recall 0.9418604651162791
2019-03-03T14:19:55.529000: step 316, loss 0.084885, accuracy 0.964844, precision 0.927710843373494, recall 0.9625
2019-03-03T14:19:56.020825: step 317, loss 0.0685902, accuracy 0.984375, precision 0.9607843137254902, recall 1.0
2019-03-03T14:19:56.554215: step 318, loss 0.107341, accuracy 0.972656, precision 0.970873786407767, recall 0.9615384615384616
2019-03-03T14:19:57.045923: step 319, loss 0.106788, accuracy 0.957031, precision 0.9345794392523364, recall 0.9615384615384616
2019-03-03T14:19:57.525566: step 320, loss 0.133366, accuracy 0.925781, precision 0.9078947368421053, recall 0.8518518518518519
2019-03-03T14:19:58.028224: step 321, loss 0.0761781, accuracy 0.980469, precision 0.9895833333333334, recall 0.9595959595959596
2019-03-03T14:19:58.540350: step 322, loss 0.0659479, accuracy 0.984375, precision 0.9891304347826086, recall 0.9680851063829787
2019-03-03T14:19:58.775232: step 323, loss 0.118115, accuracy 0.957265, precision 0.9387755102040817, recall 0.9583333333333334
2019-03-03T14:19:59.259934: step 324, loss 0.0531055, accuracy 0.988281, precision 0.989010989010989, recall 0.9782608695652174
2019-03-03T14:19:59.740649: step 325, loss 0.0741608, accuracy 0.984375, precision 0.9791666666666666, recall 0.9791666666666666
2019-03-03T14:20:00.277214: step 326, loss 0.106939, accuracy 0.964844, precision 0.9361702127659575, recall 0.967032967032967
2019-03-03T14:20:00.756665: step 327, loss 0.105126, accuracy 0.957031, precision 0.9438202247191011, recall 0.9333333333333333
2019-03-03T14:20:01.240913: step 328, loss 0.0982504, accuracy 0.972656, precision 0.9702970297029703, recall 0.9607843137254902
2019-03-03T14:20:01.758813: step 329, loss 0.104477, accuracy 0.960938, precision 0.9512195121951219, recall 0.9285714285714286
2019-03-03T14:20:02.483892: step 330, loss 0.0852123, accuracy 0.96875, precision 0.9489795918367347, recall 0.96875
2019-03-03T14:20:03.240897: step 331, loss 0.125139, accuracy 0.953125, precision 0.9304347826086956, recall 0.963963963963964
2019-03-03T14:20:03.980640: step 332, loss 0.114914, accuracy 0.957031, precision 0.9318181818181818, recall 0.9425287356321839
2019-03-03T14:20:04.746103: step 333, loss 0.0722078, accuracy 0.972656, precision 0.946236559139785, recall 0.9777777777777777
2019-03-03T14:20:05.474176: step 334, loss 0.10172, accuracy 0.964844, precision 0.9418604651162791, recall 0.9529411764705882
2019-03-03T14:20:06.189263: step 335, loss 0.0733899, accuracy 0.984375, precision 0.978021978021978, recall 0.978021978021978
2019-03-03T14:20:06.898368: step 336, loss 0.111203, accuracy 0.960938, precision 0.967032967032967, recall 0.9263157894736842
2019-03-03T14:20:07.598496: step 337, loss 0.0961923, accuracy 0.96875, precision 0.9583333333333334, recall 0.9583333333333334
2019-03-03T14:20:08.318579: step 338, loss 0.121707, accuracy 0.957031, precision 0.9342105263157895, recall 0.922077922077922
2019-03-03T14:20:09.003760: step 339, loss 0.0708748, accuracy 0.972656, precision 0.945054945054945, recall 0.9772727272727273
2019-03-03T14:20:09.313468: step 340, loss 0.0913185, accuracy 0.965812, precision 0.9285714285714286, recall 0.975
2019-03-03T14:20:09.960730: step 341, loss 0.0912104, accuracy 0.972656, precision 0.945054945054945, recall 0.9772727272727273
2019-03-03T14:20:10.620966: step 342, loss 0.11266, accuracy 0.96875, precision 0.93, recall 0.9893617021276596
2019-03-03T14:20:11.261760: step 343, loss 0.070405, accuracy 0.976562, precision 0.9479166666666666, recall 0.9891304347826086
2019-03-03T14:20:11.870137: step 344, loss 0.0947199, accuracy 0.960938, precision 0.9333333333333333, recall 0.9545454545454546
2019-03-03T14:20:12.528611: step 345, loss 0.0708212, accuracy 0.976562, precision 0.9878048780487805, recall 0.9418604651162791
2019-03-03T14:20:13.125027: step 346, loss 0.0983128, accuracy 0.96875, precision 0.9770114942528736, recall 0.9340659340659341
2019-03-03T14:20:13.727417: step 347, loss 0.0889269, accuracy 0.976562, precision 0.9824561403508771, recall 0.9655172413793104
2019-03-03T14:20:14.343837: step 348, loss 0.0797917, accuracy 0.972656, precision 0.9764705882352941, recall 0.9431818181818182
2019-03-03T14:20:14.930243: step 349, loss 0.0837522, accuracy 0.96875, precision 0.9411764705882353, recall 0.9795918367346939
2019-03-03T14:20:15.507150: step 350, loss 0.0765096, accuracy 0.976562, precision 0.9468085106382979, recall 0.9888888888888889
2019-03-03T14:20:16.110043: step 351, loss 0.0910161, accuracy 0.96875, precision 0.9302325581395349, recall 0.975609756097561
2019-03-03T14:20:16.691242: step 352, loss 0.0940377, accuracy 0.964844, precision 0.9195402298850575, recall 0.975609756097561
2019-03-03T14:20:17.267631: step 353, loss 0.0614719, accuracy 0.984375, precision 0.9629629629629629, recall 0.9873417721518988
2019-03-03T14:20:17.835621: step 354, loss 0.0597279, accuracy 0.992188, precision 0.9795918367346939, recall 1.0
2019-03-03T14:20:18.417584: step 355, loss 0.0731178, accuracy 0.984375, precision 0.97, recall 0.9897959183673469
2019-03-03T14:20:18.985574: step 356, loss 0.0684203, accuracy 0.976562, precision 0.9545454545454546, recall 0.9767441860465116
2019-03-03T14:20:19.264830: step 357, loss 0.112673, accuracy 0.957265, precision 0.9487179487179487, recall 0.925
2019-03-03T14:20:19.822336: step 358, loss 0.0568764, accuracy 0.988281, precision 0.989247311827957, recall 0.9787234042553191
2019-03-03T14:20:20.389844: step 359, loss 0.0767438, accuracy 0.980469, precision 0.9767441860465116, recall 0.9655172413793104
2019-03-03T14:20:20.944368: step 360, loss 0.0529341, accuracy 0.984375, precision 0.9777777777777777, recall 0.9777777777777777
2019-03-03T14:20:21.491946: step 361, loss 0.0823923, accuracy 0.976562, precision 0.9651162790697675, recall 0.9651162790697675
2019-03-03T14:20:22.056799: step 362, loss 0.0855989, accuracy 0.960938, precision 0.9529411764705882, recall 0.9310344827586207
2019-03-03T14:20:22.613759: step 363, loss 0.103464, accuracy 0.960938, precision 0.9387755102040817, recall 0.9583333333333334
2019-03-03T14:20:23.167060: step 364, loss 0.0841192, accuracy 0.964844, precision 0.94, recall 0.9690721649484536
2019-03-03T14:20:23.690660: step 365, loss 0.0847525, accuracy 0.972656, precision 0.9156626506024096, recall 1.0
2019-03-03T14:20:24.240190: step 366, loss 0.0650297, accuracy 0.980469, precision 0.9431818181818182, recall 1.0
2019-03-03T14:20:24.768734: step 367, loss 0.0855401, accuracy 0.964844, precision 0.9431818181818182, recall 0.9540229885057471
2019-03-03T14:20:25.293349: step 368, loss 0.0800182, accuracy 0.976562, precision 0.9759036144578314, recall 0.9529411764705882
2019-03-03T14:20:25.847233: step 369, loss 0.0676262, accuracy 0.984375, precision 0.9714285714285714, recall 0.9902912621359223
2019-03-03T14:20:26.387300: step 370, loss 0.0435608, accuracy 0.984375, precision 0.970873786407767, recall 0.9900990099009901
2019-03-03T14:20:26.929474: step 371, loss 0.0977122, accuracy 0.960938, precision 0.9578947368421052, recall 0.9381443298969072
2019-03-03T14:20:27.461054: step 372, loss 0.0773254, accuracy 0.96875, precision 0.9375, recall 0.9782608695652174
2019-03-03T14:20:27.990150: step 373, loss 0.0666444, accuracy 0.976562, precision 0.9591836734693877, recall 0.9791666666666666
2019-03-03T14:20:28.233304: step 374, loss 0.124276, accuracy 0.923077, precision 0.8837209302325582, recall 0.9047619047619048
2019-03-03T14:20:28.747929: step 375, loss 0.0978793, accuracy 0.960938, precision 0.9381443298969072, recall 0.9578947368421052
2019-03-03T14:20:29.277453: step 376, loss 0.0449817, accuracy 0.992188, precision 0.9882352941176471, recall 0.9882352941176471
2019-03-03T14:20:29.804044: step 377, loss 0.066777, accuracy 0.976562, precision 0.9425287356321839, recall 0.9879518072289156
2019-03-03T14:20:30.309691: step 378, loss 0.0859966, accuracy 0.964844, precision 0.9468085106382979, recall 0.956989247311828
2019-03-03T14:20:30.805879: step 379, loss 0.0525163, accuracy 0.992188, precision 0.975, recall 1.0
2019-03-03T14:20:31.313017: step 380, loss 0.0639463, accuracy 0.976562, precision 0.9405940594059405, recall 1.0
2019-03-03T14:20:31.847588: step 381, loss 0.0862246, accuracy 0.976562, precision 0.97, recall 0.97
2019-03-03T14:20:32.377207: step 382, loss 0.0785859, accuracy 0.980469, precision 0.946236559139785, recall 1.0
2019-03-03T14:20:32.895824: step 383, loss 0.0835376, accuracy 0.96875, precision 0.9278350515463918, recall 0.989010989010989
2019-03-03T14:20:33.404464: step 384, loss 0.059942, accuracy 0.988281, precision 1.0, recall 0.9724770642201835
2019-03-03T14:20:33.919087: step 385, loss 0.0845703, accuracy 0.976562, precision 0.9753086419753086, recall 0.9518072289156626
2019-03-03T14:20:34.413765: step 386, loss 0.0996884, accuracy 0.964844, precision 0.9787234042553191, recall 0.9292929292929293
2019-03-03T14:20:34.911436: step 387, loss 0.0909895, accuracy 0.972656, precision 0.978021978021978, recall 0.9468085106382979
2019-03-03T14:20:35.418381: step 388, loss 0.0702901, accuracy 0.972656, precision 0.9555555555555556, recall 0.9662921348314607
2019-03-03T14:20:35.912061: step 389, loss 0.0888385, accuracy 0.964844, precision 0.9175257731958762, recall 0.9888888888888889
2019-03-03T14:20:36.395798: step 390, loss 0.0644402, accuracy 0.976562, precision 0.9431818181818182, recall 0.9880952380952381
2019-03-03T14:20:36.629693: step 391, loss 0.0932446, accuracy 0.957265, precision 0.9230769230769231, recall 0.9473684210526315
2019-03-03T14:20:37.114904: step 392, loss 0.0768894, accuracy 0.96875, precision 0.9347826086956522, recall 0.9772727272727273
2019-03-03T14:20:37.625607: step 393, loss 0.0493572, accuracy 0.992188, precision 0.9904761904761905, recall 0.9904761904761905
2019-03-03T14:20:38.104327: step 394, loss 0.0958896, accuracy 0.972656, precision 0.9888888888888889, recall 0.9368421052631579
2019-03-03T14:20:38.588054: step 395, loss 0.075771, accuracy 0.972656, precision 0.9770114942528736, recall 0.9444444444444444
2019-03-03T14:20:39.082238: step 396, loss 0.0716647, accuracy 0.96875, precision 0.9696969696969697, recall 0.9504950495049505
2019-03-03T14:20:39.595807: step 397, loss 0.0611981, accuracy 0.988281, precision 1.0, recall 0.968421052631579
2019-03-03T14:20:40.085887: step 398, loss 0.0660783, accuracy 0.964844, precision 0.9247311827956989, recall 0.9772727272727273
2019-03-03T14:20:40.579565: step 399, loss 0.0945129, accuracy 0.953125, precision 0.9230769230769231, recall 0.9438202247191011
2019-03-03T14:20:41.086211: step 400, loss 0.0508964, accuracy 0.988281, precision 0.9651162790697675, recall 1.0
2019-03-03T14:20:41.578895: step 401, loss 0.0828498, accuracy 0.964844, precision 0.8977272727272727, recall 1.0
2019-03-03T14:20:42.059117: step 402, loss 0.0974253, accuracy 0.960938, precision 0.9139784946236559, recall 0.9770114942528736
2019-03-03T14:20:42.544818: step 403, loss 0.080033, accuracy 0.972656, precision 0.9375, recall 0.989010989010989
2019-03-03T14:20:43.068321: step 404, loss 0.0643319, accuracy 0.976562, precision 0.9789473684210527, recall 0.9587628865979382
2019-03-03T14:20:43.548052: step 405, loss 0.0608579, accuracy 0.980469, precision 0.9873417721518988, recall 0.9512195121951219
2019-03-03T14:20:44.041734: step 406, loss 0.0929611, accuracy 0.972656, precision 0.9809523809523809, recall 0.9537037037037037
