Pretrained Embedding: ELMo
Italian: True
Loading data...
4681
Max Document length: 81
Vocabulary Size: 1
Train/Dev split: 4447/234
ELMo module loaded from tensorflow-hub
79
78
77
Writing to /home/ubuntu/Project/runs/1551758559

2019-03-05T04:02:45.339750: step 1, loss 2.67252, accuracy 0.625, precision 0.35135135135135137, recall 0.35135135135135137
2019-03-05T04:11:18.271851: step 228, loss 0.217889, accuracy 0.914062, precision 0.9130434782608695, recall 0.8571428571428571
2019-03-05T04:11:20.517618: step 229, loss 0.207416, accuracy 0.9375, precision 0.9375, recall 0.9
2019-03-05T04:11:22.771194: step 230, loss 0.139772, accuracy 0.960938, precision 0.918918918918919, recall 0.9444444444444444
2019-03-05T04:11:25.041481: step 231, loss 0.161585, accuracy 0.945312, precision 0.8888888888888888, recall 0.9523809523809523
2019-03-05T04:11:27.321265: step 232, loss 0.196892, accuracy 0.914062, precision 0.8076923076923077, recall 0.9767441860465116
2019-03-05T04:11:29.605842: step 233, loss 0.136774, accuracy 0.945312, precision 0.88, recall 0.9777777777777777
2019-03-05T04:11:31.869823: step 234, loss 0.178651, accuracy 0.921875, precision 0.9375, recall 0.8653846153846154
2019-03-05T04:11:34.113928: step 235, loss 0.194797, accuracy 0.945312, precision 0.9333333333333333, recall 0.9130434782608695
2019-03-05T04:11:36.377669: step 236, loss 0.231604, accuracy 0.929688, precision 0.9772727272727273, recall 0.8431372549019608
2019-03-05T04:11:38.647020: step 237, loss 0.253749, accuracy 0.890625, precision 0.8412698412698413, recall 0.9298245614035088
2019-03-05T04:11:40.900386: step 238, loss 0.235478, accuracy 0.9375, precision 0.8604651162790697, recall 0.9487179487179487
2019-03-05T04:11:43.162816: step 239, loss 0.146862, accuracy 0.9375, precision 0.8846153846153846, recall 0.9583333333333334
2019-03-05T04:11:45.415405: step 240, loss 0.135177, accuracy 0.960938, precision 0.96, recall 0.9411764705882353
2019-03-05T04:11:47.663297: step 241, loss 0.126264, accuracy 0.96875, precision 0.9777777777777777, recall 0.9361702127659575
2019-03-05T04:11:49.905825: step 242, loss 0.160519, accuracy 0.929688, precision 0.9, recall 0.8780487804878049
2019-03-05T04:11:52.149913: step 243, loss 0.180723, accuracy 0.945312, precision 0.8695652173913043, recall 0.975609756097561
2019-03-05T04:11:54.389520: step 244, loss 0.138734, accuracy 0.953125, precision 0.9473684210526315, recall 0.9
2019-03-05T04:11:56.534778: step 245, loss 0.162445, accuracy 0.926316, precision 0.8571428571428571, recall 0.972972972972973
2019-03-05T04:11:58.799369: step 246, loss 0.160361, accuracy 0.9375, precision 0.8292682926829268, recall 0.9714285714285714
2019-03-05T04:12:01.049877: step 247, loss 0.128403, accuracy 0.984375, precision 0.9743589743589743, recall 0.9743589743589743
2019-03-05T04:12:03.320768: step 248, loss 0.159534, accuracy 0.929688, precision 0.8936170212765957, recall 0.9130434782608695
2019-03-05T04:12:05.579537: step 249, loss 0.130801, accuracy 0.9375, precision 0.9444444444444444, recall 0.9107142857142857
2019-03-05T04:12:07.857195: step 250, loss 0.165429, accuracy 0.945312, precision 0.9130434782608695, recall 0.9333333333333333

Evaluation:
[[ 47  19]
 [ 59 109]]
2019-03-05T04:12:13.239494: step 250, loss 0.681571, accuracy 0.666667, precision 0.7121212121212122, recall 0.44339622641509435

Saved model checkpoint to /home/ubuntu/Project/runs/1551758559/checkpoints/model-250

2019-03-05T04:12:16.247507: step 251, loss 0.213196, accuracy 0.898438, precision 0.8333333333333334, recall 0.8888888888888888
2019-03-05T04:12:18.493036: step 252, loss 0.129305, accuracy 0.976562, precision 0.9487179487179487, recall 0.9736842105263158
2019-03-05T04:12:20.742861: step 253, loss 0.155865, accuracy 0.9375, precision 0.8888888888888888, recall 0.96
2019-03-05T04:12:22.992590: step 254, loss 0.13733, accuracy 0.945312, precision 0.9130434782608695, recall 0.9333333333333333
2019-03-05T04:12:25.238415: step 255, loss 0.16384, accuracy 0.9375, precision 0.875, recall 0.9545454545454546
2019-03-05T04:12:27.484581: step 256, loss 0.161561, accuracy 0.9375, precision 0.9433962264150944, recall 0.9090909090909091
2019-03-05T04:12:29.728698: step 257, loss 0.0983232, accuracy 0.960938, precision 0.9318181818181818, recall 0.9534883720930233
2019-03-05T04:12:31.991832: step 258, loss 0.183988, accuracy 0.898438, precision 0.9090909090909091, recall 0.8163265306122449
2019-03-05T04:12:34.249552: step 259, loss 0.136899, accuracy 0.96875, precision 0.96, recall 0.96
2019-03-05T04:12:36.501069: step 260, loss 0.172296, accuracy 0.914062, precision 0.8076923076923077, recall 0.9767441860465116
2019-03-05T04:12:38.787918: step 261, loss 0.173473, accuracy 0.929688, precision 0.9302325581395349, recall 0.8695652173913043
2019-03-05T04:12:41.019672: step 262, loss 0.163552, accuracy 0.9375, precision 0.9464285714285714, recall 0.9137931034482759
2019-03-05T04:12:43.283163: step 263, loss 0.117469, accuracy 0.96875, precision 1.0, recall 0.9215686274509803
2019-03-05T04:12:45.527119: step 264, loss 0.179932, accuracy 0.921875, precision 0.925, recall 0.8409090909090909
2019-03-05T04:12:47.776586: step 265, loss 0.175593, accuracy 0.921875, precision 0.84, recall 0.9545454545454546
2019-03-05T04:12:50.031327: step 266, loss 0.207324, accuracy 0.921875, precision 0.8048780487804879, recall 0.9428571428571428
2019-03-05T04:12:52.301738: step 267, loss 0.135004, accuracy 0.9375, precision 0.8888888888888888, recall 0.9302325581395349
2019-03-05T04:12:54.568836: step 268, loss 0.22096, accuracy 0.914062, precision 0.9056603773584906, recall 0.8888888888888888
2019-03-05T04:12:56.820502: step 269, loss 0.127984, accuracy 0.9375, precision 0.88, recall 0.9565217391304348
2019-03-05T04:12:59.075382: step 270, loss 0.144655, accuracy 0.929688, precision 0.8461538461538461, recall 0.9166666666666666
2019-03-05T04:13:01.325879: step 271, loss 0.216983, accuracy 0.9375, precision 0.9245283018867925, recall 0.9245283018867925
2019-03-05T04:13:03.565618: step 272, loss 0.184203, accuracy 0.90625, precision 0.9649122807017544, recall 0.8461538461538461
2019-03-05T04:13:05.822880: step 273, loss 0.164813, accuracy 0.945312, precision 0.9534883720930233, recall 0.8913043478260869
2019-03-05T04:13:08.078335: step 274, loss 0.116677, accuracy 0.953125, precision 0.9090909090909091, recall 0.9523809523809523
2019-03-05T04:13:10.329694: step 275, loss 0.135744, accuracy 0.96875, precision 0.9534883720930233, recall 0.9534883720930233
2019-03-05T04:13:12.588913: step 276, loss 0.201085, accuracy 0.914062, precision 0.7959183673469388, recall 0.975
2019-03-05T04:13:14.841720: step 277, loss 0.130602, accuracy 0.929688, precision 0.8333333333333334, recall 0.9459459459459459
2019-03-05T04:13:17.083493: step 278, loss 0.140338, accuracy 0.960938, precision 0.9473684210526315, recall 0.9230769230769231
2019-03-05T04:13:19.321615: step 279, loss 0.15375, accuracy 0.953125, precision 0.9230769230769231, recall 0.96
2019-03-05T04:13:21.486033: step 280, loss 0.0691853, accuracy 0.978947, precision 0.972972972972973, recall 0.972972972972973
2019-03-05T04:13:23.732753: step 281, loss 0.113342, accuracy 0.96875, precision 0.9361702127659575, recall 0.9777777777777777
2019-03-05T04:13:26.003594: step 282, loss 0.134273, accuracy 0.960938, precision 0.975609756097561, recall 0.9090909090909091
2019-03-05T04:13:28.242078: step 283, loss 0.12021, accuracy 0.945312, precision 0.9642857142857143, recall 0.9152542372881356
2019-03-05T04:13:30.510360: step 284, loss 0.137942, accuracy 0.953125, precision 0.9583333333333334, recall 0.92
2019-03-05T04:13:32.756105: step 285, loss 0.120873, accuracy 0.945312, precision 0.9318181818181818, recall 0.9111111111111111
2019-03-05T04:13:35.003816: step 286, loss 0.185956, accuracy 0.9375, precision 0.8870967741935484, recall 0.9821428571428571
2019-03-05T04:13:37.247477: step 287, loss 0.141907, accuracy 0.945312, precision 0.9152542372881356, recall 0.9642857142857143
2019-03-05T04:13:39.491256: step 288, loss 0.178463, accuracy 0.921875, precision 0.9024390243902439, recall 0.8604651162790697
2019-03-05T04:13:41.737654: step 289, loss 0.138738, accuracy 0.9375, precision 0.8947368421052632, recall 0.8947368421052632
2019-03-05T04:13:43.970479: step 290, loss 0.125568, accuracy 0.953125, precision 0.875, recall 0.9722222222222222
2019-03-05T04:13:46.210737: step 291, loss 0.136856, accuracy 0.929688, precision 0.7837837837837838, recall 0.9666666666666667
2019-03-05T04:13:48.463155: step 292, loss 0.0909955, accuracy 0.96875, precision 1.0, recall 0.92
2019-03-05T04:13:50.712233: step 293, loss 0.0974444, accuracy 0.96875, precision 0.9622641509433962, recall 0.9622641509433962
2019-03-05T04:13:52.957213: step 294, loss 0.16739, accuracy 0.929688, precision 0.9166666666666666, recall 0.8461538461538461
2019-03-05T04:13:55.207685: step 295, loss 0.166549, accuracy 0.921875, precision 0.8478260869565217, recall 0.9285714285714286
2019-03-05T04:13:57.457750: step 296, loss 0.110524, accuracy 0.953125, precision 0.88, recall 1.0
2019-03-05T04:13:59.729157: step 297, loss 0.163177, accuracy 0.945312, precision 0.8823529411764706, recall 0.9782608695652174
2019-03-05T04:14:01.983609: step 298, loss 0.122226, accuracy 0.96875, precision 1.0, recall 0.9259259259259259
2019-03-05T04:14:04.229035: step 299, loss 0.157205, accuracy 0.945312, precision 1.0, recall 0.8571428571428571
2019-03-05T04:14:06.477311: step 300, loss 0.183896, accuracy 0.9375, precision 0.9534883720930233, recall 0.8723404255319149
2019-03-05T04:14:08.755038: step 301, loss 0.172482, accuracy 0.914062, precision 0.8490566037735849, recall 0.9375
2019-03-05T04:14:11.007835: step 302, loss 0.185547, accuracy 0.921875, precision 0.7674418604651163, recall 1.0
2019-03-05T04:14:13.269280: step 303, loss 0.265346, accuracy 0.882812, precision 0.7592592592592593, recall 0.9534883720930233
2019-03-05T04:14:15.544910: step 304, loss 0.144904, accuracy 0.945312, precision 0.9038461538461539, recall 0.9591836734693877
2019-03-05T04:14:17.801557: step 305, loss 0.131928, accuracy 0.96875, precision 0.9782608695652174, recall 0.9375
2019-03-05T04:14:20.066428: step 306, loss 0.240391, accuracy 0.914062, precision 0.9777777777777777, recall 0.8148148148148148
2019-03-05T04:14:22.318034: step 307, loss 0.139943, accuracy 0.953125, precision 1.0, recall 0.8666666666666667
2019-03-05T04:14:24.584227: step 308, loss 0.0801485, accuracy 0.976562, precision 0.9555555555555556, recall 0.9772727272727273
2019-03-05T04:14:26.835325: step 309, loss 0.312663, accuracy 0.867188, precision 0.6730769230769231, recall 1.0
2019-03-05T04:14:29.095673: step 310, loss 0.13992, accuracy 0.953125, precision 0.9130434782608695, recall 0.9545454545454546
2019-03-05T04:14:31.367986: step 311, loss 0.223133, accuracy 0.945312, precision 0.9, recall 0.9230769230769231
2019-03-05T04:14:33.637207: step 312, loss 0.0847442, accuracy 0.984375, precision 0.9795918367346939, recall 0.9795918367346939
2019-03-05T04:14:35.886155: step 313, loss 0.151828, accuracy 0.9375, precision 0.9444444444444444, recall 0.85
2019-03-05T04:14:38.138389: step 314, loss 0.0835505, accuracy 0.984375, precision 0.9814814814814815, recall 0.9814814814814815
2019-03-05T04:14:40.297015: step 315, loss 0.111923, accuracy 0.968421, precision 0.9534883720930233, recall 0.9761904761904762
2019-03-05T04:14:42.568740: step 316, loss 0.122715, accuracy 0.953125, precision 0.9111111111111111, recall 0.9534883720930233
2019-03-05T04:14:44.823264: step 317, loss 0.184548, accuracy 0.953125, precision 0.9795918367346939, recall 0.9056603773584906
2019-03-05T04:14:47.090743: step 318, loss 0.120011, accuracy 0.953125, precision 0.9591836734693877, recall 0.9215686274509803
2019-03-05T04:14:49.360833: step 319, loss 0.149445, accuracy 0.945312, precision 0.8717948717948718, recall 0.9444444444444444
2019-03-05T04:14:51.624156: step 320, loss 0.146029, accuracy 0.9375, precision 0.8541666666666666, recall 0.9761904761904762
2019-03-05T04:14:53.876318: step 321, loss 0.115646, accuracy 0.960938, precision 0.9130434782608695, recall 0.9767441860465116
2019-03-05T04:14:56.124829: step 322, loss 0.111107, accuracy 0.945312, precision 0.9565217391304348, recall 0.8979591836734694
2019-03-05T04:14:58.390459: step 323, loss 0.0964466, accuracy 0.96875, precision 0.96, recall 0.96
2019-03-05T04:15:00.650585: step 324, loss 0.0914241, accuracy 0.96875, precision 1.0, recall 0.9166666666666666
2019-03-05T04:15:02.891621: step 325, loss 0.214257, accuracy 0.890625, precision 0.9347826086956522, recall 0.7962962962962963
2019-03-05T04:15:05.146525: step 326, loss 0.124764, accuracy 0.9375, precision 0.8666666666666667, recall 0.9512195121951219
2019-03-05T04:15:07.395227: step 327, loss 0.188521, accuracy 0.929688, precision 0.8392857142857143, recall 1.0
2019-03-05T04:15:09.656748: step 328, loss 0.071905, accuracy 0.984375, precision 0.9803921568627451, recall 0.9803921568627451
2019-03-05T04:15:11.916760: step 329, loss 0.112604, accuracy 0.945312, precision 0.92, recall 0.9387755102040817
2019-03-05T04:15:14.166938: step 330, loss 0.0961482, accuracy 0.984375, precision 0.9607843137254902, recall 1.0
2019-03-05T04:15:16.411793: step 331, loss 0.183008, accuracy 0.9375, precision 0.9361702127659575, recall 0.8979591836734694
2019-03-05T04:15:18.670703: step 332, loss 0.096494, accuracy 0.96875, precision 0.9534883720930233, recall 0.9534883720930233
2019-03-05T04:15:20.923743: step 333, loss 0.128052, accuracy 0.96875, precision 0.9574468085106383, recall 0.9574468085106383
2019-03-05T04:15:23.180892: step 334, loss 0.125513, accuracy 0.953125, precision 0.9591836734693877, recall 0.9215686274509803
2019-03-05T04:15:25.430591: step 335, loss 0.103596, accuracy 0.976562, precision 0.96, recall 0.9795918367346939
2019-03-05T04:15:27.707040: step 336, loss 0.143678, accuracy 0.9375, precision 0.8863636363636364, recall 0.9285714285714286
2019-03-05T04:15:29.970409: step 337, loss 0.117207, accuracy 0.953125, precision 0.926829268292683, recall 0.926829268292683
2019-03-05T04:15:32.219321: step 338, loss 0.166138, accuracy 0.921875, precision 0.8085106382978723, recall 0.9743589743589743
2019-03-05T04:15:34.459964: step 339, loss 0.134354, accuracy 0.945312, precision 0.9137931034482759, recall 0.9636363636363636
2019-03-05T04:15:36.717006: step 340, loss 0.150356, accuracy 0.945312, precision 0.9767441860465116, recall 0.875
2019-03-05T04:15:38.981668: step 341, loss 0.0970128, accuracy 0.976562, precision 1.0, recall 0.9411764705882353
2019-03-05T04:15:41.235127: step 342, loss 0.122786, accuracy 0.953125, precision 0.9047619047619048, recall 0.95
2019-03-05T04:15:43.496416: step 343, loss 0.117888, accuracy 0.960938, precision 0.9111111111111111, recall 0.9761904761904762
2019-03-05T04:15:45.744836: step 344, loss 0.146645, accuracy 0.9375, precision 0.8604651162790697, recall 0.9487179487179487
2019-03-05T04:15:47.995420: step 345, loss 0.0803687, accuracy 0.976562, precision 0.9333333333333333, recall 1.0
2019-03-05T04:15:50.249012: step 346, loss 0.155573, accuracy 0.921875, precision 0.875, recall 0.875
2019-03-05T04:15:52.510776: step 347, loss 0.0881514, accuracy 0.945312, precision 0.8909090909090909, recall 0.98
2019-03-05T04:15:54.788342: step 348, loss 0.121435, accuracy 0.953125, precision 0.9795918367346939, recall 0.9056603773584906
2019-03-05T04:15:57.047240: step 349, loss 0.145665, accuracy 0.929688, precision 0.9111111111111111, recall 0.8913043478260869
2019-03-05T04:15:59.190737: step 350, loss 0.120152, accuracy 0.978947, precision 0.967741935483871, recall 0.967741935483871
2019-03-05T04:16:01.440796: step 351, loss 0.0865303, accuracy 0.96875, precision 0.95, recall 0.95
2019-03-05T04:16:03.675366: step 352, loss 0.181782, accuracy 0.914062, precision 0.8, recall 0.975609756097561
2019-03-05T04:16:05.940379: step 353, loss 0.0997768, accuracy 0.953125, precision 0.8837209302325582, recall 0.9743589743589743
2019-03-05T04:16:08.173462: step 354, loss 0.0824329, accuracy 0.953125, precision 0.9230769230769231, recall 0.96
2019-03-05T04:16:10.415120: step 355, loss 0.113811, accuracy 0.953125, precision 0.9534883720930233, recall 0.9111111111111111
2019-03-05T04:16:12.671295: step 356, loss 0.115086, accuracy 0.953125, precision 0.9761904761904762, recall 0.8913043478260869
2019-03-05T04:16:14.931617: step 357, loss 0.0653937, accuracy 0.984375, precision 1.0, recall 0.9565217391304348
2019-03-05T04:16:17.194450: step 358, loss 0.141832, accuracy 0.9375, precision 0.8333333333333334, recall 1.0
2019-03-05T04:16:19.457166: step 359, loss 0.09705, accuracy 0.953125, precision 0.8888888888888888, recall 1.0
2019-03-05T04:16:21.713689: step 360, loss 0.120856, accuracy 0.960938, precision 0.9696969696969697, recall 0.8888888888888888
2019-03-05T04:16:23.985956: step 361, loss 0.115343, accuracy 0.96875, precision 0.9347826086956522, recall 0.9772727272727273
2019-03-05T04:16:26.235682: step 362, loss 0.122175, accuracy 0.929688, precision 0.8222222222222222, recall 0.9736842105263158
2019-03-05T04:16:28.503361: step 363, loss 0.110763, accuracy 0.960938, precision 0.92, recall 0.9787234042553191
2019-03-05T04:16:30.762157: step 364, loss 0.0771763, accuracy 0.96875, precision 0.9782608695652174, recall 0.9375
2019-03-05T04:16:33.010763: step 365, loss 0.102292, accuracy 0.976562, precision 0.9615384615384616, recall 0.9803921568627451
2019-03-05T04:16:35.264351: step 366, loss 0.112335, accuracy 0.9375, precision 1.0, recall 0.8545454545454545
2019-03-05T04:16:37.540770: step 367, loss 0.0852143, accuracy 0.976562, precision 0.9736842105263158, recall 0.9487179487179487
2019-03-05T04:16:39.804983: step 368, loss 0.163, accuracy 0.9375, precision 0.8478260869565217, recall 0.975
2019-03-05T04:16:42.048697: step 369, loss 0.180003, accuracy 0.898438, precision 0.7755102040816326, recall 0.95
2019-03-05T04:16:44.298714: step 370, loss 0.0978507, accuracy 0.976562, precision 0.94, recall 1.0
2019-03-05T04:16:46.538385: step 371, loss 0.0995817, accuracy 0.96875, precision 0.9743589743589743, recall 0.926829268292683
2019-03-05T04:16:48.789665: step 372, loss 0.0936088, accuracy 0.976562, precision 0.975609756097561, recall 0.9523809523809523
2019-03-05T04:16:51.048750: step 373, loss 0.124217, accuracy 0.953125, precision 0.9803921568627451, recall 0.9090909090909091
2019-03-05T04:16:53.310540: step 374, loss 0.0822571, accuracy 0.960938, precision 0.9361702127659575, recall 0.9565217391304348
2019-03-05T04:16:55.551924: step 375, loss 0.103746, accuracy 0.960938, precision 0.9464285714285714, recall 0.9636363636363636
2019-03-05T04:16:57.795869: step 376, loss 0.086013, accuracy 0.976562, precision 0.9444444444444444, recall 1.0
2019-03-05T04:17:00.044274: step 377, loss 0.103727, accuracy 0.976562, precision 0.9558823529411765, recall 1.0
2019-03-05T04:17:02.311393: step 378, loss 0.146086, accuracy 0.945312, precision 0.9245283018867925, recall 0.9423076923076923
2019-03-05T04:17:04.562056: step 379, loss 0.197609, accuracy 0.914062, precision 0.9215686274509803, recall 0.8703703703703703
2019-03-05T04:17:06.823648: step 380, loss 0.0795168, accuracy 0.984375, precision 1.0, recall 0.9545454545454546
2019-03-05T04:17:09.068143: step 381, loss 0.179734, accuracy 0.914062, precision 1.0, recall 0.7843137254901961
2019-03-05T04:17:11.299010: step 382, loss 0.192292, accuracy 0.9375, precision 0.9565217391304348, recall 0.88
2019-03-05T04:17:13.546890: step 383, loss 0.161213, accuracy 0.914062, precision 0.7777777777777778, recall 0.9722222222222222
2019-03-05T04:17:15.808588: step 384, loss 0.140304, accuracy 0.929688, precision 0.7692307692307693, recall 1.0
2019-03-05T04:17:17.966032: step 385, loss 0.248942, accuracy 0.905263, precision 0.7567567567567568, recall 1.0
2019-03-05T04:17:20.197325: step 386, loss 0.137552, accuracy 0.953125, precision 0.8775510204081632, recall 1.0
2019-03-05T04:17:22.455283: step 387, loss 0.133291, accuracy 0.96875, precision 1.0, recall 0.9148936170212766
2019-03-05T04:17:24.709850: step 388, loss 0.17173, accuracy 0.929688, precision 1.0, recall 0.8615384615384616
2019-03-05T04:17:26.963742: step 389, loss 0.149291, accuracy 0.945312, precision 0.975, recall 0.8666666666666667
2019-03-05T04:17:29.216696: step 390, loss 0.0620435, accuracy 0.992188, precision 0.9818181818181818, recall 1.0
2019-03-05T04:17:31.455198: step 391, loss 0.0654836, accuracy 0.976562, precision 0.9318181818181818, recall 1.0
2019-03-05T04:17:33.690159: step 392, loss 0.107832, accuracy 0.960938, precision 0.9318181818181818, recall 0.9534883720930233
2019-03-05T04:17:35.949940: step 393, loss 0.13473, accuracy 0.945312, precision 0.8695652173913043, recall 0.975609756097561
2019-03-05T04:17:38.200695: step 394, loss 0.0758946, accuracy 0.984375, precision 0.9565217391304348, recall 1.0
2019-03-05T04:17:40.446784: step 395, loss 0.0829241, accuracy 0.96875, precision 0.9565217391304348, recall 0.9565217391304348
2019-03-05T04:17:42.695295: step 396, loss 0.130456, accuracy 0.945312, precision 0.9767441860465116, recall 0.875
2019-03-05T04:17:44.949076: step 397, loss 0.106184, accuracy 0.960938, precision 0.975, recall 0.9069767441860465
2019-03-05T04:17:47.197287: step 398, loss 0.14389, accuracy 0.976562, precision 0.9607843137254902, recall 0.98
2019-03-05T04:17:49.430031: step 399, loss 0.0750007, accuracy 0.976562, precision 0.9285714285714286, recall 1.0
2019-03-05T04:17:51.690949: step 400, loss 0.0914639, accuracy 0.960938, precision 0.9166666666666666, recall 0.9777777777777777
2019-03-05T04:17:53.939352: step 401, loss 0.058798, accuracy 0.984375, precision 0.9574468085106383, recall 1.0
2019-03-05T04:17:56.176768: step 402, loss 0.0808099, accuracy 0.976562, precision 0.95, recall 0.9743589743589743
2019-03-05T04:17:58.432344: step 403, loss 0.0961771, accuracy 0.960938, precision 0.9807692307692307, recall 0.9272727272727272
2019-03-05T04:18:00.679063: step 404, loss 0.107697, accuracy 0.9375, precision 0.8913043478260869, recall 0.9318181818181818
2019-03-05T04:18:02.924257: step 405, loss 0.0880084, accuracy 0.976562, precision 0.9285714285714286, recall 1.0
2019-03-05T04:18:05.170172: step 406, loss 0.0932196, accuracy 0.984375, precision 0.975609756097561, recall 0.975609756097561
2019-03-05T04:18:07.405873: step 407, loss 0.116111, accuracy 0.960938, precision 0.9375, recall 0.9574468085106383
2019-03-05T04:18:09.661934: step 408, loss 0.10452, accuracy 0.953125, precision 0.9183673469387755, recall 0.9574468085106383
2019-03-05T04:18:11.919696: step 409, loss 0.0887021, accuracy 0.96875, precision 0.9333333333333333, recall 0.9767441860465116
2019-03-05T04:18:14.160881: step 410, loss 0.0991523, accuracy 0.96875, precision 1.0, recall 0.92
2019-03-05T04:18:16.403619: step 411, loss 0.0698552, accuracy 0.976562, precision 0.9791666666666666, recall 0.9591836734693877
2019-03-05T04:18:18.663558: step 412, loss 0.0719116, accuracy 0.96875, precision 0.9411764705882353, recall 0.9795918367346939
2019-03-05T04:18:20.921530: step 413, loss 0.0839351, accuracy 0.984375, precision 0.9523809523809523, recall 1.0
2019-03-05T04:18:23.161813: step 414, loss 0.125958, accuracy 0.9375, precision 0.86, recall 0.9772727272727273
2019-03-05T04:18:25.408428: step 415, loss 0.0717272, accuracy 0.96875, precision 0.9454545454545454, recall 0.9811320754716981
2019-03-05T04:18:27.658717: step 416, loss 0.119396, accuracy 0.960938, precision 0.9230769230769231, recall 0.9795918367346939
2019-03-05T04:18:29.898309: step 417, loss 0.0747169, accuracy 0.976562, precision 0.9615384615384616, recall 0.9803921568627451
2019-03-05T04:18:32.151581: step 418, loss 0.101019, accuracy 0.953125, precision 0.9591836734693877, recall 0.9215686274509803
2019-03-05T04:18:34.382942: step 419, loss 0.109759, accuracy 0.984375, precision 1.0, recall 0.9574468085106383
2019-03-05T04:18:36.542264: step 420, loss 0.0743939, accuracy 0.968421, precision 0.9411764705882353, recall 0.9696969696969697
2019-03-05T04:18:38.792768: step 421, loss 0.0396914, accuracy 1, precision 1.0, recall 1.0
2019-03-05T04:18:41.046619: step 422, loss 0.127173, accuracy 0.953125, precision 0.88, recall 1.0
2019-03-05T04:18:43.317811: step 423, loss 0.0901836, accuracy 0.960938, precision 0.9183673469387755, recall 0.9782608695652174
2019-03-05T04:18:45.602283: step 424, loss 0.0529667, accuracy 0.984375, precision 0.9393939393939394, recall 1.0
2019-03-05T04:18:47.873807: step 425, loss 0.0841116, accuracy 0.960938, precision 0.96, recall 0.9411764705882353
2019-03-05T04:18:50.113383: step 426, loss 0.126033, accuracy 0.96875, precision 0.9318181818181818, recall 0.9761904761904762
2019-03-05T04:18:52.363719: step 427, loss 0.0864478, accuracy 0.976562, precision 0.9772727272727273, recall 0.9555555555555556
2019-03-05T04:18:54.613541: step 428, loss 0.0844953, accuracy 0.976562, precision 0.926829268292683, recall 1.0
2019-03-05T04:18:56.850834: step 429, loss 0.166468, accuracy 0.929688, precision 0.8846153846153846, recall 0.9387755102040817
2019-03-05T04:18:59.098802: step 430, loss 0.0553632, accuracy 0.984375, precision 0.9642857142857143, recall 1.0
2019-03-05T04:19:01.361355: step 431, loss 0.115191, accuracy 0.945312, precision 0.9166666666666666, recall 0.9361702127659575
2019-03-05T04:19:03.646911: step 432, loss 0.074443, accuracy 0.984375, precision 1.0, recall 0.9629629629629629
2019-03-05T04:19:05.888167: step 433, loss 0.0843197, accuracy 0.976562, precision 0.9761904761904762, recall 0.9534883720930233
2019-03-05T04:19:08.145360: step 434, loss 0.0671459, accuracy 0.984375, precision 0.9574468085106383, recall 1.0
2019-03-05T04:19:10.371404: step 435, loss 0.092287, accuracy 0.953125, precision 0.94, recall 0.94
2019-03-05T04:19:12.617739: step 436, loss 0.0714388, accuracy 0.984375, precision 1.0, recall 0.95
2019-03-05T04:19:14.861372: step 437, loss 0.0901033, accuracy 0.953125, precision 0.9090909090909091, recall 0.9523809523809523
2019-03-05T04:19:17.133460: step 438, loss 0.131493, accuracy 0.929688, precision 0.8461538461538461, recall 0.9777777777777777
2019-03-05T04:19:19.393965: step 439, loss 0.0473181, accuracy 1, precision 1.0, recall 1.0
2019-03-05T04:19:21.654263: step 440, loss 0.054398, accuracy 0.992188, precision 0.9807692307692307, recall 1.0
2019-03-05T04:19:23.899183: step 441, loss 0.0756516, accuracy 0.984375, precision 1.0, recall 0.9555555555555556
2019-03-05T04:19:26.145616: step 442, loss 0.121023, accuracy 0.976562, precision 0.9772727272727273, recall 0.9555555555555556
2019-03-05T04:19:28.389853: step 443, loss 0.0960324, accuracy 0.976562, precision 1.0, recall 0.9411764705882353
2019-03-05T04:19:30.642468: step 444, loss 0.0814547, accuracy 0.976562, precision 0.9574468085106383, recall 0.9782608695652174
2019-03-05T04:19:32.898963: step 445, loss 0.101166, accuracy 0.953125, precision 0.8837209302325582, recall 0.9743589743589743
2019-03-05T04:19:35.158274: step 446, loss 0.0609791, accuracy 0.984375, precision 0.9545454545454546, recall 1.0
2019-03-05T04:19:37.411419: step 447, loss 0.101865, accuracy 0.96875, precision 0.9795918367346939, recall 0.9411764705882353
2019-03-05T04:19:39.659342: step 448, loss 0.0889134, accuracy 0.992188, precision 1.0, recall 0.9772727272727273
2019-03-05T04:19:41.905202: step 449, loss 0.0406164, accuracy 0.992188, precision 0.9811320754716981, recall 1.0
2019-03-05T04:19:44.139871: step 450, loss 0.0838217, accuracy 0.96875, precision 0.9591836734693877, recall 0.9591836734693877
2019-03-05T04:19:46.389855: step 451, loss 0.082323, accuracy 0.953125, precision 0.9387755102040817, recall 0.9387755102040817
2019-03-05T04:19:48.643376: step 452, loss 0.0738751, accuracy 0.984375, precision 0.967741935483871, recall 0.967741935483871
2019-03-05T04:19:50.884795: step 453, loss 0.067894, accuracy 0.960938, precision 0.94, recall 0.9591836734693877
2019-03-05T04:19:53.126907: step 454, loss 0.120414, accuracy 0.960938, precision 0.9215686274509803, recall 0.9791666666666666
2019-03-05T04:19:55.294924: step 455, loss 0.0411525, accuracy 0.989474, precision 0.9714285714285714, recall 1.0
2019-03-05T04:19:57.540812: step 456, loss 0.0630434, accuracy 0.976562, precision 0.9761904761904762, recall 0.9534883720930233
