"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:82: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 1
Train/Dev split: 10410/1156
2019-03-03 13:05:42.570724: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:475: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551639943

2019-03-03T13:05:45.557285: step 1, loss 1.21581, accuracy 0.628906, precision 0.8370786516853933, recall 0.6930232558139535
2019-03-03T13:07:38.131887: step 202, loss 0.227805, accuracy 0.921875, precision 0.9497206703910615, recall 0.9392265193370166
2019-03-03T13:07:38.651507: step 203, loss 0.25945, accuracy 0.898438, precision 0.9488636363636364, recall 0.907608695652174
2019-03-03T13:07:39.183594: step 204, loss 0.202559, accuracy 0.921875, precision 0.9529411764705882, recall 0.9310344827586207
2019-03-03T13:07:39.600136: step 205, loss 0.142353, accuracy 0.935294, precision 0.9322033898305084, recall 0.9734513274336283
2019-03-03T13:07:40.104290: step 206, loss 0.176932, accuracy 0.9375, precision 0.9397590361445783, recall 0.9629629629629629
2019-03-03T13:07:40.617935: step 207, loss 0.224879, accuracy 0.914062, precision 0.9197860962566845, recall 0.9608938547486033
2019-03-03T13:07:41.109622: step 208, loss 0.18244, accuracy 0.925781, precision 0.9741935483870968, recall 0.9096385542168675
2019-03-03T13:07:41.609286: step 209, loss 0.187277, accuracy 0.921875, precision 0.9590643274853801, recall 0.9265536723163842
2019-03-03T13:07:42.237404: step 210, loss 0.163752, accuracy 0.921875, precision 0.9415204678362573, recall 0.9415204678362573
2019-03-03T13:07:42.802947: step 211, loss 0.208953, accuracy 0.914062, precision 0.9354838709677419, recall 0.9235668789808917
2019-03-03T13:07:43.338824: step 212, loss 0.166505, accuracy 0.921875, precision 0.96, recall 0.9281767955801105
2019-03-03T13:07:43.876414: step 213, loss 0.216057, accuracy 0.914062, precision 0.9483870967741935, recall 0.9130434782608695
2019-03-03T13:07:44.494275: step 214, loss 0.21308, accuracy 0.914062, precision 0.9371428571428572, recall 0.9371428571428572
2019-03-03T13:07:45.013398: step 215, loss 0.202931, accuracy 0.921875, precision 0.9226519337016574, recall 0.9653179190751445
2019-03-03T13:07:45.498121: step 216, loss 0.185084, accuracy 0.921875, precision 0.9532163742690059, recall 0.9314285714285714
2019-03-03T13:07:45.975394: step 217, loss 0.1807, accuracy 0.945312, precision 0.9467455621301775, recall 0.9696969696969697
2019-03-03T13:07:46.466610: step 218, loss 0.161156, accuracy 0.941406, precision 0.9467455621301775, recall 0.963855421686747
2019-03-03T13:07:46.924384: step 219, loss 0.145555, accuracy 0.960938, precision 0.978021978021978, recall 0.967391304347826
2019-03-03T13:07:47.471949: step 220, loss 0.200048, accuracy 0.917969, precision 0.9827586206896551, recall 0.9047619047619048
2019-03-03T13:07:47.966813: step 221, loss 0.178245, accuracy 0.910156, precision 0.9705882352941176, recall 0.9016393442622951
2019-03-03T13:07:48.598639: step 222, loss 0.168309, accuracy 0.925781, precision 0.9529411764705882, recall 0.9364161849710982
2019-03-03T13:07:49.124229: step 223, loss 0.216727, accuracy 0.914062, precision 0.9700598802395209, recall 0.9050279329608939
2019-03-03T13:07:49.635862: step 224, loss 0.193832, accuracy 0.902344, precision 0.9488636363636364, recall 0.912568306010929
2019-03-03T13:07:50.198904: step 225, loss 0.204187, accuracy 0.921875, precision 0.9382022471910112, recall 0.9488636363636364
2019-03-03T13:07:50.692560: step 226, loss 0.22259, accuracy 0.914062, precision 0.9629629629629629, recall 0.9069767441860465
2019-03-03T13:07:51.163280: step 227, loss 0.194579, accuracy 0.925781, precision 0.9263803680981595, recall 0.9556962025316456
2019-03-03T13:07:51.699313: step 228, loss 0.192007, accuracy 0.9375, precision 0.9595375722543352, recall 0.9485714285714286
2019-03-03T13:07:52.254849: step 229, loss 0.181667, accuracy 0.925781, precision 0.9518072289156626, recall 0.9349112426035503
2019-03-03T13:07:52.795759: step 230, loss 0.172948, accuracy 0.933594, precision 0.936046511627907, recall 0.9640718562874252
2019-03-03T13:07:53.264032: step 231, loss 0.1864, accuracy 0.929688, precision 0.9388888888888889, recall 0.9602272727272727
2019-03-03T13:07:53.723334: step 232, loss 0.209544, accuracy 0.910156, precision 0.9482758620689655, recall 0.9217877094972067
2019-03-03T13:07:54.234568: step 233, loss 0.209273, accuracy 0.914062, precision 0.9565217391304348, recall 0.9112426035502958
2019-03-03T13:07:54.775666: step 234, loss 0.189458, accuracy 0.929688, precision 0.976878612716763, recall 0.9234972677595629
2019-03-03T13:07:55.340690: step 235, loss 0.213537, accuracy 0.921875, precision 0.9627329192546584, recall 0.9171597633136095
2019-03-03T13:07:55.913426: step 236, loss 0.157598, accuracy 0.953125, precision 0.9807692307692307, recall 0.9444444444444444
2019-03-03T13:07:56.470447: step 237, loss 0.205452, accuracy 0.929688, precision 0.9580838323353293, recall 0.935672514619883
2019-03-03T13:07:56.963270: step 238, loss 0.215752, accuracy 0.910156, precision 0.9156626506024096, recall 0.9440993788819876
2019-03-03T13:07:57.478892: step 239, loss 0.199465, accuracy 0.929688, precision 0.9447852760736196, recall 0.9447852760736196
2019-03-03T13:07:57.978556: step 240, loss 0.151197, accuracy 0.945312, precision 0.9518072289156626, recall 0.9634146341463414
2019-03-03T13:07:58.499810: step 241, loss 0.193006, accuracy 0.902344, precision 0.930635838150289, recall 0.9252873563218391
2019-03-03T13:07:58.978925: step 242, loss 0.208432, accuracy 0.917969, precision 0.9457831325301205, recall 0.9289940828402367
2019-03-03T13:07:59.469126: step 243, loss 0.195722, accuracy 0.921875, precision 0.9634146341463414, recall 0.9186046511627907
2019-03-03T13:07:59.977790: step 244, loss 0.202711, accuracy 0.929688, precision 0.9285714285714286, recall 0.9629629629629629
2019-03-03T13:08:00.471006: step 245, loss 0.221948, accuracy 0.902344, precision 0.943502824858757, recall 0.9175824175824175
2019-03-03T13:08:00.826057: step 246, loss 0.221597, accuracy 0.905882, precision 0.9482758620689655, recall 0.9166666666666666
2019-03-03T13:08:01.286956: step 247, loss 0.14848, accuracy 0.941406, precision 0.9651162790697675, recall 0.9485714285714286
2019-03-03T13:08:01.827026: step 248, loss 0.139426, accuracy 0.960938, precision 0.9763313609467456, recall 0.9649122807017544
2019-03-03T13:08:02.328316: step 249, loss 0.0991629, accuracy 0.972656, precision 0.9831460674157303, recall 0.9776536312849162
2019-03-03T13:08:02.810570: step 250, loss 0.160586, accuracy 0.949219, precision 0.9760479041916168, recall 0.9476744186046512

Evaluation:
[[686  64]
 [120 286]]
2019-03-03T13:08:03.327858: step 250, loss 0.369043, accuracy 0.84083, precision 0.9146666666666666, recall 0.8511166253101737

Saved model checkpoint to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1551639943\checkpoints\model-250

2019-03-03T13:08:04.120203: step 251, loss 0.156731, accuracy 0.941406, precision 0.9712643678160919, recall 0.9441340782122905
2019-03-03T13:08:04.628870: step 252, loss 0.184518, accuracy 0.914062, precision 0.9298245614035088, recall 0.9408284023668639
2019-03-03T13:08:05.129247: step 253, loss 0.169584, accuracy 0.917969, precision 0.9473684210526315, recall 0.9310344827586207
2019-03-03T13:08:05.604936: step 254, loss 0.130737, accuracy 0.964844, precision 0.9661016949152542, recall 0.9827586206896551
2019-03-03T13:08:06.108898: step 255, loss 0.152963, accuracy 0.957031, precision 0.9567901234567902, recall 0.9748427672955975
2019-03-03T13:08:06.573193: step 256, loss 0.168727, accuracy 0.945312, precision 0.94375, recall 0.967948717948718
2019-03-03T13:08:07.073793: step 257, loss 0.156532, accuracy 0.929688, precision 0.9702380952380952, recall 0.9261363636363636
2019-03-03T13:08:07.548036: step 258, loss 0.134202, accuracy 0.953125, precision 0.9617834394904459, recall 0.9617834394904459
2019-03-03T13:08:08.064692: step 259, loss 0.133559, accuracy 0.945312, precision 0.9700598802395209, recall 0.9473684210526315
2019-03-03T13:08:08.543069: step 260, loss 0.127753, accuracy 0.953125, precision 0.9479768786127167, recall 0.9820359281437125
2019-03-03T13:08:09.009351: step 261, loss 0.165509, accuracy 0.925781, precision 0.9588235294117647, recall 0.9314285714285714
2019-03-03T13:08:09.470142: step 262, loss 0.157918, accuracy 0.945312, precision 0.96045197740113, recall 0.96045197740113
2019-03-03T13:08:09.959233: step 263, loss 0.184695, accuracy 0.917969, precision 0.9320987654320988, recall 0.937888198757764
2019-03-03T13:08:10.410034: step 264, loss 0.146675, accuracy 0.941406, precision 0.9649122807017544, recall 0.9482758620689655
2019-03-03T13:08:10.860831: step 265, loss 0.14874, accuracy 0.9375, precision 0.9710982658959537, recall 0.9385474860335196
2019-03-03T13:08:11.335864: step 266, loss 0.141044, accuracy 0.9375, precision 0.9523809523809523, recall 0.9523809523809523
2019-03-03T13:08:11.823076: step 267, loss 0.13428, accuracy 0.945312, precision 0.967741935483871, recall 0.9433962264150944
2019-03-03T13:08:12.317000: step 268, loss 0.137827, accuracy 0.945312, precision 0.968944099378882, recall 0.9454545454545454
2019-03-03T13:08:12.847581: step 269, loss 0.154961, accuracy 0.945312, precision 0.9421965317919075, recall 0.9760479041916168
2019-03-03T13:08:13.343257: step 270, loss 0.17393, accuracy 0.949219, precision 0.9625, recall 0.9565217391304348
2019-03-03T13:08:13.853912: step 271, loss 0.130116, accuracy 0.960938, precision 0.9502762430939227, recall 0.9942196531791907
2019-03-03T13:08:14.316553: step 272, loss 0.13925, accuracy 0.949219, precision 0.9595375722543352, recall 0.9651162790697675
2019-03-03T13:08:14.776830: step 273, loss 0.124688, accuracy 0.960938, precision 0.9763313609467456, recall 0.9649122807017544
2019-03-03T13:08:15.227335: step 274, loss 0.120189, accuracy 0.957031, precision 0.9485714285714286, recall 0.9880952380952381
2019-03-03T13:08:15.715057: step 275, loss 0.146083, accuracy 0.9375, precision 0.9476744186046512, recall 0.9588235294117647
2019-03-03T13:08:16.164905: step 276, loss 0.147752, accuracy 0.953125, precision 0.9518072289156626, recall 0.9753086419753086
2019-03-03T13:08:16.634281: step 277, loss 0.161274, accuracy 0.925781, precision 0.9828571428571429, recall 0.9148936170212766
2019-03-03T13:08:17.164374: step 278, loss 0.13734, accuracy 0.941406, precision 0.9779005524861878, recall 0.9414893617021277
2019-03-03T13:08:17.723880: step 279, loss 0.145842, accuracy 0.953125, precision 0.987012987012987, recall 0.9382716049382716
2019-03-03T13:08:18.232543: step 280, loss 0.127733, accuracy 0.953125, precision 0.9666666666666667, recall 0.9666666666666667
2019-03-03T13:08:18.713745: step 281, loss 0.187369, accuracy 0.9375, precision 0.9817073170731707, recall 0.9252873563218391
2019-03-03T13:08:19.188006: step 282, loss 0.120488, accuracy 0.953125, precision 0.9585798816568047, recall 0.9700598802395209
2019-03-03T13:08:19.690664: step 283, loss 0.168609, accuracy 0.925781, precision 0.9358974358974359, recall 0.9419354838709677
2019-03-03T13:08:20.174883: step 284, loss 0.160739, accuracy 0.949219, precision 0.9653179190751445, recall 0.9597701149425287
2019-03-03T13:08:20.633659: step 285, loss 0.144778, accuracy 0.953125, precision 0.9479768786127167, recall 0.9820359281437125
2019-03-03T13:08:21.121866: step 286, loss 0.192144, accuracy 0.925781, precision 0.9464285714285714, recall 0.9408284023668639
2019-03-03T13:08:21.507687: step 287, loss 0.131381, accuracy 0.952941, precision 0.9495798319327731, recall 0.9826086956521739
2019-03-03T13:08:21.982933: step 288, loss 0.133389, accuracy 0.941406, precision 0.9627329192546584, recall 0.9451219512195121
2019-03-03T13:08:22.491107: step 289, loss 0.149145, accuracy 0.9375, precision 0.9513513513513514, recall 0.9617486338797814
2019-03-03T13:08:22.930991: step 290, loss 0.0699107, accuracy 0.976562, precision 0.9821428571428571, recall 0.9821428571428571
2019-03-03T13:08:23.438655: step 291, loss 0.0978351, accuracy 0.96875, precision 0.9879518072289156, recall 0.9647058823529412
2019-03-03T13:08:23.880876: step 292, loss 0.131955, accuracy 0.929688, precision 0.9617486338797814, recall 0.9411764705882353
2019-03-03T13:08:24.381515: step 293, loss 0.122711, accuracy 0.953125, precision 0.9882352941176471, recall 0.9438202247191011
2019-03-03T13:08:24.826834: step 294, loss 0.127378, accuracy 0.953125, precision 0.9698795180722891, recall 0.9583333333333334
2019-03-03T13:08:25.319515: step 295, loss 0.144605, accuracy 0.945312, precision 0.994413407821229, recall 0.9319371727748691
2019-03-03T13:08:25.790801: step 296, loss 0.127018, accuracy 0.945312, precision 0.967741935483871, recall 0.9433962264150944
2019-03-03T13:08:26.246968: step 297, loss 0.131816, accuracy 0.945312, precision 0.9760479041916168, recall 0.9421965317919075
2019-03-03T13:08:26.704812: step 298, loss 0.128736, accuracy 0.941406, precision 0.9702380952380952, recall 0.9421965317919075
2019-03-03T13:08:27.192985: step 299, loss 0.0979863, accuracy 0.960938, precision 0.9722222222222222, recall 0.9722222222222222
2019-03-03T13:08:27.638801: step 300, loss 0.0975369, accuracy 0.964844, precision 0.9625, recall 0.9808917197452229
2019-03-03T13:08:28.107095: step 301, loss 0.14691, accuracy 0.941406, precision 0.9322033898305084, recall 0.9821428571428571
2019-03-03T13:08:28.566850: step 302, loss 0.100427, accuracy 0.964844, precision 0.9631901840490797, recall 0.98125
2019-03-03T13:08:29.032512: step 303, loss 0.116343, accuracy 0.960938, precision 0.9832402234636871, recall 0.9617486338797814
2019-03-03T13:08:29.503764: step 304, loss 0.106689, accuracy 0.972656, precision 0.976878612716763, recall 0.9825581395348837
2019-03-03T13:08:29.985005: step 305, loss 0.115507, accuracy 0.960938, precision 0.9723756906077348, recall 0.9723756906077348
2019-03-03T13:08:30.472232: step 306, loss 0.131797, accuracy 0.957031, precision 0.9817073170731707, recall 0.9526627218934911
2019-03-03T13:08:30.949467: step 307, loss 0.126781, accuracy 0.960938, precision 0.9700598802395209, recall 0.9700598802395209
2019-03-03T13:08:31.437166: step 308, loss 0.112687, accuracy 0.953125, precision 0.976878612716763, recall 0.9548022598870056
2019-03-03T13:08:31.901145: step 309, loss 0.0959054, accuracy 0.960938, precision 0.9723756906077348, recall 0.9723756906077348
2019-03-03T13:08:32.412838: step 310, loss 0.103693, accuracy 0.964844, precision 0.9941520467836257, recall 0.9550561797752809
2019-03-03T13:08:32.876630: step 311, loss 0.158268, accuracy 0.941406, precision 0.9664804469273743, recall 0.9505494505494505
2019-03-03T13:08:33.352790: step 312, loss 0.15547, accuracy 0.933594, precision 0.9551282051282052, recall 0.9371069182389937
2019-03-03T13:08:33.855446: step 313, loss 0.122507, accuracy 0.957031, precision 0.9820359281437125, recall 0.9534883720930233
2019-03-03T13:08:34.309258: step 314, loss 0.128879, accuracy 0.953125, precision 0.9704142011834319, recall 0.9590643274853801
2019-03-03T13:08:34.755573: step 315, loss 0.143575, accuracy 0.949219, precision 0.9570552147239264, recall 0.9629629629629629
2019-03-03T13:08:35.242274: step 316, loss 0.117201, accuracy 0.949219, precision 0.9461077844311377, recall 0.9753086419753086
2019-03-03T13:08:35.723517: step 317, loss 0.116884, accuracy 0.953125, precision 0.9751552795031055, recall 0.9515151515151515
2019-03-03T13:08:36.186280: step 318, loss 0.0918886, accuracy 0.972656, precision 0.9751552795031055, recall 0.98125
2019-03-03T13:08:36.638044: step 319, loss 0.133393, accuracy 0.957031, precision 0.9588235294117647, recall 0.9760479041916168
2019-03-03T13:08:37.161159: step 320, loss 0.12662, accuracy 0.945312, precision 0.9358974358974359, recall 0.9733333333333334
2019-03-03T13:08:37.607021: step 321, loss 0.128598, accuracy 0.957031, precision 0.9542857142857143, recall 0.9823529411764705
2019-03-03T13:08:38.064770: step 322, loss 0.100362, accuracy 0.957031, precision 0.9602272727272727, recall 0.976878612716763
2019-03-03T13:08:38.506981: step 323, loss 0.156002, accuracy 0.945312, precision 0.9411764705882353, recall 0.975609756097561
2019-03-03T13:08:38.999684: step 324, loss 0.140149, accuracy 0.9375, precision 0.96875, recall 0.9337349397590361
2019-03-03T13:08:39.476408: step 325, loss 0.118337, accuracy 0.953125, precision 0.9813664596273292, recall 0.9461077844311377
2019-03-03T13:08:39.982568: step 326, loss 0.101649, accuracy 0.964844, precision 0.9940828402366864, recall 0.9545454545454546
2019-03-03T13:08:40.436382: step 327, loss 0.144679, accuracy 0.949219, precision 0.9640718562874252, recall 0.9583333333333334
2019-03-03T13:08:40.819760: step 328, loss 0.128593, accuracy 0.941176, precision 0.9583333333333334, recall 0.9583333333333334
2019-03-03T13:08:41.343909: step 329, loss 0.106825, accuracy 0.96875, precision 0.9696969696969697, recall 0.9815950920245399
2019-03-03T13:08:41.803679: step 330, loss 0.113219, accuracy 0.960938, precision 0.9825581395348837, recall 0.9602272727272727
2019-03-03T13:08:42.250496: step 331, loss 0.0921859, accuracy 0.976562, precision 0.9763313609467456, recall 0.9880239520958084
2019-03-03T13:08:42.702795: step 332, loss 0.0703573, accuracy 0.988281, precision 1.0, recall 0.9823529411764705
2019-03-03T13:08:43.217118: step 333, loss 0.100716, accuracy 0.953125, precision 0.9540229885057471, recall 0.9764705882352941
2019-03-03T13:08:43.718792: step 334, loss 0.0821234, accuracy 0.980469, precision 0.9763313609467456, recall 0.9939759036144579
2019-03-03T13:08:44.245787: step 335, loss 0.10093, accuracy 0.972656, precision 0.9714285714285714, recall 0.9883720930232558
2019-03-03T13:08:44.710568: step 336, loss 0.114645, accuracy 0.964844, precision 0.9935483870967742, recall 0.9506172839506173
2019-03-03T13:08:45.229658: step 337, loss 0.125478, accuracy 0.953125, precision 0.9565217391304348, recall 0.9685534591194969
2019-03-03T13:08:45.711369: step 338, loss 0.109401, accuracy 0.957031, precision 0.9590643274853801, recall 0.9761904761904762
2019-03-03T13:08:46.176635: step 339, loss 0.0799287, accuracy 0.976562, precision 0.984375, recall 0.984375
2019-03-03T13:08:46.640920: step 340, loss 0.0957057, accuracy 0.964844, precision 0.9661016949152542, recall 0.9827586206896551
2019-03-03T13:08:47.157154: step 341, loss 0.123595, accuracy 0.949219, precision 0.9764705882352941, recall 0.9485714285714286
2019-03-03T13:08:47.631415: step 342, loss 0.0934044, accuracy 0.96875, precision 0.9822485207100592, recall 0.9707602339181286
2019-03-03T13:08:48.101157: step 343, loss 0.131851, accuracy 0.949219, precision 0.9763313609467456, recall 0.9482758620689655
2019-03-03T13:08:48.562971: step 344, loss 0.108335, accuracy 0.960938, precision 0.9814814814814815, recall 0.9578313253012049
2019-03-03T13:08:49.062236: step 345, loss 0.108163, accuracy 0.957031, precision 0.9725274725274725, recall 0.9672131147540983
2019-03-03T13:08:49.511032: step 346, loss 0.11076, accuracy 0.964844, precision 0.9817073170731707, recall 0.9640718562874252
2019-03-03T13:08:50.006243: step 347, loss 0.102854, accuracy 0.960938, precision 0.9695121951219512, recall 0.9695121951219512
2019-03-03T13:08:50.495599: step 348, loss 0.0905994, accuracy 0.96875, precision 0.9700598802395209, recall 0.9818181818181818
2019-03-03T13:08:51.040144: step 349, loss 0.0824218, accuracy 0.96875, precision 0.9835164835164835, recall 0.9728260869565217
2019-03-03T13:08:51.539839: step 350, loss 0.107273, accuracy 0.957031, precision 0.9695121951219512, recall 0.9636363636363636
2019-03-03T13:08:52.012140: step 351, loss 0.0913813, accuracy 0.976562, precision 0.9691358024691358, recall 0.9936708860759493
2019-03-03T13:08:52.478368: step 352, loss 0.115525, accuracy 0.957031, precision 0.9555555555555556, recall 0.9828571428571429
2019-03-03T13:08:53.008460: step 353, loss 0.0779698, accuracy 0.976562, precision 0.9753086419753086, recall 0.9875
2019-03-03T13:08:53.504644: step 354, loss 0.119971, accuracy 0.949219, precision 0.9550561797752809, recall 0.9714285714285714
2019-03-03T13:08:53.974916: step 355, loss 0.0839911, accuracy 0.972656, precision 0.9710982658959537, recall 0.9882352941176471
2019-03-03T13:08:54.445179: step 356, loss 0.110158, accuracy 0.953125, precision 0.9883720930232558, recall 0.9444444444444444
2019-03-03T13:08:54.952856: step 357, loss 0.0867531, accuracy 0.972656, precision 0.9876543209876543, recall 0.9696969696969697
2019-03-03T13:08:55.415642: step 358, loss 0.10062, accuracy 0.96875, precision 0.9872611464968153, recall 0.9627329192546584
2019-03-03T13:08:55.891443: step 359, loss 0.121108, accuracy 0.953125, precision 0.9874213836477987, recall 0.9401197604790419
2019-03-03T13:08:56.373122: step 360, loss 0.0973846, accuracy 0.96875, precision 0.9888888888888889, recall 0.967391304347826
2019-03-03T13:08:56.853340: step 361, loss 0.106711, accuracy 0.96875, precision 0.9880952380952381, recall 0.9651162790697675
2019-03-03T13:08:57.303206: step 362, loss 0.0596868, accuracy 0.992188, precision 1.0, recall 0.9883040935672515
2019-03-03T13:08:57.769003: step 363, loss 0.105513, accuracy 0.957031, precision 0.9644970414201184, recall 0.9702380952380952
2019-03-03T13:08:58.263680: step 364, loss 0.135857, accuracy 0.9375, precision 0.9314285714285714, recall 0.9760479041916168
2019-03-03T13:08:58.741914: step 365, loss 0.1204, accuracy 0.953125, precision 0.9440993788819876, recall 0.9806451612903225
2019-03-03T13:08:59.208243: step 366, loss 0.130927, accuracy 0.941406, precision 0.9526627218934911, recall 0.9583333333333334
2019-03-03T13:08:59.646061: step 367, loss 0.111007, accuracy 0.945312, precision 0.950920245398773, recall 0.9627329192546584
2019-03-03T13:09:00.091657: step 368, loss 0.127109, accuracy 0.953125, precision 0.9817073170731707, recall 0.9470588235294117
2019-03-03T13:09:00.470655: step 369, loss 0.0734322, accuracy 0.982353, precision 0.9752066115702479, recall 1.0
2019-03-03T13:09:00.944968: step 370, loss 0.0843596, accuracy 0.976562, precision 0.98125, recall 0.98125
2019-03-03T13:09:01.431250: step 371, loss 0.0700226, accuracy 0.992188, precision 0.9942528735632183, recall 0.9942528735632183
2019-03-03T13:09:01.885024: step 372, loss 0.0945348, accuracy 0.964844, precision 0.9936305732484076, recall 0.9512195121951219
2019-03-03T13:09:02.387698: step 373, loss 0.110843, accuracy 0.960938, precision 0.9876543209876543, recall 0.9523809523809523
2019-03-03T13:09:02.882374: step 374, loss 0.0727143, accuracy 0.96875, precision 0.9777777777777777, recall 0.9777777777777777
2019-03-03T13:09:03.359639: step 375, loss 0.0890769, accuracy 0.972656, precision 0.9710982658959537, recall 0.9882352941176471
2019-03-03T13:09:03.887760: step 376, loss 0.0628623, accuracy 0.988281, precision 0.9878048780487805, recall 0.9938650306748467
2019-03-03T13:09:04.410363: step 377, loss 0.0648346, accuracy 0.976562, precision 0.9774011299435028, recall 0.9885714285714285
2019-03-03T13:09:04.879618: step 378, loss 0.0792885, accuracy 0.980469, precision 1.0, recall 0.9707602339181286
2019-03-03T13:09:05.346907: step 379, loss 0.0919696, accuracy 0.964844, precision 0.9700598802395209, recall 0.9759036144578314
2019-03-03T13:09:05.833876: step 380, loss 0.0695992, accuracy 0.988281, precision 0.9939759036144579, recall 0.9880239520958084
2019-03-03T13:09:06.324585: step 381, loss 0.0741265, accuracy 0.976562, precision 0.9817073170731707, recall 0.9817073170731707
2019-03-03T13:09:06.776375: step 382, loss 0.0685078, accuracy 0.972656, precision 0.9642857142857143, recall 0.9938650306748467
2019-03-03T13:09:07.240143: step 383, loss 0.0757699, accuracy 0.976562, precision 0.9873417721518988, recall 0.975
2019-03-03T13:09:07.720335: step 384, loss 0.0710663, accuracy 0.984375, precision 0.9884393063583815, recall 0.9884393063583815
2019-03-03T13:09:08.288813: step 385, loss 0.0962063, accuracy 0.96875, precision 0.9731182795698925, recall 0.9836956521739131
2019-03-03T13:09:08.742601: step 386, loss 0.0958035, accuracy 0.957031, precision 0.9482758620689655, recall 0.9880239520958084
2019-03-03T13:09:09.205363: step 387, loss 0.0620224, accuracy 0.992188, precision 0.9943181818181818, recall 0.9943181818181818
2019-03-03T13:09:09.685590: step 388, loss 0.0845788, accuracy 0.972656, precision 0.9775280898876404, recall 0.9830508474576272
2019-03-03T13:09:10.154863: step 389, loss 0.0840607, accuracy 0.96875, precision 0.9709302325581395, recall 0.9823529411764705
2019-03-03T13:09:10.639587: step 390, loss 0.0717497, accuracy 0.972656, precision 1.0, recall 0.9629629629629629
2019-03-03T13:09:11.151219: step 391, loss 0.1004, accuracy 0.964844, precision 0.9835164835164835, recall 0.9675675675675676
2019-03-03T13:09:11.633945: step 392, loss 0.0510734, accuracy 0.996094, precision 1.0, recall 0.9940828402366864
2019-03-03T13:09:12.103225: step 393, loss 0.0494325, accuracy 0.992188, precision 1.0, recall 0.9880952380952381
2019-03-03T13:09:12.555143: step 394, loss 0.0667384, accuracy 0.980469, precision 0.9767441860465116, recall 0.9940828402366864
2019-03-03T13:09:12.994003: step 395, loss 0.0666465, accuracy 0.984375, precision 0.9815950920245399, recall 0.9937888198757764
2019-03-03T13:09:13.529592: step 396, loss 0.0912677, accuracy 0.96875, precision 0.9760479041916168, recall 0.9760479041916168
2019-03-03T13:09:14.036748: step 397, loss 0.103571, accuracy 0.96875, precision 0.9700598802395209, recall 0.9818181818181818
2019-03-03T13:09:14.505516: step 398, loss 0.0832404, accuracy 0.96875, precision 0.9760479041916168, recall 0.9760479041916168
2019-03-03T13:09:14.964824: step 399, loss 0.0503281, accuracy 0.988281, precision 0.9940119760479041, recall 0.9880952380952381
2019-03-03T13:09:15.464032: step 400, loss 0.0802665, accuracy 0.972656, precision 0.9819277108433735, recall 0.9760479041916168
2019-03-03T13:09:15.912832: step 401, loss 0.0677192, accuracy 0.984375, precision 0.9936708860759493, recall 0.98125
2019-03-03T13:09:16.371594: step 402, loss 0.0673032, accuracy 0.984375, precision 0.9830508474576272, recall 0.9942857142857143
2019-03-03T13:09:16.829334: step 403, loss 0.0650778, accuracy 0.976562, precision 0.9939024390243902, recall 0.9702380952380952
2019-03-03T13:09:17.332959: step 404, loss 0.0792037, accuracy 0.972656, precision 0.9882352941176471, recall 0.9710982658959537
2019-03-03T13:09:17.790800: step 405, loss 0.0697919, accuracy 0.96875, precision 0.9763313609467456, recall 0.9763313609467456
2019-03-03T13:09:18.241158: step 406, loss 0.0733199, accuracy 0.984375, precision 0.9761904761904762, recall 1.0
2019-03-03T13:09:18.745793: step 407, loss 0.0697132, accuracy 0.972656, precision 0.9873417721518988, recall 0.968944099378882
2019-03-03T13:09:19.242337: step 408, loss 0.0764762, accuracy 0.964844, precision 0.9887640449438202, recall 0.9617486338797814
2019-03-03T13:09:19.698641: step 409, loss 0.117927, accuracy 0.953125, precision 0.9588235294117647, recall 0.9702380952380952
2019-03-03T13:09:20.041746: step 410, loss 0.0772487, accuracy 0.964706, precision 0.9818181818181818, recall 0.9642857142857143
2019-03-03T13:09:20.504310: step 411, loss 0.0677636, accuracy 0.984375, precision 0.9881656804733728, recall 0.9881656804733728
