"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
Italian English
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 37
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:98: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 1
Train/Dev split: 9253/2313
2019-03-18 23:06:04.340639: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
35
34
33
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:485: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968369

2019-03-18T23:06:20.339077: step 1, loss 8.62522, accuracy 0.347656, precision 0.017964071856287425, recall 0.5
2019-03-18T23:11:01.564987: step 202, loss 0.285954, accuracy 0.863281, precision 0.8895705521472392, recall 0.8950617283950617
2019-03-18T23:11:02.833616: step 203, loss 0.295936, accuracy 0.882812, precision 0.9069767441860465, recall 0.9176470588235294
2019-03-18T23:11:04.396440: step 204, loss 0.328514, accuracy 0.863281, precision 0.896551724137931, recall 0.9017341040462428
2019-03-18T23:11:05.893443: step 205, loss 0.320521, accuracy 0.855469, precision 0.898876404494382, recall 0.8938547486033519
2019-03-18T23:11:07.508160: step 206, loss 0.317704, accuracy 0.890625, precision 0.9289940828402367, recall 0.9075144508670521
2019-03-18T23:11:09.037583: step 207, loss 0.32209, accuracy 0.839844, precision 0.9244186046511628, recall 0.8502673796791443
2019-03-18T23:11:10.446817: step 208, loss 0.33811, accuracy 0.824219, precision 0.9011627906976745, recall 0.8469945355191257
2019-03-18T23:11:11.882998: step 209, loss 0.281841, accuracy 0.882812, precision 0.888235294117647, recall 0.9320987654320988
2019-03-18T23:11:13.617918: step 210, loss 0.304596, accuracy 0.867188, precision 0.896969696969697, recall 0.896969696969697
2019-03-18T23:11:15.222635: step 211, loss 0.317518, accuracy 0.855469, precision 0.9006211180124224, recall 0.8734939759036144
2019-03-18T23:11:16.881199: step 212, loss 0.265522, accuracy 0.890625, precision 0.9239766081871345, recall 0.9132947976878613
2019-03-18T23:11:18.524318: step 213, loss 0.241464, accuracy 0.890625, precision 0.9395604395604396, recall 0.9095744680851063
2019-03-18T23:11:20.141016: step 214, loss 0.30301, accuracy 0.878906, precision 0.9171597633136095, recall 0.9011627906976745
2019-03-18T23:11:21.577234: step 215, loss 0.300757, accuracy 0.871094, precision 0.9101796407185628, recall 0.8941176470588236
2019-03-18T23:11:23.036453: step 216, loss 0.317474, accuracy 0.851562, precision 0.9011627906976745, recall 0.8806818181818182
2019-03-18T23:11:24.744398: step 217, loss 0.3769, accuracy 0.84375, precision 0.8902439024390244, recall 0.8690476190476191
2019-03-18T23:11:26.196573: step 218, loss 0.366161, accuracy 0.832031, precision 0.8855421686746988, recall 0.8596491228070176
2019-03-18T23:11:27.772361: step 219, loss 0.243986, accuracy 0.890625, precision 0.9333333333333333, recall 0.9005847953216374
2019-03-18T23:11:29.303294: step 220, loss 0.277343, accuracy 0.882812, precision 0.9122807017543859, recall 0.9122807017543859
2019-03-18T23:11:30.981010: step 221, loss 0.318321, accuracy 0.875, precision 0.9226190476190477, recall 0.8908045977011494
2019-03-18T23:11:31.669680: step 222, loss 0.460657, accuracy 0.783784, precision 0.8695652173913043, recall 0.8
2019-03-18T23:11:33.294914: step 223, loss 0.247394, accuracy 0.914062, precision 0.9235294117647059, recall 0.9457831325301205
2019-03-18T23:11:34.939521: step 224, loss 0.277822, accuracy 0.886719, precision 0.9024390243902439, recall 0.9192546583850931
2019-03-18T23:11:36.429047: step 225, loss 0.235315, accuracy 0.898438, precision 0.930635838150289, recall 0.92
2019-03-18T23:11:37.881674: step 226, loss 0.292936, accuracy 0.871094, precision 0.9121621621621622, recall 0.8709677419354839
2019-03-18T23:11:39.355736: step 227, loss 0.262541, accuracy 0.875, precision 0.8685714285714285, recall 0.9440993788819876
2019-03-18T23:11:40.960499: step 228, loss 0.240392, accuracy 0.890625, precision 0.9272727272727272, recall 0.9053254437869822
2019-03-18T23:11:42.358387: step 229, loss 0.281274, accuracy 0.863281, precision 0.8903225806451613, recall 0.8846153846153846
2019-03-18T23:11:43.893285: step 230, loss 0.299127, accuracy 0.863281, precision 0.9022988505747126, recall 0.8971428571428571
2019-03-18T23:11:45.427214: step 231, loss 0.261657, accuracy 0.898438, precision 0.96, recall 0.8983957219251337
2019-03-18T23:11:46.827546: step 232, loss 0.26945, accuracy 0.875, precision 0.898936170212766, recall 0.9285714285714286
2019-03-18T23:11:48.520608: step 233, loss 0.242595, accuracy 0.902344, precision 0.9602649006622517, recall 0.8841463414634146
2019-03-18T23:11:49.916909: step 234, loss 0.263727, accuracy 0.898438, precision 0.950920245398773, recall 0.8959537572254336
2019-03-18T23:11:51.313698: step 235, loss 0.317438, accuracy 0.878906, precision 0.9261744966442953, recall 0.8734177215189873
2019-03-18T23:11:52.763336: step 236, loss 0.317946, accuracy 0.851562, precision 0.8342541436464088, recall 0.949685534591195
2019-03-18T23:11:54.304727: step 237, loss 0.266347, accuracy 0.898438, precision 0.9074074074074074, recall 0.930379746835443
2019-03-18T23:11:55.858090: step 238, loss 0.241262, accuracy 0.90625, precision 0.9074074074074074, recall 0.9423076923076923
2019-03-18T23:11:57.487734: step 239, loss 0.232966, accuracy 0.914062, precision 0.9523809523809523, recall 0.9195402298850575
2019-03-18T23:11:59.065077: step 240, loss 0.227399, accuracy 0.921875, precision 0.9685534591194969, recall 0.9112426035502958
2019-03-18T23:12:00.822937: step 241, loss 0.261674, accuracy 0.898438, precision 0.9277777777777778, recall 0.9277777777777778
2019-03-18T23:12:02.206242: step 242, loss 0.338251, accuracy 0.839844, precision 0.9084507042253521, recall 0.821656050955414
2019-03-18T23:12:03.744140: step 243, loss 0.247321, accuracy 0.894531, precision 0.925, recall 0.9079754601226994
2019-03-18T23:12:05.244174: step 244, loss 0.243933, accuracy 0.894531, precision 0.9333333333333333, recall 0.9058823529411765
2019-03-18T23:12:06.608605: step 245, loss 0.244113, accuracy 0.886719, precision 0.8983050847457628, recall 0.9352941176470588
2019-03-18T23:12:07.872790: step 246, loss 0.234552, accuracy 0.902344, precision 0.9386503067484663, recall 0.9107142857142857
2019-03-18T23:12:09.432134: step 247, loss 0.199695, accuracy 0.921875, precision 0.9476744186046512, recall 0.9367816091954023
2019-03-18T23:12:10.640903: step 248, loss 0.27736, accuracy 0.882812, precision 0.9005524861878453, recall 0.9314285714285714
2019-03-18T23:12:12.091538: step 249, loss 0.270605, accuracy 0.894531, precision 0.90625, recall 0.9235668789808917
2019-03-18T23:12:13.416067: step 250, loss 0.251057, accuracy 0.910156, precision 0.9454545454545454, recall 0.9176470588235294

Evaluation:
[[1304  298]
 [ 598  113]]
2019-03-18T23:12:16.843141: step 250, loss 1.10585, accuracy 0.612624, precision 0.8139825218476904, recall 0.6855941114616193

2019-03-18 23:12:14.518709: W tensorflow/core/framework/allocator.cc:122] Allocation of 102697200 exceeds 10% of system memory.
2019-03-18 23:12:14.538498: W tensorflow/core/framework/allocator.cc:122] Allocation of 39080448 exceeds 10% of system memory.
2019-03-18 23:12:14.538497: W tensorflow/core/framework/allocator.cc:122] Allocation of 41448960 exceeds 10% of system memory.
2019-03-18 23:12:14.538497: W tensorflow/core/framework/allocator.cc:122] Allocation of 40264704 exceeds 10% of system memory.
Saved model checkpoint to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968369\checkpoints\model-250

2019-03-18T23:12:19.286669: step 251, loss 0.221825, accuracy 0.90625, precision 0.9135802469135802, recall 0.9367088607594937
2019-03-18T23:12:20.824631: step 252, loss 0.276896, accuracy 0.859375, precision 0.8777777777777778, recall 0.9186046511627907
2019-03-18T23:12:22.507156: step 253, loss 0.293163, accuracy 0.894531, precision 0.9565217391304348, recall 0.8850574712643678
2019-03-18T23:12:23.967768: step 254, loss 0.225785, accuracy 0.933594, precision 0.9672131147540983, recall 0.9414893617021277
2019-03-18T23:12:25.568488: step 255, loss 0.212752, accuracy 0.90625, precision 0.9404761904761905, recall 0.9186046511627907
2019-03-18T23:12:27.171715: step 256, loss 0.256745, accuracy 0.902344, precision 0.9518072289156626, recall 0.9028571428571428
2019-03-18T23:12:28.662733: step 257, loss 0.303843, accuracy 0.894531, precision 0.927710843373494, recall 0.9112426035502958
2019-03-18T23:12:30.136793: step 258, loss 0.237764, accuracy 0.890625, precision 0.9166666666666666, recall 0.9166666666666666
2019-03-18T23:12:30.910724: step 259, loss 0.148539, accuracy 0.972973, precision 0.967741935483871, recall 1.0
2019-03-18T23:12:32.377314: step 260, loss 0.27121, accuracy 0.871094, precision 0.9447852760736196, recall 0.8651685393258427
2019-03-18T23:12:33.886789: step 261, loss 0.226052, accuracy 0.921875, precision 0.9342105263157895, recall 0.9342105263157895
2019-03-18T23:12:35.328494: step 262, loss 0.266307, accuracy 0.871094, precision 0.935672514619883, recall 0.8791208791208791
2019-03-18T23:12:36.698831: step 263, loss 0.207704, accuracy 0.917969, precision 0.9397590361445783, recall 0.9341317365269461
2019-03-18T23:12:38.253677: step 264, loss 0.202626, accuracy 0.921875, precision 0.935672514619883, recall 0.9467455621301775
2019-03-18T23:12:39.766652: step 265, loss 0.199378, accuracy 0.933594, precision 0.9664804469273743, recall 0.9402173913043478
2019-03-18T23:12:41.286231: step 266, loss 0.196524, accuracy 0.914062, precision 0.9629629629629629, recall 0.9069767441860465
2019-03-18T23:12:42.681502: step 267, loss 0.267653, accuracy 0.867188, precision 0.9308176100628931, recall 0.8654970760233918
2019-03-18T23:12:44.278768: step 268, loss 0.283943, accuracy 0.859375, precision 0.8959537572254336, recall 0.8959537572254336
2019-03-18T23:12:45.898441: step 269, loss 0.211885, accuracy 0.914062, precision 0.9212121212121213, recall 0.9440993788819876
2019-03-18T23:12:47.463259: step 270, loss 0.218626, accuracy 0.921875, precision 0.9363057324840764, recall 0.9363057324840764
2019-03-18T23:12:49.077017: step 271, loss 0.244309, accuracy 0.886719, precision 0.9190751445086706, recall 0.9137931034482759
2019-03-18T23:12:50.523153: step 272, loss 0.221043, accuracy 0.910156, precision 0.9141104294478528, recall 0.9430379746835443
2019-03-18T23:12:52.057567: step 273, loss 0.205743, accuracy 0.929688, precision 0.9570552147239264, recall 0.9341317365269461
2019-03-18T23:12:53.561065: step 274, loss 0.2702, accuracy 0.894531, precision 0.9202453987730062, recall 0.9146341463414634
2019-03-18T23:12:55.087011: step 275, loss 0.2396, accuracy 0.914062, precision 0.935672514619883, recall 0.935672514619883
2019-03-18T23:12:56.556197: step 276, loss 0.200113, accuracy 0.910156, precision 0.9322033898305084, recall 0.9375
2019-03-18T23:12:58.003842: step 277, loss 0.211167, accuracy 0.925781, precision 0.9244186046511628, recall 0.9636363636363636
2019-03-18T23:12:59.565669: step 278, loss 0.228358, accuracy 0.910156, precision 0.9526627218934911, recall 0.9147727272727273
2019-03-18T23:13:01.250192: step 279, loss 0.240468, accuracy 0.890625, precision 0.9252873563218391, recall 0.9147727272727273
2019-03-18T23:13:02.709293: step 280, loss 0.22635, accuracy 0.882812, precision 0.9358974358974359, recall 0.8795180722891566
2019-03-18T23:13:04.399399: step 281, loss 0.156687, accuracy 0.9375, precision 0.9542857142857143, recall 0.9542857142857143
2019-03-18T23:13:05.854022: step 282, loss 0.189753, accuracy 0.925781, precision 0.9625, recall 0.9221556886227545
2019-03-18T23:13:07.271235: step 283, loss 0.271839, accuracy 0.894531, precision 0.9314285714285714, recall 0.9157303370786517
2019-03-18T23:13:08.937295: step 284, loss 0.236605, accuracy 0.914062, precision 0.9272727272727272, recall 0.9386503067484663
2019-03-18T23:13:10.481679: step 285, loss 0.195029, accuracy 0.917969, precision 0.94, recall 0.9215686274509803
2019-03-18T23:13:11.963770: step 286, loss 0.204594, accuracy 0.914062, precision 0.9186046511627907, recall 0.9518072289156626
2019-03-18T23:13:13.459283: step 287, loss 0.215039, accuracy 0.902344, precision 0.9240506329113924, recall 0.9182389937106918
2019-03-18T23:13:14.855611: step 288, loss 0.184944, accuracy 0.933594, precision 0.9770114942528736, recall 0.9289617486338798
2019-03-18T23:13:16.441373: step 289, loss 0.227151, accuracy 0.882812, precision 0.9171974522292994, recall 0.8944099378881988
2019-03-18T23:13:17.914436: step 290, loss 0.17881, accuracy 0.925781, precision 0.9329608938547486, recall 0.9597701149425287
2019-03-18T23:13:19.485240: step 291, loss 0.188899, accuracy 0.933594, precision 0.9540229885057471, recall 0.9485714285714286
2019-03-18T23:13:20.958812: step 292, loss 0.226385, accuracy 0.898438, precision 0.9221556886227545, recall 0.9221556886227545
2019-03-18T23:13:22.422900: step 293, loss 0.198797, accuracy 0.921875, precision 0.9461077844311377, recall 0.9349112426035503
2019-03-18T23:13:23.837635: step 294, loss 0.221949, accuracy 0.914062, precision 0.9588235294117647, recall 0.9157303370786517
2019-03-18T23:13:25.168080: step 295, loss 0.230965, accuracy 0.890625, precision 0.9285714285714286, recall 0.9069767441860465
2019-03-18T23:13:26.054759: step 296, loss 0.265342, accuracy 0.918919, precision 0.9545454545454546, recall 0.9130434782608695
2019-03-18T23:13:27.494426: step 297, loss 0.208325, accuracy 0.917969, precision 0.9139072847682119, recall 0.9452054794520548
2019-03-18T23:13:28.935086: step 298, loss 0.21878, accuracy 0.90625, precision 0.8978494623655914, recall 0.9709302325581395
2019-03-18T23:13:30.335369: step 299, loss 0.208184, accuracy 0.933594, precision 0.9488636363636364, recall 0.9542857142857143
2019-03-18T23:13:31.969046: step 300, loss 0.215883, accuracy 0.902344, precision 0.9364161849710982, recall 0.9204545454545454
2019-03-18T23:13:33.471031: step 301, loss 0.25405, accuracy 0.878906, precision 0.9197530864197531, recall 0.8922155688622755
2019-03-18T23:13:35.011455: step 302, loss 0.178318, accuracy 0.921875, precision 0.9880239520958084, recall 0.9016393442622951
2019-03-18T23:13:36.609184: step 303, loss 0.261319, accuracy 0.890625, precision 0.9171974522292994, recall 0.9056603773584906
2019-03-18T23:13:38.119177: step 304, loss 0.237033, accuracy 0.890625, precision 0.9447852760736196, recall 0.8901734104046243
2019-03-18T23:13:39.639115: step 305, loss 0.187202, accuracy 0.929688, precision 0.9540229885057471, recall 0.9431818181818182
2019-03-18T23:13:41.137709: step 306, loss 0.198236, accuracy 0.910156, precision 0.9371428571428572, recall 0.9318181818181818
2019-03-18T23:13:42.690559: step 307, loss 0.228764, accuracy 0.914062, precision 0.9230769230769231, recall 0.9454545454545454
2019-03-18T23:13:44.209501: step 308, loss 0.174186, accuracy 0.933594, precision 0.9518072289156626, recall 0.9461077844311377
2019-03-18T23:13:45.755884: step 309, loss 0.16181, accuracy 0.945312, precision 0.9657142857142857, recall 0.9548022598870056
2019-03-18T23:13:47.158648: step 310, loss 0.220387, accuracy 0.902344, precision 0.936046511627907, recall 0.92
2019-03-18T23:13:48.678152: step 311, loss 0.228585, accuracy 0.921875, precision 0.9556962025316456, recall 0.9207317073170732
2019-03-18T23:13:50.216042: step 312, loss 0.211198, accuracy 0.917969, precision 0.9298245614035088, recall 0.9464285714285714
2019-03-18T23:13:51.666167: step 313, loss 0.218448, accuracy 0.914062, precision 0.9453551912568307, recall 0.9351351351351351
2019-03-18T23:13:53.360697: step 314, loss 0.17568, accuracy 0.917969, precision 0.9709302325581395, recall 0.912568306010929
2019-03-18T23:13:54.771925: step 315, loss 0.237333, accuracy 0.867188, precision 0.9075144508670521, recall 0.8971428571428571
2019-03-18T23:13:56.338318: step 316, loss 0.159229, accuracy 0.925781, precision 0.9573170731707317, recall 0.9289940828402367
2019-03-18T23:13:57.837338: step 317, loss 0.219128, accuracy 0.910156, precision 0.9354838709677419, recall 0.9177215189873418
2019-03-18T23:13:59.218646: step 318, loss 0.216226, accuracy 0.894531, precision 0.9239766081871345, recall 0.9186046511627907
2019-03-18T23:14:00.748558: step 319, loss 0.207122, accuracy 0.914062, precision 0.9426751592356688, recall 0.9192546583850931
2019-03-18T23:14:02.261547: step 320, loss 0.181496, accuracy 0.925781, precision 0.9192546583850931, recall 0.961038961038961
2019-03-18T23:14:03.870303: step 321, loss 0.213812, accuracy 0.925781, precision 0.9186046511627907, recall 0.9693251533742331
2019-03-18T23:14:06.191712: step 322, loss 0.192477, accuracy 0.921875, precision 0.95, recall 0.926829268292683
2019-03-18T23:14:08.066701: step 323, loss 0.249482, accuracy 0.898438, precision 0.9151515151515152, recall 0.9263803680981595
2019-03-18T23:14:10.074445: step 324, loss 0.163014, accuracy 0.941406, precision 0.9695121951219512, recall 0.9408284023668639
2019-03-18T23:14:12.241269: step 325, loss 0.203754, accuracy 0.917969, precision 0.9696969696969697, recall 0.9090909090909091
2019-03-18T23:14:14.137802: step 326, loss 0.182424, accuracy 0.921875, precision 0.9444444444444444, recall 0.9329268292682927
2019-03-18T23:14:15.840348: step 327, loss 0.195775, accuracy 0.929688, precision 0.954248366013072, recall 0.9299363057324841
2019-03-18T23:14:17.571771: step 328, loss 0.187839, accuracy 0.9375, precision 0.9523809523809523, recall 0.9523809523809523
2019-03-18T23:14:19.433955: step 329, loss 0.212848, accuracy 0.90625, precision 0.9642857142857143, recall 0.9
2019-03-18T23:14:21.301502: step 330, loss 0.202839, accuracy 0.921875, precision 0.9397590361445783, recall 0.9397590361445783
2019-03-18T23:14:22.831414: step 331, loss 0.185469, accuracy 0.914062, precision 0.92, recall 0.9526627218934911
2019-03-18T23:14:24.877945: step 332, loss 0.193772, accuracy 0.925781, precision 0.9308176100628931, recall 0.9487179487179487
2019-03-18T23:14:25.674816: step 333, loss 0.23093, accuracy 0.918919, precision 0.9583333333333334, recall 0.92
2019-03-18T23:14:27.604660: step 334, loss 0.188991, accuracy 0.910156, precision 0.9512195121951219, recall 0.9122807017543859
2019-03-18T23:14:29.291158: step 335, loss 0.175944, accuracy 0.933594, precision 0.96045197740113, recall 0.9444444444444444
2019-03-18T23:14:31.192072: step 336, loss 0.151349, accuracy 0.941406, precision 0.9753086419753086, recall 0.9349112426035503
2019-03-18T23:14:33.001238: step 337, loss 0.198112, accuracy 0.925781, precision 0.9461077844311377, recall 0.9404761904761905
2019-03-18T23:14:34.716655: step 338, loss 0.140672, accuracy 0.945312, precision 0.9585798816568047, recall 0.9585798816568047
2019-03-18T23:14:36.493906: step 339, loss 0.16218, accuracy 0.933594, precision 0.9555555555555556, recall 0.9502762430939227
2019-03-18T23:14:38.014847: step 340, loss 0.207001, accuracy 0.902344, precision 0.9285714285714286, recall 0.910828025477707
2019-03-18T23:14:39.511841: step 341, loss 0.165283, accuracy 0.949219, precision 0.9685534591194969, recall 0.9506172839506173
2019-03-18T23:14:40.936035: step 342, loss 0.182223, accuracy 0.917969, precision 0.9433962264150944, recall 0.9259259259259259
2019-03-18T23:14:42.503846: step 343, loss 0.180623, accuracy 0.921875, precision 0.9636363636363636, recall 0.9190751445086706
2019-03-18T23:14:43.823320: step 344, loss 0.162073, accuracy 0.949219, precision 0.9702380952380952, recall 0.9532163742690059
2019-03-18T23:14:45.193660: step 345, loss 0.166607, accuracy 0.917969, precision 0.91875, recall 0.9483870967741935
2019-03-18T23:14:46.530232: step 346, loss 0.149906, accuracy 0.957031, precision 0.9542857142857143, recall 0.9823529411764705
2019-03-18T23:14:48.270581: step 347, loss 0.192422, accuracy 0.917969, precision 0.9393939393939394, recall 0.9337349397590361
2019-03-18T23:14:49.739654: step 348, loss 0.189479, accuracy 0.90625, precision 0.9285714285714286, recall 0.9285714285714286
2019-03-18T23:14:51.535855: step 349, loss 0.171478, accuracy 0.917969, precision 0.9476744186046512, recall 0.9314285714285714
2019-03-18T23:14:53.424808: step 350, loss 0.192554, accuracy 0.910156, precision 0.9404761904761905, recall 0.9239766081871345
2019-03-18T23:14:54.739295: step 351, loss 0.168821, accuracy 0.941406, precision 0.9659863945578231, recall 0.9342105263157895
2019-03-18T23:14:56.390882: step 352, loss 0.176516, accuracy 0.925781, precision 0.94, recall 0.9337748344370861
2019-03-18T23:14:57.841007: step 353, loss 0.180576, accuracy 0.929688, precision 0.930635838150289, recall 0.9640718562874252
2019-03-18T23:14:59.621249: step 354, loss 0.194653, accuracy 0.910156, precision 0.9034090909090909, recall 0.9636363636363636
2019-03-18T23:15:01.243451: step 355, loss 0.153512, accuracy 0.953125, precision 0.9580838323353293, recall 0.9696969696969697
2019-03-18T23:15:02.801329: step 356, loss 0.143238, accuracy 0.953125, precision 0.9625, recall 0.9625
2019-03-18T23:15:04.473860: step 357, loss 0.202522, accuracy 0.929688, precision 0.9573170731707317, recall 0.9345238095238095
2019-03-18T23:15:05.975358: step 358, loss 0.205786, accuracy 0.917969, precision 0.9430379746835443, recall 0.9254658385093167
2019-03-18T23:15:07.606000: step 359, loss 0.174338, accuracy 0.925781, precision 0.96, recall 0.9333333333333333
2019-03-18T23:15:09.252600: step 360, loss 0.144457, accuracy 0.945312, precision 0.9606741573033708, recall 0.9606741573033708
2019-03-18T23:15:10.841354: step 361, loss 0.190105, accuracy 0.90625, precision 0.9415204678362573, recall 0.92
2019-03-18T23:15:12.568782: step 362, loss 0.159268, accuracy 0.925781, precision 0.937888198757764, recall 0.94375
2019-03-18T23:15:14.167513: step 363, loss 0.171712, accuracy 0.941406, precision 0.937888198757764, recall 0.967948717948718
2019-03-18T23:15:15.592701: step 364, loss 0.205571, accuracy 0.929688, precision 0.9613259668508287, recall 0.9405405405405406
2019-03-18T23:15:17.206390: step 365, loss 0.170571, accuracy 0.941406, precision 0.9651162790697675, recall 0.9485714285714286
2019-03-18T23:15:18.728322: step 366, loss 0.164055, accuracy 0.933594, precision 0.9401197604790419, recall 0.9573170731707317
2019-03-18T23:15:20.315081: step 367, loss 0.175875, accuracy 0.925781, precision 0.9719101123595506, recall 0.9251336898395722
2019-03-18T23:15:21.955698: step 368, loss 0.221621, accuracy 0.921875, precision 0.9542857142857143, recall 0.9329608938547486
2019-03-18T23:15:23.620250: step 369, loss 0.141072, accuracy 0.945312, precision 0.9636363636363636, recall 0.9520958083832335
2019-03-18T23:15:24.319382: step 370, loss 0.1589, accuracy 1, precision 1.0, recall 1.0
2019-03-18T23:15:26.050755: step 371, loss 0.121076, accuracy 0.960938, precision 0.96, recall 0.9824561403508771
2019-03-18T23:15:27.686385: step 372, loss 0.164264, accuracy 0.9375, precision 0.9597701149425287, recall 0.9488636363636364
2019-03-18T23:15:29.357919: step 373, loss 0.122792, accuracy 0.960938, precision 0.9820359281437125, recall 0.9590643274853801
2019-03-18T23:15:30.941843: step 374, loss 0.158645, accuracy 0.933594, precision 0.9388888888888889, recall 0.9657142857142857
2019-03-18T23:15:32.719095: step 375, loss 0.151621, accuracy 0.9375, precision 0.9597701149425287, recall 0.9488636363636364
2019-03-18T23:15:34.260493: step 376, loss 0.161165, accuracy 0.945312, precision 0.9553072625698324, recall 0.9661016949152542
2019-03-18T23:15:35.845258: step 377, loss 0.13346, accuracy 0.964844, precision 0.9885057471264368, recall 0.9608938547486033
2019-03-18T23:15:37.584610: step 378, loss 0.134985, accuracy 0.964844, precision 0.9772727272727273, recall 0.9717514124293786
2019-03-18T23:15:39.219242: step 379, loss 0.179861, accuracy 0.925781, precision 0.9754601226993865, recall 0.9137931034482759
2019-03-18T23:15:40.717240: step 380, loss 0.160506, accuracy 0.925781, precision 0.9595375722543352, recall 0.9325842696629213
2019-03-18T23:15:42.209252: step 381, loss 0.12696, accuracy 0.945312, precision 0.9636363636363636, recall 0.9520958083832335
2019-03-18T23:15:43.784045: step 382, loss 0.165003, accuracy 0.929688, precision 0.9515151515151515, recall 0.9401197604790419
2019-03-18T23:15:45.532372: step 383, loss 0.14469, accuracy 0.953125, precision 0.9642857142857143, recall 0.9642857142857143
2019-03-18T23:15:47.094199: step 384, loss 0.13497, accuracy 0.957031, precision 0.9693251533742331, recall 0.9634146341463414
2019-03-18T23:15:48.718859: step 385, loss 0.177469, accuracy 0.925781, precision 0.9316770186335404, recall 0.9493670886075949
2019-03-18T23:15:50.185970: step 386, loss 0.14661, accuracy 0.933594, precision 0.95625, recall 0.9386503067484663
2019-03-18T23:15:51.761758: step 387, loss 0.157987, accuracy 0.945312, precision 0.9320987654320988, recall 0.9805194805194806
2019-03-18T23:15:53.267734: step 388, loss 0.176959, accuracy 0.921875, precision 0.9177215189873418, recall 0.9539473684210527
2019-03-18T23:15:54.826568: step 389, loss 0.135991, accuracy 0.953125, precision 0.9590643274853801, recall 0.9704142011834319
2019-03-18T23:15:56.374433: step 390, loss 0.107985, accuracy 0.972656, precision 0.968944099378882, recall 0.9873417721518988
2019-03-18T23:15:57.801619: step 391, loss 0.166163, accuracy 0.9375, precision 0.9554140127388535, recall 0.9433962264150944
2019-03-18T23:15:59.559921: step 392, loss 0.176203, accuracy 0.929688, precision 0.9696969696969697, recall 0.9248554913294798
2019-03-18T23:16:01.154241: step 393, loss 0.17139, accuracy 0.941406, precision 0.9882352941176471, recall 0.9281767955801105
2019-03-18T23:16:02.586414: step 394, loss 0.175612, accuracy 0.914062, precision 0.9573170731707317, recall 0.9127906976744186
2019-03-18T23:16:04.088405: step 395, loss 0.148697, accuracy 0.933594, precision 0.9470588235294117, recall 0.9526627218934911
2019-03-18T23:16:05.741982: step 396, loss 0.140318, accuracy 0.941406, precision 0.9693251533742331, recall 0.9404761904761905
2019-03-18T23:16:07.249511: step 397, loss 0.192271, accuracy 0.917969, precision 0.9085714285714286, recall 0.9695121951219512
2019-03-18T23:16:08.835780: step 398, loss 0.167422, accuracy 0.917969, precision 0.9217877094972067, recall 0.9593023255813954
2019-03-18T23:16:10.466464: step 399, loss 0.167218, accuracy 0.929688, precision 0.9464285714285714, recall 0.9464285714285714
2019-03-18T23:16:12.038265: step 400, loss 0.128231, accuracy 0.953125, precision 0.96875, recall 0.9567901234567902
2019-03-18T23:16:13.565184: step 401, loss 0.180741, accuracy 0.921875, precision 0.9615384615384616, recall 0.9146341463414634
2019-03-18T23:16:15.121027: step 402, loss 0.154055, accuracy 0.9375, precision 0.9532163742690059, recall 0.9532163742690059
2019-03-18T23:16:16.871350: step 403, loss 0.136912, accuracy 0.9375, precision 0.9636363636363636, recall 0.9408284023668639
2019-03-18T23:16:18.452127: step 404, loss 0.181798, accuracy 0.917969, precision 0.9627329192546584, recall 0.9117647058823529
2019-03-18T23:16:20.019517: step 405, loss 0.176215, accuracy 0.9375, precision 0.9545454545454546, recall 0.9423076923076923
2019-03-18T23:16:21.627223: step 406, loss 0.200581, accuracy 0.917969, precision 0.9333333333333333, recall 0.9390243902439024
2019-03-18T23:16:22.423117: step 407, loss 0.191289, accuracy 0.918919, precision 0.95, recall 0.9047619047619048
2019-03-18T23:16:23.857285: step 408, loss 0.165941, accuracy 0.941406, precision 0.9390243902439024, recall 0.9685534591194969
2019-03-18T23:16:25.344818: step 409, loss 0.168885, accuracy 0.933594, precision 0.9502762430939227, recall 0.9555555555555556
