"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
English English
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
Max Document length: 36
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:98: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Vocabulary Size: 1
Train/Dev split: 9253/2313
2019-03-18 23:06:00.857867: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
34
33
32
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:485: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968365

2019-03-18T23:06:14.865703: step 1, loss 2.45652, accuracy 0.488281, precision 0.5, recall 0.6717557251908397
2019-03-18T23:10:37.457491: step 202, loss 0.251384, accuracy 0.894531, precision 0.9216867469879518, recall 0.9161676646706587
2019-03-18T23:10:38.753088: step 203, loss 0.254195, accuracy 0.902344, precision 0.9147727272727273, recall 0.9415204678362573
2019-03-18T23:10:40.122429: step 204, loss 0.213232, accuracy 0.910156, precision 0.9006211180124224, recall 0.9539473684210527
2019-03-18T23:10:41.632448: step 205, loss 0.233872, accuracy 0.902344, precision 0.9302325581395349, recall 0.9248554913294798
2019-03-18T23:10:43.138445: step 206, loss 0.22147, accuracy 0.898438, precision 0.9113924050632911, recall 0.9230769230769231
2019-03-18T23:10:44.585602: step 207, loss 0.278571, accuracy 0.871094, precision 0.9246575342465754, recall 0.8598726114649682
2019-03-18T23:10:46.017310: step 208, loss 0.164482, accuracy 0.941406, precision 0.9457831325301205, recall 0.9631901840490797
2019-03-18T23:10:47.523919: step 209, loss 0.244773, accuracy 0.90625, precision 0.9534883720930233, recall 0.9111111111111111
2019-03-18T23:10:48.897296: step 210, loss 0.212136, accuracy 0.902344, precision 0.9121621621621622, recall 0.9183673469387755
2019-03-18T23:10:50.329470: step 211, loss 0.175408, accuracy 0.929688, precision 0.9482758620689655, recall 0.9482758620689655
2019-03-18T23:10:51.765632: step 212, loss 0.225848, accuracy 0.914062, precision 0.9404761904761905, recall 0.9294117647058824
2019-03-18T23:10:53.178366: step 213, loss 0.220073, accuracy 0.910156, precision 0.9263803680981595, recall 0.9320987654320988
2019-03-18T23:10:54.754156: step 214, loss 0.200616, accuracy 0.914062, precision 0.949438202247191, recall 0.9285714285714286
2019-03-18T23:10:56.543405: step 215, loss 0.266498, accuracy 0.90625, precision 0.9382716049382716, recall 0.9156626506024096
2019-03-18T23:10:58.045390: step 216, loss 0.206694, accuracy 0.910156, precision 0.937888198757764, recall 0.9207317073170732
2019-03-18T23:10:59.552365: step 217, loss 0.166797, accuracy 0.933594, precision 0.9583333333333334, recall 0.9415204678362573
2019-03-18T23:11:00.968579: step 218, loss 0.25261, accuracy 0.898438, precision 0.9130434782608695, recall 0.9245283018867925
2019-03-18T23:11:02.334436: step 219, loss 0.182061, accuracy 0.925781, precision 0.95, recall 0.9325153374233128
2019-03-18T23:11:03.866856: step 220, loss 0.224127, accuracy 0.902344, precision 0.9293478260869565, recall 0.9344262295081968
2019-03-18T23:11:05.274094: step 221, loss 0.267282, accuracy 0.914062, precision 0.94375, recall 0.9207317073170732
2019-03-18T23:11:05.791711: step 222, loss 0.230643, accuracy 0.891892, precision 0.9642857142857143, recall 0.9
2019-03-18T23:11:07.306699: step 223, loss 0.239867, accuracy 0.886719, precision 0.925, recall 0.896969696969697
2019-03-18T23:11:08.895961: step 224, loss 0.181432, accuracy 0.929688, precision 0.943502824858757, recall 0.9542857142857143
2019-03-18T23:11:10.363041: step 225, loss 0.212425, accuracy 0.910156, precision 0.9491525423728814, recall 0.9230769230769231
2019-03-18T23:11:11.880005: step 226, loss 0.20609, accuracy 0.917969, precision 0.9281045751633987, recall 0.9342105263157895
2019-03-18T23:11:13.498237: step 227, loss 0.193402, accuracy 0.914062, precision 0.9314285714285714, recall 0.9421965317919075
2019-03-18T23:11:15.079013: step 228, loss 0.163256, accuracy 0.929688, precision 0.9529411764705882, recall 0.9418604651162791
2019-03-18T23:11:16.674749: step 229, loss 0.224302, accuracy 0.902344, precision 0.9171974522292994, recall 0.9230769230769231
2019-03-18T23:11:17.985253: step 230, loss 0.22155, accuracy 0.921875, precision 0.9593023255813954, recall 0.9269662921348315
2019-03-18T23:11:19.315204: step 231, loss 0.214522, accuracy 0.910156, precision 0.9617834394904459, recall 0.8988095238095238
2019-03-18T23:11:20.676645: step 232, loss 0.25689, accuracy 0.894531, precision 0.9375, recall 0.8982035928143712
2019-03-18T23:11:22.048079: step 233, loss 0.194016, accuracy 0.914062, precision 0.954248366013072, recall 0.906832298136646
2019-03-18T23:11:23.410453: step 234, loss 0.176129, accuracy 0.933594, precision 0.9523809523809523, recall 0.9574468085106383
2019-03-18T23:11:24.995271: step 235, loss 0.228738, accuracy 0.925781, precision 0.9408284023668639, recall 0.9464285714285714
2019-03-18T23:11:26.266386: step 236, loss 0.199891, accuracy 0.917969, precision 0.9222222222222223, recall 0.9595375722543352
2019-03-18T23:11:27.646696: step 237, loss 0.184155, accuracy 0.914062, precision 0.9190751445086706, recall 0.9520958083832335
2019-03-18T23:11:28.995604: step 238, loss 0.168756, accuracy 0.9375, precision 0.9580838323353293, recall 0.9467455621301775
2019-03-18T23:11:30.566119: step 239, loss 0.188048, accuracy 0.941406, precision 0.9808917197452229, recall 0.927710843373494
2019-03-18T23:11:31.927502: step 240, loss 0.256959, accuracy 0.917969, precision 0.9585798816568047, recall 0.9204545454545454
2019-03-18T23:11:33.338796: step 241, loss 0.195454, accuracy 0.914062, precision 0.9310344827586207, recall 0.9418604651162791
2019-03-18T23:11:34.682205: step 242, loss 0.155314, accuracy 0.941406, precision 0.9753086419753086, recall 0.9349112426035503
2019-03-18T23:11:36.185189: step 243, loss 0.167813, accuracy 0.925781, precision 0.9299363057324841, recall 0.948051948051948
2019-03-18T23:11:37.560025: step 244, loss 0.205847, accuracy 0.914062, precision 0.9281045751633987, recall 0.9281045751633987
2019-03-18T23:11:38.871030: step 245, loss 0.160195, accuracy 0.9375, precision 0.9523809523809523, recall 0.9523809523809523
2019-03-18T23:11:40.159121: step 246, loss 0.21468, accuracy 0.925781, precision 0.936046511627907, recall 0.9526627218934911
2019-03-18T23:11:41.494095: step 247, loss 0.242092, accuracy 0.914062, precision 0.9308176100628931, recall 0.9308176100628931
2019-03-18T23:11:42.832121: step 248, loss 0.141114, accuracy 0.960938, precision 0.9819277108433735, recall 0.9588235294117647
2019-03-18T23:11:44.213430: step 249, loss 0.215178, accuracy 0.90625, precision 0.9207317073170732, recall 0.9320987654320988
2019-03-18 23:11:46.511086: W tensorflow/core/framework/allocator.cc:122] Allocation of 99921600 exceeds 10% of system memory.
2019-03-18T23:11:45.773363: step 250, loss 0.233059, accuracy 0.921875, precision 0.9714285714285714, recall 0.918918918918919

Evaluation:
[[1480  122]
 [ 267  444]]
2019-03-18T23:11:48.585434: step 250, loss 0.413371, accuracy 0.83182, precision 0.9238451935081149, recall 0.8471665712650257

Saved model checkpoint to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1552968365\checkpoints\model-250

2019-03-18T23:11:50.758661: step 251, loss 0.187177, accuracy 0.925781, precision 0.9289940828402367, recall 0.9573170731707317
2019-03-18T23:11:52.188870: step 252, loss 0.206111, accuracy 0.910156, precision 0.9523809523809523, recall 0.9142857142857143
2019-03-18T23:11:53.619559: step 253, loss 0.191126, accuracy 0.929688, precision 0.9588235294117647, recall 0.9367816091954023
2019-03-18T23:11:54.711641: step 254, loss 0.213798, accuracy 0.902344, precision 0.9578313253012049, recall 0.8983050847457628
2019-03-18T23:11:56.272980: step 255, loss 0.18384, accuracy 0.941406, precision 0.9467455621301775, recall 0.963855421686747
2019-03-18T23:11:57.626873: step 256, loss 0.210308, accuracy 0.921875, precision 0.9186046511627907, recall 0.9634146341463414
2019-03-18T23:11:59.120928: step 257, loss 0.181774, accuracy 0.925781, precision 0.9325153374233128, recall 0.95
2019-03-18T23:12:00.683797: step 258, loss 0.176982, accuracy 0.945312, precision 0.9761904761904762, recall 0.9425287356321839
2019-03-18T23:12:01.409371: step 259, loss 0.16578, accuracy 0.891892, precision 0.9090909090909091, recall 0.9090909090909091
2019-03-18T23:12:02.663021: step 260, loss 0.17614, accuracy 0.933594, precision 0.9691358024691358, recall 0.9289940828402367
2019-03-18T23:12:04.134600: step 261, loss 0.148027, accuracy 0.949219, precision 0.9644970414201184, recall 0.9588235294117647
2019-03-18T23:12:05.633651: step 262, loss 0.164596, accuracy 0.925781, precision 0.9352941176470588, recall 0.9520958083832335
2019-03-18T23:12:07.139188: step 263, loss 0.179945, accuracy 0.921875, precision 0.9583333333333334, recall 0.9252873563218391
2019-03-18T23:12:08.554486: step 264, loss 0.146368, accuracy 0.949219, precision 0.9722222222222222, recall 0.9395973154362416
2019-03-18T23:12:10.009590: step 265, loss 0.212077, accuracy 0.90625, precision 0.9371069182389937, recall 0.9141104294478528
2019-03-18T23:12:11.565944: step 266, loss 0.111756, accuracy 0.96875, precision 0.9702380952380952, recall 0.9819277108433735
2019-03-18T23:12:12.572811: step 267, loss 0.137948, accuracy 0.953125, precision 0.9523809523809523, recall 0.975609756097561
2019-03-18T23:12:13.958257: step 268, loss 0.222546, accuracy 0.914062, precision 0.9038461538461539, recall 0.9527027027027027
2019-03-18T23:12:15.388167: step 269, loss 0.133595, accuracy 0.949219, precision 0.9529411764705882, recall 0.9700598802395209
2019-03-18T23:12:16.878043: step 270, loss 0.172844, accuracy 0.925781, precision 0.9390243902439024, recall 0.9447852760736196
2019-03-18T23:12:18.087874: step 271, loss 0.132114, accuracy 0.949219, precision 0.9704142011834319, recall 0.9534883720930233
2019-03-18T23:12:19.514570: step 272, loss 0.148808, accuracy 0.929688, precision 0.9573170731707317, recall 0.9345238095238095
2019-03-18T23:12:20.883473: step 273, loss 0.145145, accuracy 0.953125, precision 0.9693251533742331, recall 0.9575757575757575
2019-03-18T23:12:22.231891: step 274, loss 0.0913603, accuracy 0.964844, precision 0.9771428571428571, recall 0.9715909090909091
2019-03-18T23:12:23.730400: step 275, loss 0.139823, accuracy 0.945312, precision 0.9659090909090909, recall 0.9550561797752809
2019-03-18T23:12:25.237373: step 276, loss 0.188604, accuracy 0.9375, precision 0.963855421686747, recall 0.9411764705882353
2019-03-18T23:12:26.726393: step 277, loss 0.177491, accuracy 0.933594, precision 0.9675324675324676, recall 0.9254658385093167
2019-03-18T23:12:28.251829: step 278, loss 0.139811, accuracy 0.957031, precision 0.9555555555555556, recall 0.9828571428571429
2019-03-18T23:12:29.749826: step 279, loss 0.125761, accuracy 0.953125, precision 0.9590643274853801, recall 0.9704142011834319
2019-03-18T23:12:30.861855: step 280, loss 0.154751, accuracy 0.953125, precision 0.9649122807017544, recall 0.9649122807017544
2019-03-18T23:12:32.226717: step 281, loss 0.183776, accuracy 0.921875, precision 0.9342105263157895, recall 0.9342105263157895
2019-03-18T23:12:33.685328: step 282, loss 0.165212, accuracy 0.9375, precision 0.9464285714285714, recall 0.9578313253012049
2019-03-18T23:12:35.172909: step 283, loss 0.138805, accuracy 0.941406, precision 0.9464285714285714, recall 0.9636363636363636
2019-03-18T23:12:36.437530: step 284, loss 0.175067, accuracy 0.910156, precision 0.9490445859872612, recall 0.9085365853658537
2019-03-18T23:12:38.014316: step 285, loss 0.178974, accuracy 0.921875, precision 0.9593023255813954, recall 0.9269662921348315
2019-03-18T23:12:39.173220: step 286, loss 0.131969, accuracy 0.9375, precision 0.9371428571428572, recall 0.9704142011834319
2019-03-18T23:12:40.638454: step 287, loss 0.186485, accuracy 0.921875, precision 0.9289940828402367, recall 0.9515151515151515
2019-03-18T23:12:42.154909: step 288, loss 0.168641, accuracy 0.914062, precision 0.945054945054945, recall 0.9347826086956522
2019-03-18T23:12:43.555193: step 289, loss 0.150491, accuracy 0.945312, precision 0.9668508287292817, recall 0.9562841530054644
2019-03-18T23:12:44.852240: step 290, loss 0.164226, accuracy 0.933594, precision 0.9617834394904459, recall 0.9320987654320988
2019-03-18T23:12:46.220580: step 291, loss 0.14443, accuracy 0.949219, precision 0.9777777777777777, recall 0.9513513513513514
2019-03-18T23:12:47.728551: step 292, loss 0.173716, accuracy 0.925781, precision 0.9454545454545454, recall 0.9397590361445783
2019-03-18T23:12:49.260527: step 293, loss 0.167039, accuracy 0.914062, precision 0.9548387096774194, recall 0.9079754601226994
2019-03-18T23:12:50.727607: step 294, loss 0.161551, accuracy 0.941406, precision 0.9709302325581395, recall 0.943502824858757
2019-03-18T23:12:52.182233: step 295, loss 0.181239, accuracy 0.933594, precision 0.9349112426035503, recall 0.9634146341463414
2019-03-18T23:12:52.897837: step 296, loss 0.146513, accuracy 0.945946, precision 1.0, recall 0.92
2019-03-18T23:12:54.191380: step 297, loss 0.132641, accuracy 0.945312, precision 0.9565217391304348, recall 0.9565217391304348
2019-03-18T23:12:55.542793: step 298, loss 0.127994, accuracy 0.957031, precision 0.9585798816568047, recall 0.9759036144578314
2019-03-18T23:12:56.950145: step 299, loss 0.125841, accuracy 0.953125, precision 0.9473684210526315, recall 0.9818181818181818
2019-03-18T23:12:58.277112: step 300, loss 0.145657, accuracy 0.9375, precision 0.9467455621301775, recall 0.9580838323353293
2019-03-18T23:12:59.646453: step 301, loss 0.152565, accuracy 0.949219, precision 0.9464285714285714, recall 0.9754601226993865
2019-03-18T23:13:01.093101: step 302, loss 0.185341, accuracy 0.949219, precision 0.9515151515151515, recall 0.9691358024691358
2019-03-18T23:13:02.649452: step 303, loss 0.142733, accuracy 0.945312, precision 0.96045197740113, recall 0.96045197740113
2019-03-18T23:13:04.248801: step 304, loss 0.152409, accuracy 0.929688, precision 0.9540229885057471, recall 0.9431818181818182
2019-03-18T23:13:05.797174: step 305, loss 0.173964, accuracy 0.929688, precision 0.9607843137254902, recall 0.9245283018867925
2019-03-18T23:13:07.206409: step 306, loss 0.158471, accuracy 0.933594, precision 0.9757575757575757, recall 0.9252873563218391
2019-03-18T23:13:08.648067: step 307, loss 0.177033, accuracy 0.921875, precision 0.9698795180722891, recall 0.9147727272727273
2019-03-18T23:13:10.084230: step 308, loss 0.139343, accuracy 0.957031, precision 0.9824561403508771, recall 0.9545454545454546
2019-03-18T23:13:11.430143: step 309, loss 0.137, accuracy 0.945312, precision 0.959731543624161, recall 0.9470198675496688
2019-03-18T23:13:12.837435: step 310, loss 0.141397, accuracy 0.9375, precision 0.9447852760736196, recall 0.9565217391304348
2019-03-18T23:13:14.237262: step 311, loss 0.116417, accuracy 0.960938, precision 0.9700598802395209, recall 0.9700598802395209
2019-03-18T23:13:15.702347: step 312, loss 0.153462, accuracy 0.9375, precision 0.9441340782122905, recall 0.9657142857142857
2019-03-18T23:13:17.183390: step 313, loss 0.154204, accuracy 0.949219, precision 0.9382022471910112, recall 0.9881656804733728
2019-03-18T23:13:18.480923: step 314, loss 0.131542, accuracy 0.953125, precision 0.9753086419753086, recall 0.9518072289156626
2019-03-18T23:13:19.837810: step 315, loss 0.108953, accuracy 0.96875, precision 0.9691358024691358, recall 0.98125
2019-03-18T23:13:21.272973: step 316, loss 0.133122, accuracy 0.957031, precision 0.9588235294117647, recall 0.9760479041916168
2019-03-18T23:13:22.787925: step 317, loss 0.136448, accuracy 0.945312, precision 0.9491525423728814, recall 0.9710982658959537
2019-03-18T23:13:24.240566: step 318, loss 0.131419, accuracy 0.957031, precision 0.9613259668508287, recall 0.9775280898876404
2019-03-18T23:13:25.518192: step 319, loss 0.170726, accuracy 0.9375, precision 0.9539473684210527, recall 0.9415584415584416
2019-03-18T23:13:27.099484: step 320, loss 0.128729, accuracy 0.960938, precision 0.9878048780487805, recall 0.9529411764705882
2019-03-18T23:13:28.538147: step 321, loss 0.103884, accuracy 0.964844, precision 0.9585798816568047, recall 0.9878048780487805
2019-03-18T23:13:30.050131: step 322, loss 0.125112, accuracy 0.957031, precision 0.9698795180722891, recall 0.9640718562874252
2019-03-18T23:13:31.483817: step 323, loss 0.142145, accuracy 0.957031, precision 0.9817073170731707, recall 0.9526627218934911
2019-03-18T23:13:32.934464: step 324, loss 0.135442, accuracy 0.9375, precision 0.9649122807017544, recall 0.9428571428571428
2019-03-18T23:13:34.335749: step 325, loss 0.134728, accuracy 0.949219, precision 0.9693251533742331, recall 0.9518072289156626
2019-03-18T23:13:35.714575: step 326, loss 0.110895, accuracy 0.957031, precision 0.9753086419753086, recall 0.9575757575757575
2019-03-18T23:13:37.206588: step 327, loss 0.181371, accuracy 0.925781, precision 0.9333333333333333, recall 0.9506172839506173
2019-03-18T23:13:38.628816: step 328, loss 0.143562, accuracy 0.941406, precision 0.9526627218934911, recall 0.9583333333333334
2019-03-18T23:13:39.823622: step 329, loss 0.159538, accuracy 0.929688, precision 0.9393939393939394, recall 0.950920245398773
2019-03-18T23:13:41.218493: step 330, loss 0.174615, accuracy 0.925781, precision 0.9454545454545454, recall 0.9397590361445783
2019-03-18T23:13:42.627728: step 331, loss 0.133711, accuracy 0.960938, precision 0.9761904761904762, recall 0.9647058823529412
2019-03-18T23:13:44.047933: step 332, loss 0.107283, accuracy 0.96875, precision 0.9823529411764705, recall 0.9709302325581395
2019-03-18T23:13:44.841328: step 333, loss 0.155814, accuracy 0.972973, precision 0.9545454545454546, recall 1.0
2019-03-18T23:13:46.275495: step 334, loss 0.0935461, accuracy 0.972656, precision 0.9763313609467456, recall 0.9821428571428571
2019-03-18T23:13:47.535640: step 335, loss 0.116341, accuracy 0.957031, precision 0.9819277108433735, recall 0.9532163742690059
2019-03-18T23:13:48.718047: step 336, loss 0.0597304, accuracy 0.984375, precision 0.9830508474576272, recall 0.9942857142857143
2019-03-18T23:13:49.993636: step 337, loss 0.0896772, accuracy 0.96875, precision 0.9702380952380952, recall 0.9819277108433735
2019-03-18T23:13:51.326076: step 338, loss 0.113427, accuracy 0.96875, precision 0.9819277108433735, recall 0.9702380952380952
2019-03-18T23:13:52.875992: step 339, loss 0.155767, accuracy 0.945312, precision 0.9634146341463414, recall 0.9518072289156626
2019-03-18T23:13:54.350052: step 340, loss 0.131976, accuracy 0.964844, precision 0.9881656804733728, recall 0.9597701149425287
2019-03-18T23:13:55.781737: step 341, loss 0.144419, accuracy 0.945312, precision 0.9695121951219512, recall 0.9464285714285714
2019-03-18T23:13:57.227965: step 342, loss 0.127627, accuracy 0.9375, precision 0.9705882352941176, recall 0.9375
2019-03-18T23:13:58.581350: step 343, loss 0.118016, accuracy 0.957031, precision 0.9700598802395209, recall 0.9642857142857143
2019-03-18T23:13:59.842979: step 344, loss 0.106904, accuracy 0.957031, precision 0.9751552795031055, recall 0.9573170731707317
2019-03-18T23:14:01.294133: step 345, loss 0.111178, accuracy 0.957031, precision 0.9615384615384616, recall 0.967741935483871
2019-03-18T23:14:02.674952: step 346, loss 0.16525, accuracy 0.9375, precision 0.9329608938547486, recall 0.9766081871345029
2019-03-18T23:14:04.413408: step 347, loss 0.114197, accuracy 0.96875, precision 0.9741935483870968, recall 0.9741935483870968
2019-03-18T23:14:06.313386: step 348, loss 0.103668, accuracy 0.964844, precision 0.9634146341463414, recall 0.9813664596273292
2019-03-18T23:14:08.130530: step 349, loss 0.107063, accuracy 0.960938, precision 0.9518072289156626, recall 0.9875
2019-03-18T23:14:09.966733: step 350, loss 0.1204, accuracy 0.953125, precision 0.9540229885057471, recall 0.9764705882352941
2019-03-18T23:14:11.613946: step 351, loss 0.154688, accuracy 0.941406, precision 0.9553072625698324, recall 0.9606741573033708
2019-03-18T23:14:13.155894: step 352, loss 0.108909, accuracy 0.964844, precision 0.9691358024691358, recall 0.9751552795031055
2019-03-18T23:14:14.610635: step 353, loss 0.111828, accuracy 0.953125, precision 0.9754601226993865, recall 0.9520958083832335
2019-03-18T23:14:16.175503: step 354, loss 0.111519, accuracy 0.957031, precision 0.9710982658959537, recall 0.9655172413793104
2019-03-18T23:14:17.903907: step 355, loss 0.109099, accuracy 0.964844, precision 0.9695121951219512, recall 0.9754601226993865
2019-03-18T23:14:19.837876: step 356, loss 0.111761, accuracy 0.949219, precision 0.9573170731707317, recall 0.9631901840490797
2019-03-18T23:14:21.500969: step 357, loss 0.123816, accuracy 0.960938, precision 0.9938271604938271, recall 0.9470588235294117
2019-03-18T23:14:22.885271: step 358, loss 0.108789, accuracy 0.96875, precision 0.9833333333333333, recall 0.9725274725274725
2019-03-18T23:14:24.666515: step 359, loss 0.101822, accuracy 0.96875, precision 0.9766081871345029, recall 0.9766081871345029
2019-03-18T23:14:26.335053: step 360, loss 0.152672, accuracy 0.921875, precision 0.9464285714285714, recall 0.9352941176470588
2019-03-18T23:14:27.920814: step 361, loss 0.115437, accuracy 0.960938, precision 0.9693251533742331, recall 0.9693251533742331
2019-03-18T23:14:29.448732: step 362, loss 0.108317, accuracy 0.96875, precision 0.9803921568627451, recall 0.967741935483871
2019-03-18T23:14:31.301780: step 363, loss 0.0838942, accuracy 0.976562, precision 0.9877300613496932, recall 0.9757575757575757
2019-03-18T23:14:32.853633: step 364, loss 0.144021, accuracy 0.945312, precision 0.9329268292682927, recall 0.9807692307692307
2019-03-18T23:14:34.366590: step 365, loss 0.135417, accuracy 0.949219, precision 0.9691358024691358, recall 0.9515151515151515
2019-03-18T23:14:36.021169: step 366, loss 0.101346, accuracy 0.964844, precision 0.9710982658959537, recall 0.9767441860465116
2019-03-18T23:14:37.529140: step 367, loss 0.115175, accuracy 0.964844, precision 0.9597701149425287, recall 0.9881656804733728
2019-03-18T23:14:39.078001: step 368, loss 0.0721925, accuracy 0.988281, precision 0.9825581395348837, recall 1.0
2019-03-18T23:14:40.611901: step 369, loss 0.114303, accuracy 0.941406, precision 0.9575757575757575, recall 0.9518072289156626
2019-03-18T23:14:41.288094: step 370, loss 0.0683595, accuracy 1, precision 1.0, recall 1.0
2019-03-18T23:14:42.881836: step 371, loss 0.0919945, accuracy 0.96875, precision 0.9881656804733728, recall 0.9653179190751445
2019-03-18T23:14:44.242200: step 372, loss 0.0885081, accuracy 0.972656, precision 0.9820359281437125, recall 0.9761904761904762
2019-03-18T23:14:45.398112: step 373, loss 0.0897168, accuracy 0.96875, precision 0.9814814814814815, recall 0.9695121951219512
2019-03-18T23:14:46.861346: step 374, loss 0.110597, accuracy 0.953125, precision 0.9518072289156626, recall 0.9753086419753086
2019-03-18T23:14:48.339396: step 375, loss 0.0795785, accuracy 0.984375, precision 0.9879518072289156, recall 0.9879518072289156
2019-03-18T23:14:49.672834: step 376, loss 0.0702492, accuracy 0.96875, precision 0.9651162790697675, recall 0.9880952380952381
2019-03-18T23:14:51.109019: step 377, loss 0.0981355, accuracy 0.972656, precision 0.9826589595375722, recall 0.9770114942528736
2019-03-18T23:14:52.760583: step 378, loss 0.0894911, accuracy 0.960938, precision 0.9712643678160919, recall 0.9712643678160919
2019-03-18T23:14:54.249604: step 379, loss 0.0913979, accuracy 0.960938, precision 0.9878787878787879, recall 0.9532163742690059
2019-03-18T23:14:55.671803: step 380, loss 0.0950183, accuracy 0.960938, precision 0.975609756097561, recall 0.963855421686747
2019-03-18T23:14:56.961359: step 381, loss 0.112765, accuracy 0.957031, precision 0.9705882352941176, recall 0.9649122807017544
2019-03-18T23:14:58.399515: step 382, loss 0.0878356, accuracy 0.976562, precision 0.9709302325581395, recall 0.9940476190476191
2019-03-18T23:14:59.901501: step 383, loss 0.0980498, accuracy 0.960938, precision 0.9774011299435028, recall 0.9664804469273743
2019-03-18T23:15:01.300295: step 384, loss 0.128522, accuracy 0.957031, precision 0.968944099378882, recall 0.9629629629629629
2019-03-18T23:15:02.704053: step 385, loss 0.0994925, accuracy 0.976562, precision 0.9939393939393939, recall 0.9704142011834319
2019-03-18T23:15:04.088888: step 386, loss 0.10632, accuracy 0.976562, precision 0.9828571428571429, recall 0.9828571428571429
2019-03-18T23:15:05.566449: step 387, loss 0.140092, accuracy 0.941406, precision 0.9461077844311377, recall 0.9634146341463414
2019-03-18T23:15:07.137252: step 388, loss 0.0750251, accuracy 0.972656, precision 0.9655172413793104, recall 0.9940828402366864
2019-03-18T23:15:08.724014: step 389, loss 0.127102, accuracy 0.953125, precision 0.9588235294117647, recall 0.9702380952380952
2019-03-18T23:15:10.203060: step 390, loss 0.108573, accuracy 0.964844, precision 0.9746835443037974, recall 0.9685534591194969
2019-03-18T23:15:11.593345: step 391, loss 0.084052, accuracy 0.96875, precision 0.9709302325581395, recall 0.9823529411764705
2019-03-18T23:15:13.154218: step 392, loss 0.105303, accuracy 0.96875, precision 0.9821428571428571, recall 0.9705882352941176
2019-03-18T23:15:14.580406: step 393, loss 0.0749914, accuracy 0.984375, precision 0.9878048780487805, recall 0.9878048780487805
2019-03-18T23:15:15.974681: step 394, loss 0.0745877, accuracy 0.984375, precision 0.9875776397515528, recall 0.9875776397515528
2019-03-18T23:15:17.413834: step 395, loss 0.109504, accuracy 0.964844, precision 0.967741935483871, recall 0.974025974025974
2019-03-18T23:15:19.037495: step 396, loss 0.0870492, accuracy 0.972656, precision 0.9774011299435028, recall 0.9829545454545454
2019-03-18T23:15:20.541477: step 397, loss 0.102351, accuracy 0.964844, precision 0.9938650306748467, recall 0.9529411764705882
2019-03-18T23:15:22.073383: step 398, loss 0.087298, accuracy 0.976562, precision 0.9754601226993865, recall 0.9875776397515528
2019-03-18T23:15:23.674106: step 399, loss 0.091464, accuracy 0.976562, precision 0.9875, recall 0.9753086419753086
2019-03-18T23:15:25.159139: step 400, loss 0.0997525, accuracy 0.972656, precision 0.9939393939393939, recall 0.9647058823529412
2019-03-18T23:15:26.483610: step 401, loss 0.107503, accuracy 0.953125, precision 0.9695121951219512, recall 0.9578313253012049
2019-03-18T23:15:28.179067: step 402, loss 0.122071, accuracy 0.964844, precision 0.9693251533742331, recall 0.9753086419753086
2019-03-18T23:15:29.773806: step 403, loss 0.111258, accuracy 0.96875, precision 0.9559748427672956, recall 0.9934640522875817
2019-03-18T23:15:31.399620: step 404, loss 0.0844444, accuracy 0.96875, precision 0.9664804469273743, recall 0.9885714285714285
2019-03-18T23:15:32.959453: step 405, loss 0.0989526, accuracy 0.960938, precision 0.9819277108433735, recall 0.9588235294117647
2019-03-18T23:15:34.578650: step 406, loss 0.106459, accuracy 0.960938, precision 0.975, recall 0.9629629629629629
2019-03-18T23:15:35.402442: step 407, loss 0.109999, accuracy 0.945946, precision 0.9615384615384616, recall 0.9615384615384616
2019-03-18T23:15:36.764800: step 408, loss 0.0686609, accuracy 0.984375, precision 0.9881656804733728, recall 0.9881656804733728
2019-03-18T23:15:38.381481: step 409, loss 0.0983917, accuracy 0.960938, precision 0.9782608695652174, recall 0.967741935483871
2019-03-18T23:15:39.628151: step 410, loss 0.0629968, accuracy 0.992188, precision 0.9879518072289156, recall 1.0
