Loading data...
10251
Max Document length: 2407
Vocabulary Size: 24319
Train/Dev split: 9226/1025
Writing to /home/ubuntu/Project/runs/1550682642

2019-02-20T17:11:24.674119: step 1, loss 3.27608, accuracy 0.25, precision 1.0, recall 0.07692307692307693
2019-02-20T17:12:20.499946: step 267, loss 0.32368, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:20.697792: step 268, loss 0.287715, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:20.893442: step 269, loss 0.860468, accuracy 0.75, precision 0.25, recall 0.5
2019-02-20T17:12:21.092104: step 270, loss 0.488072, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:21.287335: step 271, loss 0.115171, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:21.478566: step 272, loss 0.428155, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:21.674831: step 273, loss 0.392492, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:21.870107: step 274, loss 1.30069, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:22.065746: step 275, loss 1.74883, accuracy 0.75, precision 0.0, recall nan
2019-02-20T17:12:22.256839: step 276, loss 0.111813, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:22.444353: step 277, loss 0.756896, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:12:22.642576: step 278, loss 0.746872, accuracy 0.8125, precision 0.25, recall 1.0
2019-02-20T17:12:22.837239: step 279, loss 1.15229, accuracy 0.8125, precision 0.3333333333333333, recall 0.5
2019-02-20T17:12:23.026441: step 280, loss 0.255414, accuracy 0.875, precision 1.0, recall 0.5
2019-02-20T17:12:23.220115: step 281, loss 0.845924, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:12:23.414569: step 282, loss 0.452706, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:23.604330: step 283, loss 0.176423, accuracy 0.9375, precision 1.0, recall 0.6666666666666666
2019-02-20T17:12:23.794448: step 284, loss 1.06639, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:23.991026: step 285, loss 1.64271, accuracy 0.625, precision 0.0, recall 0.0
2019-02-20T17:12:24.185386: step 286, loss 0.113297, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:24.382178: step 287, loss 1.51352, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:24.583887: step 288, loss 0.440674, accuracy 0.875, precision 1.0, recall 0.3333333333333333
2019-02-20T17:12:24.778261: step 289, loss 1.67088, accuracy 0.6875, precision 0.3333333333333333, recall 0.25
2019-02-20T17:12:24.975875: step 290, loss 0.223633, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:25.175578: step 291, loss 0.565621, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:25.371292: step 292, loss 0.507713, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:25.568233: step 293, loss 0.543144, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:25.769000: step 294, loss 0.17232, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:25.960515: step 295, loss 1.02877, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:26.155153: step 296, loss 0.250019, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:26.344704: step 297, loss 0.137601, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:26.539909: step 298, loss 0.964391, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:26.732952: step 299, loss 0.1252, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:26.923256: step 300, loss 0.410486, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:27.116112: step 301, loss 0.640708, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:27.313867: step 302, loss 0.593765, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:27.511650: step 303, loss 0.0147018, accuracy 1, precision nan, recall nan
2019-02-20T17:12:27.706829: step 304, loss 0.600073, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:27.899955: step 305, loss 0.499386, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:28.093402: step 306, loss 0.429786, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:28.286423: step 307, loss 0.340928, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:12:28.482355: step 308, loss 0.0294075, accuracy 1, precision nan, recall nan
2019-02-20T17:12:28.675130: step 309, loss 1.00267, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:28.872297: step 310, loss 0.458489, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:29.068326: step 311, loss 0.0522127, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:29.263856: step 312, loss 1.37147, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:29.458871: step 313, loss 0.0050524, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:29.655040: step 314, loss 0.455216, accuracy 0.8125, precision 0.3333333333333333, recall 0.5
2019-02-20T17:12:29.846070: step 315, loss 0.124361, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:30.043190: step 316, loss 0.448296, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:30.232440: step 317, loss 0.157393, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:30.429039: step 318, loss 0.441057, accuracy 0.8125, precision nan, recall 0.0
2019-02-20T17:12:30.623268: step 319, loss 0.43741, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:30.823716: step 320, loss 1.4489, accuracy 0.6875, precision 0.0, recall 0.0
2019-02-20T17:12:31.017579: step 321, loss 0.558496, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:31.213071: step 322, loss 0.428517, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:31.403767: step 323, loss 0.107139, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:31.598393: step 324, loss 1.16446, accuracy 0.75, precision 0.25, recall 0.5
2019-02-20T17:12:31.796049: step 325, loss 0.884436, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:31.992460: step 326, loss 0.307832, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:32.185132: step 327, loss 0.199806, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:32.378729: step 328, loss 0.685698, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:32.574094: step 329, loss 0.0640707, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:32.770307: step 330, loss 0.101502, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:32.962431: step 331, loss 1.09776, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:33.163482: step 332, loss 1.40504, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:33.358607: step 333, loss 0.186303, accuracy 0.875, precision 1.0, recall 0.5
2019-02-20T17:12:33.555918: step 334, loss 0.149699, accuracy 0.875, precision 1.0, recall 0.3333333333333333
2019-02-20T17:12:33.747817: step 335, loss 0.564103, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:33.939117: step 336, loss 0.393775, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:12:34.134261: step 337, loss 0.544671, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:34.325349: step 338, loss 0.215726, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:34.514163: step 339, loss 0.317363, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:34.705524: step 340, loss 0.448735, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:34.901231: step 341, loss 0.67757, accuracy 0.875, precision 0.5, recall 1.0
2019-02-20T17:12:35.092293: step 342, loss 0.985767, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:35.285224: step 343, loss 0.361753, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:35.476900: step 344, loss 0.0205204, accuracy 1, precision nan, recall nan
2019-02-20T17:12:35.675786: step 345, loss 1.40949, accuracy 0.6875, precision 0.3333333333333333, recall 0.25
2019-02-20T17:12:35.872025: step 346, loss 0.604831, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:36.068256: step 347, loss 0.0722882, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:36.267469: step 348, loss 0.737038, accuracy 0.8125, precision 0.25, recall 1.0
2019-02-20T17:12:36.460295: step 349, loss 1.16093, accuracy 0.6875, precision 0.0, recall 0.0
2019-02-20T17:12:36.651674: step 350, loss 0.0914878, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:36.847779: step 351, loss 0.00609724, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:37.042983: step 352, loss 0.187633, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:37.237880: step 353, loss 0.0297968, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:37.433975: step 354, loss 1.42212, accuracy 0.8125, precision 0.25, recall 1.0
2019-02-20T17:12:37.632140: step 355, loss 0.28131, accuracy 0.8125, precision 0.3333333333333333, recall 0.5
2019-02-20T17:12:37.833308: step 356, loss 0.354977, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:38.031784: step 357, loss 0.0552129, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:38.231108: step 358, loss 1.08491, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:38.427718: step 359, loss 0.0719323, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:38.615534: step 360, loss 0.131633, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:38.813332: step 361, loss 0.234797, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:39.010197: step 362, loss 1.11039, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:39.201260: step 363, loss 0.298465, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:39.396074: step 364, loss 0.287146, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:39.593859: step 365, loss 0.0764909, accuracy 1, precision nan, recall nan
2019-02-20T17:12:39.791949: step 366, loss 0.114751, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:39.988374: step 367, loss 0.0516213, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:40.182193: step 368, loss 1.64, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:40.371225: step 369, loss 0.00937062, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:40.565594: step 370, loss 0.195075, accuracy 0.9375, precision 0.75, recall 1.0
2019-02-20T17:12:40.759465: step 371, loss 0.0652475, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:40.956057: step 372, loss 0.359876, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:41.149009: step 373, loss 0.0250769, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:41.349697: step 374, loss 0.477642, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:41.543174: step 375, loss 0.0154825, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:41.734663: step 376, loss 0.324097, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:41.924932: step 377, loss 1.18384, accuracy 0.625, precision 0.0, recall 0.0
2019-02-20T17:12:42.119253: step 378, loss 0.0678746, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:42.310921: step 379, loss 0.36098, accuracy 0.875, precision 1.0, recall 0.3333333333333333
2019-02-20T17:12:42.507725: step 380, loss 0.78816, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:42.694986: step 381, loss 0.0205597, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:42.889406: step 382, loss 0.662686, accuracy 0.8125, precision 0.3333333333333333, recall 0.5
2019-02-20T17:12:43.081674: step 383, loss 0.152628, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:43.278005: step 384, loss 1.17526, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:12:43.473129: step 385, loss 0.312446, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:43.665585: step 386, loss 0.115627, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:43.861336: step 387, loss 0.849879, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:44.050228: step 388, loss 1.33543, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:44.248555: step 389, loss 0.798409, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:12:44.443987: step 390, loss 1.12498, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:44.636878: step 391, loss 0.405531, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:44.831226: step 392, loss 1.00821, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:45.028357: step 393, loss 0.251091, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:45.223464: step 394, loss 0.272581, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:45.419745: step 395, loss 0.571974, accuracy 0.8125, precision 0.6666666666666666, recall 0.5
2019-02-20T17:12:45.614840: step 396, loss 0.809978, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:12:45.807990: step 397, loss 0.284947, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:45.998692: step 398, loss 0.559818, accuracy 0.75, precision 0.6666666666666666, recall 0.4
2019-02-20T17:12:46.194038: step 399, loss 0.121912, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:46.388621: step 400, loss 0.184642, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:12:46.584140: step 401, loss 1.03352, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:46.776822: step 402, loss 0.492989, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:46.967997: step 403, loss 0.0028333, accuracy 1, precision nan, recall nan
2019-02-20T17:12:47.164990: step 404, loss 0.360621, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:47.363718: step 405, loss 0.499541, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:47.560708: step 406, loss 1.32775, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:47.752195: step 407, loss 0.0839236, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:47.951764: step 408, loss 1.17273, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:48.150478: step 409, loss 0.579308, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:48.349477: step 410, loss 0.0858701, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:48.545927: step 411, loss 0.105846, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:48.738398: step 412, loss 0.343496, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:48.929802: step 413, loss 0.0336321, accuracy 1, precision nan, recall nan
2019-02-20T17:12:49.123463: step 414, loss 0.181389, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:49.315972: step 415, loss 0.16596, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:49.507481: step 416, loss 0.368611, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:49.702353: step 417, loss 0.275968, accuracy 0.9375, precision 1.0, recall 0.6666666666666666
2019-02-20T17:12:49.892676: step 418, loss 0.453855, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:12:50.084754: step 419, loss 0.551012, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:12:50.277277: step 420, loss 0.915342, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:12:50.470643: step 421, loss 0.525404, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:50.664181: step 422, loss 0.885108, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:50.859674: step 423, loss 0.031774, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:51.055286: step 424, loss 1.13056, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:51.250790: step 425, loss 0.540833, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:51.444671: step 426, loss 0.278028, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:51.640481: step 427, loss 0.00932307, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:51.833287: step 428, loss 0.0819191, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:52.032258: step 429, loss 0.0538101, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:52.219433: step 430, loss 1.06646, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:52.412158: step 431, loss 0.245164, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:52.609542: step 432, loss 0.0314763, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:52.805333: step 433, loss 0.524606, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:52.998025: step 434, loss 0.320333, accuracy 0.9375, precision 0.6666666666666666, recall 1.0
2019-02-20T17:12:53.191449: step 435, loss 0.035942, accuracy 1, precision nan, recall nan
2019-02-20T17:12:53.381521: step 436, loss 0.422821, accuracy 0.75, precision 0.3333333333333333, recall 0.3333333333333333
2019-02-20T17:12:53.575604: step 437, loss 0.4176, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:12:53.771894: step 438, loss 0.263461, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:12:53.963787: step 439, loss 0.0776519, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:54.157693: step 440, loss 0.163857, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:54.352701: step 441, loss 0.270271, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:54.541580: step 442, loss 0.0282259, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:54.739568: step 443, loss 0.334672, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:54.935538: step 444, loss 1.54448, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:55.131416: step 445, loss 0.509417, accuracy 0.9375, precision 1.0, recall 0.6666666666666666
2019-02-20T17:12:55.329623: step 446, loss 0.206893, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:12:55.525317: step 447, loss 0.298274, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:55.723533: step 448, loss 0.423395, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:55.914548: step 449, loss 0.249491, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:56.108817: step 450, loss 0.587207, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:56.307344: step 451, loss 0.500026, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:12:56.496828: step 452, loss 1.02673, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:12:56.690415: step 453, loss 0.131233, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:56.883071: step 454, loss 1.2703, accuracy 0.8125, precision 0.0, recall nan
2019-02-20T17:12:57.077221: step 455, loss 0.70317, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:12:57.272067: step 456, loss 0.132582, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:57.470021: step 457, loss 0.385842, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:12:57.664441: step 458, loss 0.625829, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:12:57.857439: step 459, loss 0.392374, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:12:58.051872: step 460, loss 0.133257, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:12:58.251912: step 461, loss 0.634911, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:12:58.446520: step 462, loss 0.758213, accuracy 0.75, precision 0.3333333333333333, recall 0.3333333333333333
2019-02-20T17:12:58.637803: step 463, loss 0.00578073, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:12:58.829347: step 464, loss 0.784341, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:12:59.018513: step 465, loss 0.0491941, accuracy 1, precision nan, recall nan
2019-02-20T17:12:59.213751: step 466, loss 0.303955, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:59.407274: step 467, loss 0.153834, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:12:59.597825: step 468, loss 0.445311, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:12:59.793778: step 469, loss 0.177495, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:12:59.984190: step 470, loss 0.218801, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:00.176264: step 471, loss 0.748602, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:13:00.366037: step 472, loss 0.520557, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:00.559588: step 473, loss 0.0752045, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:00.750474: step 474, loss 0.592616, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:00.940202: step 475, loss 0.0241568, accuracy 1, precision nan, recall nan
2019-02-20T17:13:01.132723: step 476, loss 0.648259, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:13:01.326625: step 477, loss 0.133053, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:13:01.522765: step 478, loss 0.422489, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:01.715509: step 479, loss 0.0237125, accuracy 1, precision nan, recall nan
2019-02-20T17:13:01.911612: step 480, loss 0.337417, accuracy 0.875, precision 1.0, recall 0.3333333333333333
2019-02-20T17:13:02.106094: step 481, loss 0.0137563, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:02.298094: step 482, loss 0.533449, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:02.496466: step 483, loss 0.364078, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:02.693104: step 484, loss 0.0476761, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:02.887409: step 485, loss 0.252615, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:13:03.081616: step 486, loss 0.151321, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:03.273436: step 487, loss 0.435807, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:03.469869: step 488, loss 0.14647, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:13:03.659273: step 489, loss 0.64606, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:03.856148: step 490, loss 0.629599, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:13:04.046651: step 491, loss 0.71881, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:04.241867: step 492, loss 0.904468, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:13:04.436619: step 493, loss 0.00510013, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:04.629562: step 494, loss 0.671681, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:04.825123: step 495, loss 0.208326, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:05.019604: step 496, loss 0.608318, accuracy 0.875, precision 0.5, recall 0.5
2019-02-20T17:13:05.218711: step 497, loss 0.332349, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:13:05.409279: step 498, loss 1.27612, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:13:05.607596: step 499, loss 0.513031, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:05.803303: step 500, loss 0.164413, accuracy 0.9375, precision nan, recall 0.0

Evaluation:
[[ 60  35]
 [ 18 912]]
2019-02-20T17:13:07.563178: step 500, loss 0.165954, accuracy 0.948293, precision 0.631578947368421, recall 0.7692307692307693

Saved model checkpoint to /home/ubuntu/Project/runs/1550682642/checkpoints/model-500

2019-02-20T17:13:07.854975: step 501, loss 0.529208, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:13:08.049824: step 502, loss 0.73178, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:13:08.245608: step 503, loss 0.266681, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:08.443919: step 504, loss 0.403962, accuracy 0.8125, precision 0.5, recall 0.3333333333333333
2019-02-20T17:13:08.633862: step 505, loss 0.665653, accuracy 0.75, precision 0.0, recall 0.0
2019-02-20T17:13:08.826882: step 506, loss 0.0157257, accuracy 1, precision nan, recall nan
2019-02-20T17:13:09.021500: step 507, loss 0.0060513, accuracy 1, precision nan, recall nan
2019-02-20T17:13:09.219333: step 508, loss 0.366009, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:13:09.411525: step 509, loss 0.123558, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:13:09.603697: step 510, loss 0.840736, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:09.802028: step 511, loss 0.0590291, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:09.999216: step 512, loss 0.501908, accuracy 0.9375, precision 1.0, recall 0.5
2019-02-20T17:13:10.191739: step 513, loss 0.85604, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:10.388457: step 514, loss 0.77948, accuracy 0.8125, precision 0.0, recall 0.0
2019-02-20T17:13:10.581875: step 515, loss 0.692144, accuracy 0.9375, precision 0.6666666666666666, recall 1.0
2019-02-20T17:13:10.773465: step 516, loss 0.996883, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:10.968206: step 517, loss 0.351335, accuracy 0.875, precision 0.3333333333333333, recall 1.0
2019-02-20T17:13:11.163771: step 518, loss 0.0527573, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:11.359876: step 519, loss 0.241593, accuracy 0.875, precision 1.0, recall 0.3333333333333333
2019-02-20T17:13:11.554064: step 520, loss 0.0465437, accuracy 1, precision nan, recall nan
2019-02-20T17:13:11.745118: step 521, loss 0.0791445, accuracy 1, precision 1.0, recall 1.0
2019-02-20T17:13:11.940420: step 522, loss 0.364163, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:13:12.133730: step 523, loss 0.847355, accuracy 0.875, precision 0.6666666666666666, recall 0.6666666666666666
2019-02-20T17:13:12.329457: step 524, loss 0.0341706, accuracy 1, precision nan, recall nan
2019-02-20T17:13:12.523689: step 525, loss 0.472575, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:12.715322: step 526, loss 0.310511, accuracy 0.9375, precision nan, recall 0.0
2019-02-20T17:13:12.909568: step 527, loss 1.14051, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:13.103681: step 528, loss 0.244544, accuracy 0.9375, precision 0.5, recall 1.0
2019-02-20T17:13:13.298735: step 529, loss 0.245145, accuracy 0.9375, precision 0.0, recall nan
2019-02-20T17:13:13.489784: step 530, loss 0.499372, accuracy 0.875, precision 0.0, recall nan
2019-02-20T17:13:13.686143: step 531, loss 0.259638, accuracy 0.875, precision 0.0, recall 0.0
2019-02-20T17:13:13.882073: step 532, loss 0.133137, accuracy 0.875, precision nan, recall 0.0
2019-02-20T17:13:14.075267: step 533, loss 0.46756, accuracy 0.9375, precision 0.6666666666666666, recall 1.0
