 Tweet Text, Informativeness
#bigwet http://t.co/bYPxlmjb every one of the i wanna do is in fact accept you las Vegas Dui Attorney turning it into thus challenging?,Not related
Sleepless in #brisbane. Battening down the hatches #qldfloods #cycloneoswald,Related - but not informative
BOM UPDATE: Though the storm is easing as it moves further south in to #NSW heavy falls still possible over the next 12hrs #qldfloods,Related and informative
#bigwet bahahah this made me laugh. funny pic! http://t.co/rEje5Syb,Not related
Yeah so this is what my town looks like. Water is still rising. #qldfloods #bundaberg #worried http://t.co/QyKxdHE0,Related - but not informative
WTF!!! Can this be real? http://t.co/z34nKRN1  #bigwet Nole,Not related
Provides any person attempted this? http://t.co/cWF2aCbh  #Murray #bigwet,Not related
Amazing -- thanks -- this kind of totally rocks!! http://t.co/qtyflbUY  #bigwet,Not related
#bigwet Haha!! xd Truly Humorous ! http://t.co/mPHV3xLP,Not related
Where can I discover this kind of?  #bigwet,Not related
http://t.co/tm3cA1mp  #bigwet Omg! - this is the reason I personally don't like women,Not related
http://t.co/vaAAWv0Q  #bigwet Hehe! Therefore funny!,Not related
#bigwet http://t.co/H4WNfQ1Z This made me cry a little because it's sadly true..,Not related
#bigwet I laughed so hard you have no idea. http://t.co/AszLJXrD,Not related
#bigwet http://t.co/zxulsWoG Hahhahaha Wow : Here is the best crap i`ve seen,Not related
#bigwet http://t.co/BybPZ2X8 hello this might be me audrey I love your individual music its just about all !!!!,Not related
There is lightning now. Feel things are going to get very wild for the next few hours #BigWet #GoldCoast #Robina,Related and informative
Reminder: If you need help from the SES call 132 500 #QLDFlood #BigWet,Related and informative
http://t.co/XW0g4UBR  #bigwet why do you'll still create my heart speed up?,Not related
http://t.co/E2I4gwZv  #bigwet Shiny received Quit from school with regard to submitting Lisa's photos,Not related
http://t.co/Wa22BVvy  #bigwet I hate everything of you! The reason why do I accept you?!,Not related
http://t.co/HZBH5Iju WTF!!! Can this be real?  #bigwet,Not related
Live: Qld flooding alert moves south - ABC Online: Sydney Morning HeraldLive: Qld flooding alert moves southABC ... http://t.co/693ZGH08,Related and informative
She's my favorite princess???? http://t.co/blRfGale  #bigwet,Not related
#bigwet http://t.co/hjNwGg5e huh?! he killed your girlfriend's,Not related
With regard to many odd ass reason I love the smell of ?? http://t.co/Ihs7jpGj  #bigwet,Not related
Is this the actual most reliable?? http://t.co/rFCoIrfz  #bigwet Leeds,Not related
http://t.co/zGIMEY1B  #bigwet Just about all I take into consideration $ plus sex .. NBS,Not related
#bigwet Ahhh plus u don't say hello? http://t.co/SxU3pCju,Not related
Manchester City : Roberto Mancini I love Mario Balotelli  #bigwet http://t.co/zGIMEY1B,Not related
#bigwet http://t.co/0glGxWan Sometime I thought PEOPLE LIKE YOU HAVE I LOVE YOU ?? :/,Not related
http://t.co/jhrviKtK I love you &amp;lt;3  #bigwet,Not related
#bigwet http://t.co/CRZ7IkUQ A person who I make use of to know-glee cast = sex,Not related
#bigwet http://t.co/v9OBwQ8T I love arm hahaha memories.,Not related
#bigwet http://t.co/lDAdXYFh LMFAOOOOO SOOO FUCKIN FUNNY,Not related
Australia issues #flood warning as mini #tornado hits http://t.co/IbamTU1D,Related and informative
#bigwet Oh my gosh I am passing away having a laugh halarious http://t.co/iDV22fsQ,Not related
This weather is insane! How can anyone sleep? This wind is like a cyclone. So destructive!! #bigwet,Related - but not informative
@DonnieWahlberg Queensland is experiencing some really bad floods really feelin what you guys went thru in NY now #loveeternal,Related - but not informative
The way Love! http://t.co/j2DE4juy  #bigwet,Not related
you realize this methods ?  #bigwet http://t.co/zpUdQ2vZ,Not related
Now this is actually so amazing http://t.co/HMty85aw  #bigwet,Not related
#bigwet I love arm hahaha memories. http://t.co/54u1AyTV,Not related
Morning. Burnett River at #Bundaberg has passed the 2010 f... http://t.co/mId4boUt #Wide #Bargara #Bigwet #QLD #Australia via @kerrinbinnie,Not related
Telstra phone services cut at Rockhampton Cairns Gladstone Mt Isa Mareeba Townsville. 000 coverage is also down in these areas #bigwet,Related and informative
#bigwet http://t.co/xGMrna7v Omfg - No Way!!! : Lord I enjoy that when this occurs,Not related
#bigwet http://t.co/pUdJ604G Love conquers every one of the. &amp;lt;3,Not related
#qldfloods Haha.  How f'n amusing..! http://t.co/1gXkedhN,Not applicable
http://t.co/MbzX3PyF John why don't you? :3 were you aware I love it?  #bigwet,Not related
http://t.co/9tGSKht8 Damn! this is funny  #bigwet,Not related
Heart goes out to those who went under in 2011 &amp; are facing a flood threat again this morning. #qldfloods,Related and informative
Tell me it is a joke!!! http://t.co/MpfdBsAU  #bigwet,Not applicable
Monsoonal conditions continue - although had to reassure G2 no tornatoes or salamis today #bigwet,Related and informative
Scores of swift water rescues and a man missing in SE Qld @abcnews at 6:30 #bigwet,Related and informative
#bigwet http://t.co/aTTkHLtn I wonder if this is true,Not related
http://t.co/JJttuY16  #bigwet Haha.  How f'n amusing..!,Not related
This is why I love may have a great.  #bigwet http://t.co/XvScWadw,Not applicable
Basically f'n crazy http://t.co/6GxN3szU  #qldfloods #Djokovic,Not related
More pics from Maroochy Conservation Reserve #sunshinecoast #bigwet http://t.co/7bE4HK6q,Related and informative
#bigwet http://t.co/BwY83OzT Let me know this can be a laugh!!!,Not related
AU-blog: Devastating floods strike Queensland disaster declared: People look at a boat that has been washed up onto… http://t.co/yTy1up6O,Related and informative
http://t.co/1QDFLCAK sex following a blunt is amongst the very best sex in the entire world  #Qldfloods,Not related
http://t.co/0e5M8avv  #qldfloods He's this type of dick.  He submitted my own outdated photos,Not related
Qld premier launches flood appeal http://t.co/clmCCLif (Daily Telegraph) #news #sydney,Related and informative
Worst still to come for Queensland: LIVE UPDATES: QUEENSLAND residents face days of uncertainty as floods hit fo... http://t.co/oZl0V7w1,Related and informative
LOL this has been hilarious! http://t.co/r3wkKieb  #bigwet,Not related
Roof ripped off Fortitude Valley station #bigwet http://t.co/a7QkJqoA,Related and informative
My poor pool is full of muddy water again! 😥#bigwet#frustrated http://t.co/QQlZMJfN,Related and informative
http://t.co/gam0gkUP  #qldfloods Oooh exactly why do I thank you thus? Take me far beyond creativeness!!!,Not related
Just come in and think of what I deliver :) http://t.co/R0ou3ifK  #qldfloods,Not related
http://t.co/aFGZhBjU  #qldfloods Na a task dey do me,Not related
I hate everything in regards to you counseling ? I accept you. http://t.co/aFGZhBjU  #bigwet,Not related
@GarryYoungberry thanks for nothing Garry next time I will ask Emma Freeman :-) j/k thanks for keeping the info flowing. #bigwet,Not related
#QLDFloods  the special coverage on #Sun7 is both informative and heartbreaking - Please keep safe people!!,Related and informative
@NewsTalk4BC mayor of Scenic Rim trapped at Moogerah Dam by flood waters #bigwet http://t.co/NH5kSlmc,Related and informative
Second flood death in Qld http://t.co/RWqnN8k5,Related and informative
#bigwet #bnestorm hoping everyone in QLD and BNE stays safe during the floods. Thoughts are with friends there,Related - but not informative
Good time to test out my new kite while I have no power and water #bigwet #qldfloods #cabinfever,Related and informative
Pygmy whales washed up in huge swells http://t.co/gt1wgSn9 @abcnews #bigwet,Related and informative
So much damage happening all over the place from flood and wind and I'm like There's not much to report here!. #highground #bigwet,Related - but not informative
Wow I think I just saw the sun! Forgot what it looked like after so much rain. Wind has just stepped up a notch though #bigwet,Related - but not informative
OMG the Sun! It burns. It buuuuurns! #bigwet,Not related
Insurers get nervous: Insurers brace for a new round of claims following heavy rains and flooding in Queensland ... http://t.co/9bUugdZN,Related and informative
I arrived home in Darwin yesterday after driving 4 days from Sydney via Brisbane. Good timing I must say. #bigwet,Not related
Good morning all another wet and windy day in #Brisbane - Stay safe everyone! #bigwet #qldfloods2013,Related - but not informative
Foam covers Currumbin Beach #bigwet #qldfloods #bigblow http://t.co/42BR86LQ,Related and informative
@James_Yammouni Awwe I wish i could go but atm im in qld about to drown in flood waters! NO FUCKING JOKE IM ACTUALLY ON MY ROOF ATM!,Related - but not informative
Thoughts go out to everyone affected by the floods in Queensland! xx,Related - but not informative
Awful cracking sounds during the night ... two more trees down this morning #bigwet #qldflooding a bit brighter but wind still vicious,Related and informative
And on the other side... Brisbane River breaking its bank at Chelmer close to Walter Taylor Bridge #bigwet http://t.co/gSkKqAvp,Related and informative
they've given us a warning 4 the #hunter we r gonna get fucked up lol #bigwet :/,Not applicable
“@Donna_Field: Kedron brook - the bridge at Gordon park is now shut @abcnews #bigwet  http://t.co/LDI6mrGV” @funknbeats,Related and informative
#qldfloods http://t.co/VizGUx6f,Not related
Access to Stradbroke Island cut for second day in a row - all ferries in and out suspended #strandbroke #Bigwet #QLDFlood @abcnews,Related and informative
It's sad to see the flooding in Queensland. Let's hope the rain stops soon.,Related - but not informative
So when disaster strikes #bigwet u lose power water and smartphone (no charger no telstra). Surprising how dependent u are on iPhone!,Related and informative
Is the big brother house okay? #QldFloods,Related - but not informative
Queensland Police Service: Lockyer Creek is still experiencing moderate to major flooding below Gatton. #bigwet http://t.co/HHJMPvki,Related and informative
Deja Vu Football Club @ToowongFC #bigwet http://t.co/o2lyWQi4,Not related
As the Brisbane River rises South Bank beach could be flooded for the second time in two years #bigwet #qldfloods http://t.co/n5uegX88,Related and informative
Clean up day #bigwet http://t.co/QnrpPYIA,Related and informative
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/m6pwuiC5,Related and informative
BBC : Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing a... http://t.co/10DQgj94,Related and informative
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/SFxJvX5u,Related and informative
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/n5OkADre,Related and informative
Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as floo... http://t.co/XSclIOF5,Related and informative
“@QPSmedia: Rain over SEQ is easing - weather system moving into NSW #bigwet” looks like it heading your way @Suburban_mumof2,Related and informative
So that guy with the beard building a boat and wanted two of everything? Should've taken up his offer. #bigwet,Not related
All beaches remain closed from Tannum Sands to Coolangatta. Stay out of the water. #bigwet,Related and informative
@juliemela They must've known what it was like before going out in it!  I have no idea what they were thinking either. #bigwet #stupidpeople,Not related
er… what happened to “if it’s flooded forget it?” @QPSmedia RT @9NewsGoldCoast: Cops undercover #BIGWET Currumbin http://t.co/ErP9gcrb,Related - but not informative
My photos of the flooded Bicentennial Bikeway are up. #bigwet http://t.co/aWt3ixKg,Related and informative
Queensland Floods – Optus Network Update - 6AM (SingTel - Singapore Telecommunications Limited): ... http://t.co/M8EIsUYu #Science #News,Related and informative
Sending good vibes to the people out their risking their lives in this storm! Cops Fireman EMTs and pizza guys on scooters! #bigwet #QLD,Related - but not informative
230 000 homes &amp; businesses now without power in seq according to @energex. #qldfloods,Related and informative
@abcnews Hey there Bicentennial Bikeway is flooding. Here’s some pics. #bigwet http://t.co/Dm1DDuId,Related and informative
It's really coming down now #bigwet Australia,Related and informative
Aptly named Creek St under water in the #Brisbane CBD #bigwet http://t.co/AHeniZRH,Related and informative
Watching the news coverage of the QLD floods #besafe everyone in the affected areas,Related and informative
So we had 45+ degree weather with bushfires last week and this week floods   This is Australia,Related and informative
Thinking of all the amazing Queenslanders I met in 2011 &amp; their neighbours as they again deal with devastating floods. #bigwet,Related - but not informative
#qldfloods http://t.co/rmggPgDq can't attain enough. i love ya' stuff.,Not related
Where are Malcolm Turnbull &amp; Joe Hockey while @TonyAbbottMHR is filling sand bags? I trust they're doing their bit. #Queensland #Flood,Related - but not informative
My chocolate is melting cause I have no power #bigwet,Related - but not informative
#QLDFloods Wtf!!! -- We love this kind of http://t.co/25MeZgD5,Not related
Trees down in CBD #qldfloods http://t.co/15HQopLa,Related and informative
3 dead dozens trapped in Australia floods http://t.co/roDEthIk,Related and informative
#forex #updates Australia: Queensland floods … again: There is flooding in Queensland again – an... http://t.co/VC0Xqsck #teamfollowback,Related and informative
Three dead dozens trapped in Australia floods http://t.co/DttXE1j6,Related and informative
|Three dead dozens trapped in Australia floods || http://t.co/EuTQNUht via @sharethis http://t.co/DG48OZ8u|,Related and informative
I dislike channel 7 but their coverage of the devastation in Laidley is commendable. Thank you for not just caring about the city #bigwet,Related - but not informative
@QPSmedia wait time for sandbags at Redfern St Morningside is around an hour. #bigwet #qldfloods,Related and informative
Moral of the story - if you’ve elderly neighbours check on them and ensure they have the latest information. Thanks Mum #bigwet #qldflood,Related - but not informative
News: Flooding hits eastern Australia http://t.co/BRLwjcnJ,Related and informative
Knowledge is Power. Brisbane Basketball Inc. much better prepared for possible flooding in the coming days #bigwet http://t.co/TNb62I0u,Related and informative
If I see 1 more tiny car drive through the water at Witton Rd indooroopilly I will actually punch them in the face. #bigwet #brisbaneflood,Related and informative
HANDY list of contacts and numbers. Have a look and write down any that you may need. http://t.co/g2j1ItC7 #bigwet #bnefloods,Related and informative
@couriermail the link doesnt appear to be working in this story.#bigwet,Not related
Flooding hits eastern Australia: Three people are killed and hundreds of homes are under water in the Australian... http://t.co/SYlADe8A,Related and informative
From Record heat to Cyclones &amp; floods in a week! This is Australia folks,Related - but not informative
St Rita's College at Clayfield will operate as usual with school already scheduled to start on Wednesday. #bigwet,Related - but not informative
#News Floodwaters expected to peak in Ipswich at 6pm tonight. #BigWet,Related and informative
#QLD Floods: Bundaberg - More than 2000 properties affected. Nth Bundaberg about to be isolated - leave now if safe. @QPDmedia reports.,Related and informative
Ipswich: Bremer River expected to peak at 15m more than 200 properties to be affected. #bigwet,Related and informative
These floods in Queensland are so scary and I'm on the other side of the country! :o,Related - but not informative
@theqldpremier Ipswich water is rising to 15m - can expect 200+ properties affected. Worst area - Goodna. Evac centres are open #bigwet,Related and informative
#bigwet The Rock http://t.co/tX32czOY Haha! . This makes me laugh,Not related
CN: Right now Wivenhoe is sealed up. There is no water being let out. The dams are doing what they're meant to do. #bigwet,Related and informative
One day in Australia it's fires another its floods.,Related - but not informative
#NSWSES Units are on standby and ready to assist in the #bigwet &amp; #NSWFloods. Many units are already active... http://t.co/aUdYVWC2,Related and informative
@7newsbrisbane Alex headlands 11am today #bigwet http://t.co/VLCvd2zQ,Related and informative
QLD Premier: I hope we will be through the emergency in 2-3 days but that depends on the weather #bigwet,Related and informative
Flooding at Oxley creek bureau says it's sitting at around 4 metres and rising. #bigwet @abcnews_qld http://t.co/bR5k2IA7,Related and informative
http://t.co/lC7OXbrt Usually needed this particular...  #bigwet,Not related
Bless all the emergency workersvolunteers exhausted in Brisbane and QLD. I would like my power back... But I've got LOTS of books. #bigwet,Related - but not informative
Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2013 04:34:52 [UTC]Eve... http://t.co/ZRk16tst,Related and informative
No power? Save mobile phone battery: turn off background apps http://t.co/IUyKqkg8  #bigwet #qldfloods #nswfloods,Related and informative
Praying for friends and residents of Qld and Brisbane today. Dear God help us avoid another flood catastrophe. #bigwet #bnefloods,Related - but not informative
http://t.co/roEG6iqG  #bigwet Rondo This made me cry,Not related
Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/illtwx2P,Related and informative
Harsh country delivers harsh lessons: Fire flood and other natural disasters are part of life in Australia whose hardy inhabitants ...,Related and informative
Sending love and dry wishes to my friends and clients in Queensland and northern nsw who are in the line of the flooding.,Related - but not informative
#bigwet http://t.co/Zh74FSN4 haha this made me laugh,Not related
this made me cry wow so much i can relate to thank you fir sharing your story http://t.co/Jm0niWv6  #bigwet,Not related
http://t.co/Kb6PuJNs  #SAGAwards #bigwet May somebody clarify this kind of?,Not related
Australia's weather in bipolar last week we were complaining about 50 degree temps and now its flooding? sort your shit out mother nature.,Related - but not informative
#National ▪ Dairy herd washed away in Qld floods: An entire herd of 400 dairy cattle has been washed away in rag... http://t.co/wUy9Fuoq,Related and informative
http://t.co/3pPq3bG1 I'm wondering if this type of works --  #SAGAwards #bigwet,Not related
@RedCrossAU: We’ve launched an appeal for people affected by #qldfloods: http://t.co/G7CU8J8y. Please support &amp; RT.,Related and informative
Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/e4vgT3VA,Related and informative
http://t.co/f9pQwht9 This made me cry a little because it's sadly true..  #bigwet,Not related
Only in Australia do u find a woman outside in the middle of a flood cutting her hedge that is completely underwater,Related - but not informative
Qld again in grip of deadly flood disaster - Yahoo!7: At least four people are feared dead in Queensland's unfol... http://t.co/i79t5NB3,Related and informative
#mothernature has #PMS bad &amp; is extremely angry right now. QLD here has taken a spanking &amp; NSW #bigwet on the way. Stay safe people &amp; alert.,Related - but not informative
#bigwet http://t.co/nioiKIV5 Lmao! this is good,Not related
#bigwet Regarding my mixed heritage my co-worker just called me a w***e I laughed so hard I cried. http://t.co/b9zRqcgJ,Not related
Anybody know how to repair this kind of?  #bigwet http://t.co/8Anm5GFi,Not related
http://t.co/psVIuVM9 looks like my mo on sex  #bigwet,Not related
#bigwet http://t.co/EomWTBfQ If perhaps sex was as good as this particular,Not related
An aerial view of the flood in North Bundy #bigwet #devastation (via http://t.co/SxBdMQ8m) http://t.co/51KdsK7x,Related and informative
GREAT POINT #BIGWET #QLDFLOODS #NSWFLOODS MT @TheFireTracker2 @nswfire People took axes into the attic during #katrina  SELF #rescue #qld,Not related
Flooding hits eastern Australia http://t.co/yM7vj2iN,Related and informative
Feel for the people of QLD again hit by floods,Related - but not informative
Queensland is flooding AGAIN? Seriously Queensland this is a concern.,Related - but not informative
http://t.co/OlFdYCXT Maryborough Queensland Golf Club in flood January 28th 2013 http://t.co/CBl7M3n6 #Golf #USGA #LPGA,Related and informative
just a reminder to people. the world isn't coming to an end so you don't have to clean out ever shelf in the supermarkets #bigwet #qldfloods,Related - but not informative
the queensland floods happen every year hope everyone stays safe!,Related - but not informative
Big storm due tonight... Lots of flooding in Queensland and its coming our way tonight.,Related and informative
Now this is sooooo amazing  #bigwet QLD http://t.co/vFVgY56p,Not related
Have no power due to flooding. Go to OTooles Corinda asj if I can charge my phone for a bit and was told no. #bigwet,Related and informative
#qldfloods crossing my fingers for the poor people of Bundaberg Ipswich and the other towns that are copping it worse than us,Related - but not informative
@7newsbrisbane showing an interview which requires a signer and they cut her partly off with that split screen 😳 #BigWet,Not related
@kilkenny_d such a fuck head #bigwet,Not related
http://t.co/5jVRt0y8: Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustral... http://t.co/zNMVZveN #TopStory,Related and informative
Awesome use of words @loftea #stoicism @9NewsBrisbane #bigwet #peopleofbrisbane,Not related
HACKING @alkazaaan Deadly floods hits east Australia http://t.co/PyavQUU0  HACKING @onoyra,Related and informative
@abcwidebay THANK YOU for this update. Worried sick about elderly relatives #bigwet #bundaberg,Related - but not informative
Three killed in Queensland floods - Irish Times http://t.co/JsQOIcPF,Related and informative
Currently packing up my Bug Out Bag in anticipation. #BigWet,Not related
Seeing all these people affected by the floods is very sad. Thoughts r with them. #bigwet #qldfloods,Related - but not informative
Three killed in Queensland floods - Irish Times: Irish TimesThree killed in Queensland floodsIrish TimesCheryl M... http://t.co/4S2wUAUd,Related and informative
|from Aljazeera || Floods worsen in eastern Australia http://t.co/0V1sJ2T2 || http://t.co/nNoBMVZc|,Related and informative
Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queen... http://t.co/HfLm42Ay #hindusprite,Related and informative
Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queensland hit by ... http://t.co/onInZEE2,Related and informative
Evacuation centre in #Warwick Christian College Slade Campus Horseman St. filling with stranded travelers #bigwet #qldfloods @abcsouthqld,Related and informative
@codychrome let's just say I'm glad I live where I do right now. Northern Australia is flooding and having tropical storms,Related - but not informative
Praying for the rain to stop in QLD. Everyone stay safe. #QLDFloods,Related and informative
we all in Australia we have had bush fires flooding in all 2 weeks and still going,Related and informative
VIDEO: Floods cause chaos in Queensland: Three people have died and hundreds of homes are under water after heav... http://t.co/SRYd8Wqb,Related and informative
VIDEO: Floods cause chaos in Queensland: Three people have died and hundreds of homes are under water after heav... http://t.co/IrZbEtN0,Related and informative
@sebth drop in the ocean... : ) #bigwet,Not related
BBC : VIDEO: Floods cause chaos in Queensland http://t.co/RVu3kQXT,Related and informative
#Lebanon Three dead dramatic rooftop rescues in Australia floods http://t.co/AICvbFuE Via @DailyStarLeb,Related and informative
Outside my place right now! #qldfloods #brisbane #flooding http://t.co/2oz65Rt5,Related and informative
240 schools closed in Qld due to flood,Related and informative
Gotta love being in the Queensland floods. Good on ya Australia,Related - but not informative
Take care Australia #bigwet #loveaussies,Related - but not informative
Channel 9 Qld have a reporter covering the floods called @joeldry. How insensitive. #bigwet #qldfloods #laughteristhebestmedicine,Related - but not informative
Looks like we'll be waiting a while for our power to be assessed! Or has it already been done? @4bc #bigwet #bnestorm http://t.co/iZr6r9te,Related and informative
FLOOD #brisbane #bigwet http://t.co/ouNLegNY,Related - but not informative
#Cricket9 if I wanted to watch the floods I'll look out the window  put the cricket on channel 9 QLD !,Related - but not informative
“@KatieLippens: Bush fires ..now Floods. What's next? #qldfloods” A fucking massive Tsunami,Related - but not informative
Whoohoo! Thankyou @Energex power back on Kiels Mtn 4559. Time for a cuppa. #bigwet,Related and informative
Sending prayers to friends and clients who are dealing with the horrific floods and windy conditions. Take care. Vine #Queensland #NSW,Related - but not informative
The flood levy was REAL help for QLD. Meanwhile anti-levy Abbott invited by Campbell to pose for the cameras. http://t.co/d14G3pwJ #auspol,Related and informative
@realIanHealy @mjslats spare a thought for those of us in the #bigwet Qld who can't even watch this T20 live. Delayed coverage from @wwos9,Related and informative
@Harry_Styles there is really bad flooding in parts of Australia :(,Related - but not informative
Even Romney knew it was wrong to try and get political mileage out of Hurricane Sandy. Tony Abbott is shameless #bigwet #auspol,Related and informative
Has everyone lost ABC TV on the Gold Coast? #bigwet,Not related
If I was the type of woman described on DAAS Kapital i'd be so popular right now. #DAASKapital #bigwet #buoyant,Not related
Ipswich destroyed in 2011 again in 2013 how much more are residents going to be able to take? #bigwet,Related and informative
@AndrewLamingMP's poll on FB is asking whether we would support 'another Labor flood levy' after #bigwet #auspol” because they hate QLDers,Related and informative
Australia floods trap hundreds http://t.co/zkTl0MzL,Related and informative
@BruceGrady #qldflood #Volunteer  register now if you are available to help in the coming weeks http://t.co/at3Xf8r4,Related and informative
|City by city town by town the rundown of the Queensland flood crisis || The Courier-Mail: http://t.co/tVIyFNLg via @couriermail|,Related and informative
@9NewsAUS #BneFlood #BigWet #qldfloods http://t.co/p8Mll1xm,Not related
Getting keen for another night on the couch #floodprep #keen #bigwet #bnestorm,Not related
I wonder if I should tell the dickhead nextdoor he's window in the car are down #bigwet,Not related
QLD floods I have no electricity or hot water &amp;just got cell service &amp;Internet back on my phone. First thing I check @JessicaCapshaw twitter,Related and informative
Australia floods leave hundreds stranded in Bundaberg http://t.co/cZZtDPXN,Related and informative
orz south east qld is flooding.,Related - but not informative
@Captain_DMan Yeah small positive in the face of it. How's it going down there? #bigwet,Not related
#BIGWET UPDATE #bundaberg #qld (10pm #nsw 9pm #qld) Jan28: &gt;2000 homes have now been inundated. #adf return at first light #bundaberg_north,Related and informative
Australian Emergency Services Tackle Queensland Flooding #fire  http://t.co/iJlJGct4,Related and informative
This is my backyard....Australia - fires heat waves floods! 2 Emergency ID calls just today! http://t.co/U6puOzuo,Related and informative
Praying for the people in the Queensland stay safe everyone xxxx &lt;3 #qldfloods :(,Related - but not informative
Only in Australia is one half on fire whilst the other is flooding. Thoughts and prayers with all those affected.,Related and informative
non australians: i wish we had an aussie summer! Australia: drought floods fire cyclones heatwaves....tornadoes,Not related
Poser RT @MissKayeSera: TWO sand bags Tony. That's gonna make a huge difference! #abbottstunts #bigwet #Qld http://t.co/plD1b9Xj,Related and informative
@RachOates OMG all the Australia summer posts on Tumblr are so true! Is it flooding where you are? it's been raining for 2 days in Syd :(,Related - but not informative
My regards go out to all the people who have been affected by the tragic weather my thoughts are with you all #bigwet @7NewsBrisbane,Related - but not informative
Baby stuffed in bag hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/rDIs6IiU,Related and informative
who came up with the hashtag #bigwet for this year’s flood?,Related - but not informative
My bedroom roof Goddess. Hope everyone is safe tonight #sweetdreams #bigwet #brisbane #storm http://t.co/P0EdvqpM,Related - but not informative
Flood lyfe #dosummer #floods #bigwet @maddie_d @alicem26 @kilkenny_d http://t.co/cecze9uc,Not related
@ladygaga please rt to show your support to all those that have lost everything in #aus during the #qldfloods and #ausbushfires. #doinithard,Related - but not informative
OMG IT'S LIKE FLOODING SOME PARTS OF AUSTRALIA. I'M PRAYING HOLY CRAP. IT HASN'T STOPPED RAINING.,Related - but not informative
#SuryaRay #Surya Australia floods: 'We will get through this' says Queensland Premier - Telegraph.co.... http://t.co/dZUk1rau @suryaray,Related - but not informative
@katrinasmith92 more tragic the message DO NOT SIGHTSEE IN EXTREME WEATHER THAT'S HOW PEOPLE DIE goes unheeded not even highlighted #BigWet,Related and informative
Friend has lost 40ft catamaran due to Burnett River flood. Lost mooring at Burnett Heads. House about to go under. #bigwet,Related and informative
Ipswich could now reach its 15-metre flood peak after midnight (it's 11:05pm up here). Bundaberg still the big danger zone. #BigWet,Related and informative
so sad that young child died due to his parents foolish choices. #lifelessons #bigwet,Not related
Happy Tuesday morning to everyone (Aussie time) Spare a thought for our friends in Qld battling horrific floods..thoughts are with you all,Related - but not informative
My heart goes out to everyone who have been affected by the floods... We are a strong region &amp; we will be fine!!! @australia @queensland,Related - but not informative
Thousands Forced Out Of Homes By Deadly Australian Floods   http://t.co/NFaWNRR2 #Australia #Floods,Related and informative
I liked a @YouTube video from @telegraphvideo http://t.co/aOOme4RH Australia floods: dramatic rescue videos from Queensland,Related and informative
Turn on ABC local radio if you really need updates urgently #bigwet @mollyarabella @ABCNews24,Related and informative
Share your #qldfloods story with Chris Welsh - call 1300 222 612 http://t.co/bdpj1IkJ #bigwet,Related and informative
Queensland flood emergency - ABC Online http://t.co/4Y7l8fWF #Brisbane #News,Related and informative
Record major flooding continues at Bundaberg further rises expected on Tuesday http://t.co/5ctmCKVg #qldfloods #bigwet,Related and informative
#ex-TCOswald has reached Sydney overnight and yet there's still increasing flood concerns back in Qld #BigWet,Related and informative
Flooding in Queensland now disaster of  'epic proportions'   http://t.co/BBx0N1Tp,Related and informative
Qld #bigwet could put some dairy farmers out of business http://t.co/1zJlLpxR,Related and informative
@EllieRowson i don't know its just been on the news that there has been really bad floods in Queensland and thats where my family lives D:,Related - but not informative
“@SylviaJeffreys: “@couttskid: Yamba Road is now closed due to flooding.” #bigwet” @JohnMcReynolds1 just made it mate,Related and informative
@CDeLollis @dvcarey2 I know!!!  Floods fire and hot temps! That's Australia. ❤ It here though!,Not related
Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews,Related and informative
Hope once again everyone is safe and well with floods and bushfires across Australia :),Related - but not informative
BHP coalmines hit by floods: BHP Qld's biggest coal producer is set to lose production from its Bowen Basin co... http://t.co/nl6lN1tB,Related and informative
Deputy principal of Kenmore South State School has confirmed it will be shut today due to lack of power. #bigwet,Related and informative
there are massive bush fires all through victoria yet all they are talking about on the news is the floods in queensland. #wtf #whataboutus,Related and informative
All my thoughts go out to the people back home in Australia struggling with floods bushfires and other natural disasters. Be safe. xxx,Related - but not informative
Traffic lights out on Bundall Rd and Bermuda. Take care. #bigwet #goldcoast @612brisbane @abcgoldcoast,Related and informative
CGU customers affected by the QLD and NSW storms can contact our 24-hour claims team on 13 24 80. We hope residents stay safe #bigwet,Related and informative
#BIGWET GRIDLOCK ON ROADS #GRAFTON #NSW RECORD #NSWFLOOD JUST GET OUT NOW GO TO #SOUTH_GRAFTON HIGH SCHOOL IF YOU CAN OR SEEK HIGH GROUND,Related and informative
Live: Flooding disaster hits Australia's east coast http://t.co/0nSL59J9,Related and informative
