 Tweet Text, Informativeness
For the victims of the #coloradoflood here's #hope from a picture I took at Four Corners this summer. http://t.co/xmtrIdaVlA,Related and informative
Be prepared for floods other emergencies. Stay up to date with vaccinations. Recommendations: http://t.co/mN1ILCIo0R #COFlood #cohealth,Related and informative
4500 homes damaged in #coflood 200 businesses destroyed about 500 with damage. Less than 400 people still missing. http://t.co/fVuVMwp8Jd,Related and informative
Hundreds Unaccounted for in Colorado Floods [Video] - http://t.co/jQ2vARbnRf,Related and informative
Praying for those 1200 people missing in the colorado floods,Related - but not informative
cc @babrbi_twins #COpets RT @NinaSparano: #Coflood Evacuated dog runs to his owner waiting at the #RedCross http://t.co/YiqTmxeE73,Related and informative
Thoughts those doing it tough in the Colorado floods,Related - but not informative
The Devastating Floods In Colorado And How You Can Help http://t.co/UsVMBluP6X,Related - but not informative
How You Can Help With The Devastating Floods In Colorado http://t.co/jFlYy1nnjf,Related and informative
Special Report: Disaster Response - Colorado Floods http://t.co/JgYdVqLa8P,Related and informative
1000 waiting to evacuate flood zone: It seems no one is beyond the reach of Colorado's epic flooding.       http://t.co/IKXTWtAell,Related and informative
Colorado floods: How to help: Many organizations are already trying to find ways to help thousands of Colorada... http://t.co/8KSx2H6m4b,Related and informative
PHOTOS: Unreal Aerial Views of Devastation from Colorado Flooding http://t.co/wWbTehgN6A,Related and informative
Chase to Donate $75000 to Help after Colorado Floods http://t.co/hg2jQgZIm5,Related and informative
Our thoughts are with so many of our friends and family affected by the floods in Colorado. Lets pray that all... http://t.co/JccuXmiA4u,Related - but not informative
Prayers sent out to our Colorado people affected by the flooding. 🙏💙,Related - but not informative
World Vision to deploy relief supplies to Colorado floods http://t.co/Pej7H7EwY6,Related and informative
Flooding Stranded Emotions Rise in Colorado - The flooded area of Colorado is reportedly the size  http://t.co/UZGdETAzK2,Related and informative
@OKCStormWatcher  100 school children trapped by deadly Colorado floods are airlifted to safety after 2 days trapped http://t.co/CscnmePXvA,Related and informative
Take an aerial tour of Colorado’s flooding:  http://t.co/m3cRPz35CG,Related and informative
|#CruzRoja: Misión Visión y Principales Objectivos ☑ http://t.co/pyY244b4sW || #RedCross #COFlood #cofloods #coflooding #CO #COFloodRelief|,Related and informative
In need of temporary office space and net access due to flooding? We have some room to share. http://t.co/HH63La5Hmm #boulderflood,Not related
Colorado floods shut down hundreds of oil and gas wells; recovery will take time: Colorado's oil and... http://t.co/HivwsVtrc8 #Oil #BRK,Related and informative
Wore my bitch socks on my walk a gift from my favorite bitch weswie #boulderflood http://t.co/s2P6OcJT1p,Not related
@Kenny_Wallace HI Kenny!  Do u know if Furniture Row shop affected by Colorado flooding?,Related - but not informative
Colorado floods: 7 dead hundreds missing 1500 houses destroyed http://t.co/1RcfRLL5IH,Related and informative
Thank u @LeahRemini for tweeting how people can help the #ColoradoFlood victims.,Related and informative
Seven confirmed dead 1500 homes destroyed in Colorado floods http://t.co/jbB9miEsti,Related and informative
#coflood #sterlingflood Sterling CO taken off facebook http://t.co/jVvVqbcP7i,Not related
Please read &amp; share @MarkUdall's resources for #COflood victims: http://t.co/PBzMytLfYe,Related and informative
Colorado Flooding Crisis #COflood http://t.co/03r8SsiDzN via @NicoleAustin1,Related and informative
On the News With Thom Hartmann: More Than 1200 People Unaccounted for in the Colorado Flooding and More http://t.co/AbZj8GwtVw,Related and informative
God bless Colorado and the people that are involved with the floods .!!! Be safe .!!!❤🐯🐻😥😢🙏❤🐯🐻😢😥🙏,Related - but not informative
Will people understand the value of longterm data? I hate to see @USGS  streamgages being discontinued due 2 lack of funding #coloradoflood,Not related
Praying for Colorado because its crazy flooding out there. 😭🙏,Related - but not informative
Colorado flooding could help keep tourists away: DENVER (AP) — Little more than a year after Colorado Gov. Joh... http://t.co/FvzqCVgHhm,Related and informative
Death toll from Colorado floods rises to eight http://t.co/ZzNddRQSVV,Related and informative
Ham Radio Operators help in emergencies during Colorado Floods - The Denver Post #ARES #coflood #hamr #Hamradio  - http://t.co/Fy9M7eSH2c,Related and informative
Death toll in Colorado flooding rises http://t.co/BGm6dq4416,Related and informative
The latest on Colorado’s devastating flooding: 8 are confirmed dead and 1600 homes have been… http://t.co/BxVaSryANl,Related and informative
Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/aBv6uKmP43,Related and informative
MT @COEmergency Colorado 2-1-1 Recovery and Relief Guides http://t.co/VyeHrWp5Un … #COflood #hmrd ^CB,Related and informative
Also closed: US 34 Eastbound / Westbound Wiggins-Greeley (Milemarker 149-111) #coflood #cotraf,Related and informative
Navy Gunman - Russian Nuclear Fire - UN Weapons Report - Colorado Flooding - News In http://t.co/6kjLdEP2Xa #NEWS,Related - but not informative
Fracking and Colorado Flooding Don’t Mix – EcoWatch: Cutting Edge Environmental News Service http://t.co/E7ss8lFAlP,Related and informative
Expert: Colorado flooding - http://t.co/MU0BZrgLbv: Expert: Colorado floodingDigitalJournal.comWATERLOO ON Se... http://t.co/yQYsSmMx6Y,Related and informative
Lions tigers bears bask in rainwater at Colorado wildlife sanctuary - The Denver Post http://t.co/ChEwbAmB02 via @denverpost #coflood,Related and informative
Sending our thoughts and prayers to those affected by the Colorado flooding,Related - but not informative
#COFLOOD Affected Pets Need Your Help!  http://t.co/EIrPg7SpFB via @amyshojai,Related and informative
Colorado flooding could help keep tourists away http://t.co/vqWiFb51hK DENVER—A little more than a year after Colorado Gov. John Hicke...,Related and informative
Salina Residents Capture Wall Of Water On Video http://t.co/I4vSf4E827 #boulderflood #COflood,Related and informative
Homes destroyed in Colorado floods http://t.co/3wECmc0Z4q #news,Related and informative
Water level monitor and chart #evergreenflood #coflood #jeffcoflood http://t.co/X38FafSWJ5,Related and informative
Still ppl unaccounted for after #COflood. Update social networks or use @RedCross Safe &amp; Well to share your status http://t.co/ZcuLidRRX2,Related and informative
Yesterday our UH-60 crews assisting w/ #coflood rescued 26 people and more than 20 animals - including a turtle! #nationalguard,Related and informative
Promising: Number of unaccounted-for persons in #COFlood down to 648. http://t.co/rYdTohyPnf,Related and informative
@NBCNews  Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding -WHY? http://t.co/0aYY646eMV,Related and informative
COLORADO FLOODS - CALIFORNIA FIRES ?,Related - but not informative
#COflood update in @LarimerCounty: We have optimism today... that we'll be able to go at the same rate as yesterday. Incident Command Team,Related and informative
Colorado Office of Emergency Management downgrades to 648 unaccounted for people http://t.co/vQZwMzXAPf #COflood,Related and informative
#COflood update in @bouldercounty: Re-entry passes available for Lyons residents tomorrow-- dawn to dusk entry,Related and informative
#COflood update on @bouldercolorado: Crews have cleared a large amount of debris - at max capacity at water treatment plant per Huntley,Related and informative
Want to help #COFlood victims? Here's how: http://t.co/8CULqhGxob,Related - but not informative
Check out Colorado frack-site flooding - September 2013 http://t.co/4RvEODvaQw #colorado #fracking #flood #wells #well #oil #gas #fracked,Related and informative
#Aurora water officials said Aurora received about 15 inches of rainfall in a week the same average yearly amount. #cowx #coflood,Related and informative
Colorado Statewide rainfall from the #coflood published by @ColoradoClimate here; http://t.co/HBIvB6y9ZQ @FloodsOrg @FloodPolicyWonk,Related and informative
The Colorado flooding death toll has risen to 8 &amp; thousands still displaced. See the latest photos of the aftermath http://t.co/Z1MXHWsO8l,Related and informative
Drones can be cool “@ThomasFrey: Drones provide Colorado flooding assistance until FEMA grounded them http://t.co/LoqT0Mji0c”,Related and informative
.RT @bouldercounty: See tags/flags at home? LEAVE THEM IN PLACE. They're 4 search &amp; rescue http://t.co/2YNQ9y6Pav #boulderflood #COFlood,Related and informative
Colorado floods: How to talk to kids and stay strong amid disaster http://t.co/WsClQfk53O,Related and informative
An Interactive Map of the Colorado Floods http://t.co/9a0TdtZK4c,Related and informative
An Interactive Map of the Colorado Floods http://t.co/I6rTySiEtc,Related and informative
Media Ignores Damaged Oil &amp; Gas Tanks from Colorado Flooding http://t.co/wI5mQ3oIzu,Related and informative
@tishaschuller CEO of @ColoradoOilGas is tweeting about the industry response to Colorado flooding at #COGAResponds,Related and informative
His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/vxMBjTDteG,Related - but not informative
@CBSDenver @mariancall is hosting a live+online concert benefit tonight for the #COFlood! Pls share! #MCCOrelief http://t.co/6FRLtzcH4T,Related and informative
South Boulder Road fully open in both directions #COflood #boulderflood,Related and informative
CNN: Homes destroyed in Colorado floods: The skies have improved over Colorado allowing some evacuated ... http://t.co/7TSNYpXwZg #news,Related and informative
7 photos that show how destructive the Colorado flooding has been... http://t.co/YlIcVO1mio,Related and informative
Aftermath of our day. #ColoradoFlood @jujub_14 carrieramz http://t.co/gd3ioHwyxP,Related - but not informative
Colorado Floods: Thousands of Gas Oil Wells May Contaminate Water http://t.co/AaT8sXni14,Related and informative
Reorganized stats from @COEmergency now classify 6 #COFlood deaths and the 2 missing presumed dead are listed under missing.,Related and informative
Donate to #COflood recovery efforts at http://t.co/sW8YGs6Ph8. Please consider donating money as funds are most easily put to greatest need,Related and informative
How can we help? #Colorado towns still surrounded by water residents using refrigerators as 'life rafts': http://t.co/ufRNwjvBEW #COFlood,Related and informative
Noble Energy: Flooding closes 5-10 percent of Colorado wells http://t.co/y36rgD1P6R,Related and informative
Deadly Colorado Floods - http://t.co/ylAu3rPKjG.  #watchmemes#Weather #viralvideos http://t.co/AoBzHhzJ9P,Related and informative
Hundreds missing in Colorado floods: Emergency teams are searching for hundreds of people missing after Colora... http://t.co/2ZKwObdrdX,Related and informative
Colorado Towns Are Left Stranded in Deadly Floods -  “This is not your ordinary disaster” said Joe Pelle the... http://t.co/KcGg1Yg6Kl,Related and informative
Colorado floods http://t.co/79SJ3ug2pD,Related and informative
In honor of #s17 good time to check out #COflood (ff: @boulderflood) &amp; start building local crews to come help #occupy the recovery/rebuild,Related and informative
Colorado emergency officials fear increased risk of West Nile virus amid flooding http://t.co/8FBFLbw9vA,Related and informative
Text REBUILD to 27722 to donate $10 to Colorado Flood Relief through Lefthand Brewing Co. http://t.co/xRgLUXTmC1 #coflood #longmontflood,Related and informative
Fracking and Colorado Flooding Don’t Mix http://t.co/1f9LJfWVev,Related and informative
BBC News - Colorado floods: Hundreds still missing http://t.co/kklZKVFEJd,Related and informative
Hundreds missing in Colorado floods http://t.co/3KtlpzQbhy,Related and informative
@crissstaaaaal they need more of that Colorado flooding,Related - but not informative
His house was wrecked in the #BoulderFlood. So he decided to play his piano. (via @Upworthy) http://t.co/hd2qfHa00p,Related - but not informative
Breaking News: #Aurora Colorado floods: Rescuers strongly advise residents to evacuate http://t.co/1XOG9sQOLC,Related and informative
7 shocking photos of Colorado's flash floods http://t.co/tjxxN2ipr5,Related and informative
Bid now on this one of a kind SIGNED canvas print of our @RedRocksOnline poster. ALL proceeds go to #Coflood relief: http://t.co/uygoDvxS5l,Related - but not informative
U.S. floods roll toward Nebraska: As Colorado copes with the aftermath of deadly floods the high waters rolled... http://t.co/ARj2I2Su6H,Related and informative
Colorado floods: Hundreds still missing - BBC News http://t.co/qiUNBCpoGw,Related and informative
Flood waters have hit Sedgwick County up to 15 homes now in danger on SW side of the town of Ovid. #coflood @TubbsKOA @AprilZesbaugh,Related and informative
An Interactive Map of the Colorado Floods http://t.co/kJRs4tsZ3f via @mashable,Related and informative
i360SLGov: FEMA Continues to Support Response to Colorado Flooding http://t.co/oQpftTu3yJ,Related and informative
#Presbyterian Disaster Assistance responds to the #Colorado flooding. Learn what you can do to help: http://t.co/AZTWbHTD3z,Related and informative
#BREAKING #COflood: Helicopters from Ft. Carson and @CONG1860 have evacuated 1162 people in  @bouldercounty - per Mitch Utterback,Related and informative
Every time I come to this place. Specs1962 #Apple #wreckingball #storm #america #neverforget #boulderflood 😂 https://t.co/jfXMtfUKNK,Not related
10 choppers on scene today in @LarimerSheriff . Drawing down resources in @TownofEstesPark . Access opening up along Highway 7 #coflood,Related and informative
#bentozy Colo. runoff rushes toward Nebraska: As Colorado copes with the aftermath of deadly floods the... http://t.co/M9PTdD82a1 #news,Related and informative
DBJ special report: Colorado's floods http://t.co/TU0OldqvMt #denver,Related and informative
Denver Business - DBJ special report: Colorado's floods - Last week's heavy rains across parts of Colorado were ... http://t.co/cSS0D6wDCC,Related and informative
Colorado Brewery On Banks Of Flooding St. Vrain River Survives With Help Of Malt B via  @huffingtonpost #smallbiz http://t.co/8xMfc2etm6,Related and informative
Flood Insurance - Worth The Investment? http://t.co/0DdywAx7xW #COFlood #Flood #Insurance,Related and informative
https://t.co/Dn2nhlX3Y1   Colorado flooding lost and found pets,Related and informative
Potential health problems during flooding http://t.co/CsOn6YNWkk KUSA - The flooding across large areas of Colorado can bring along a ...,Related and informative
Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,Related and informative
In Light of Colorado Floods New EPA Report Reveals Importance of Wetlands and Streams http://t.co/GsVFRNpDyw,Related and informative
7News gives $10k to #COfloodrelief from Scripps Howard Fund. Who else is stepping up? Telethon tonight 4-10:30. http://t.co/Nx6vBBFanH,Related and informative
Flood Recovery Resources – from City of# LafayetteCO http://t.co/iO1w1xuaF8 #coflood #boulderflood,Related and informative
Div of Insurance at #COFlood disaster centers -Loveland Boulder Longmont Firestone Greeley Commerce City- to answer insurance questions,Related and informative
Dear weather gods - I'm not sure #Longmont is ready for the thunder and lightning and rain just yet. Maybe hold off another week or 2?,Related - but not informative
Please.God let the Waters Receed.in Colorado  and take those people out of bondage.man. #coloradoflood .,Related - but not informative
http://t.co/xPGPHyUlZH Colorado floods  #trending #topics http://t.co/zvwLd6vldo,Related - but not informative
Whoops Winston @PushUpsNPaws we may have started lil tiny bit early. You are our pal. #COFloodRelief,Related - but not informative
Proud to be playing this all star event in #Loveland #Colorado to help those affected by the #CoFlood #Potcheen https://t.co/Odn6lq1AAb,Related - but not informative
The Colorado Flood Relief Fundraiser Just kicked off! Call in at 1-877-667-6727 #COfloodrelief,Related and informative
Flooding kills one in Colorado -  BOULDER #county Colo. — Severe flooding in Jamestown in Colorado’s Boulder... http://t.co/ecYNel4cUH,Related and informative
2013 WORLD Cataclysmic FLOODS!! US COLORADO &amp; More than 30 COUNTRIES: http://t.co/M405lhCWd9 via @youtube,Related - but not informative
The Big Picture: Colorado floods http://t.co/I3GmHcHuRM,Related and informative
#topstories Colorado floods: New rain falling in Boulder thunderstorms possible (Denver Post): Share With Fri... http://t.co/XF86kM1lK3,Related and informative
Colorado Floods: 172 Still Unaccounted For http://t.co/4RwnZAhSLy,Related and informative
Colorado floods:  The effort continued today to locate more than 500 people still missing from ... http://t.co/MXvWZb7W1Q #thebigpicture,Related and informative
@BoulderOEM public info hours now 7 a.m to 9 p.m as situation transitions to long term recovery http://t.co/8G6IuzKJww #Boulderflood,Related and informative
#Jamestown resident says things are disappearing from lumberyards around town. Worried about more looters. They will come. #boulderflood,Related and informative
Weld county officials writing down concerns on a board in front of citizens #coflood http://t.co/s79T1OMmdd,Related and informative
Speaker says they're working on getting Jamestown mail routed to Boulder.  #coflood,Related and informative
Colorado flooding: Humane societies provide for evacuated pets http://t.co/HzbiUQ2orH People living along the Front Range aren’t the only...,Related and informative
Colorado Digs Out After 'Biblical' Flooding: Colorado Digs Out After 'Biblical' Flooding,Related and informative
Colorado Digs Out After 'Biblical' Flooding http://t.co/i9xNz6q0We,Related and informative
Phones are still open15 more mins #COFloodRelief 1-877-667-6727 is the number to help your fellow Coloradoans!!!! #CO  #floodvictims,Related and informative
Colorado Flooding - PLEASE Help these desperate Animals Now https://t.co/kRoeYFlhUb,Related - but not informative
Colorado Flooding Aerial Footage http://t.co/KKvOSh009C,Related and informative
A friend who lost everything but zip lined her chickens and dogs out of destroyed home #boulderflood http://t.co/JmvhlaC6Uv,Related and informative
37 #photos of the Colorado floods  via @big_picture http://t.co/22hng4BJup,Related and informative
DTN USA: Number of missing in Colorado floods drops; property loss soars: The number of people unaccounted for... http://t.co/mJRqFmA4oH,Related and informative
Colorado floods: low risk from fracking chemicals http://t.co/S3rftEscME,Related and informative
Colorado floods: Costly and often uninsured: Damage from floods may cost nearly $2 billion and for the most p... http://t.co/I5D3PIaqPy,Related and informative
Colorado floods: Costly and often uninsured: The recent severe floods in Colorado could end up costing homeown... http://t.co/EywJaZxXc0,Related and informative
Ugh. :( RT Storm headed to #COFlood zones of Fort Collins Boulder Loveland. Wind hard rain hail possible http://t.co/3xHT8wlYiq,Related and informative
|Report: Ruptured pipeline gas leaks oil spills in Colorado floods || Al Jazeera America http://t.co/zdWb3LiPfo|,Related and informative
Many Missing Now Accounted For In Colorado Flooding http://t.co/pcdMZjQeJp,Related and informative
Colorado Springs flooding hits homeless harder than most ~ http://t.co/TlKH39TEGG http://t.co/Dhu5Ey1ukj,Related and informative
#90sBabyFollowTrain Officials: 201 remain unaccounted for in Colorado floods; property lo... http://t.co/8wCbMwn8HF #TeamFollowWack #TFB,Related and informative
@IFreakSelena Many Missing Now Accounted For In Colorado Flooding: Rescuers have reached some of the remote areas affec...  @Ericccxminaj,Related and informative
Colorado Oil and Gas Association to the flooding and safety/health/environmental issues is astounding.  Should be the end of fracking in CO.,Related and informative
Colorado Floods: What Happens to All That Water? http://t.co/IpdpfMKlHK via @LiveScience,Related and informative
#COFlood Are you in #Evans Colo. and need a place to shower due to the no flush order in your city? Here's a... http://t.co/L3IkZdRPwY,Related and informative
MT @CleanWaterCO1: #Colorado now tracking 10 #OilGas #spills in #COFlood zone #CoPolitics #fracking http://t.co/wGRjSrJJav @AFPcolorado,Related and informative
|Very helpful resource from ESRI - Colorado Flooding Maps and Images || Esri Disaster Map http://t.co/jlAUhsRVzQ|,Related and informative
Nebraska braces for overflow from Colorado flooding http://t.co/8g0q7yzDTb,Related and informative
$CLF Factbox: Floods shut oil gas operations in Colorado http://t.co/oJ7zthpTIp,Related and informative
Animal Rescue - Pet Shop - Colorado Flooding - Help Animals Now https://t.co/Ulzp0AcVMy,Related and informative
The likely death toll from Colorado flooding caused by torrential rains has risen to at least nine.,Related and informative
Wow- plowing out the mud from the bike path I use everyday #boulderflood http://t.co/CzRPk5AqIq,Related - but not informative
Hard to imagine 19000 homes destroyed. #Coloradoflood,Related and informative
This Heartbreaking Video Brings Humanity to Colorado Flooding Disaster http://t.co/ZNHckrv66C,Related and informative
They said #DEATH! Likely death toll in Colorado floods rises to at least nine - Reuters http://t.co/exzGPu4K0V #Follow,Related and informative
Colorado Flooding Imperils Oil and Gas Sites Causes Spill http://t.co/KPND9tVvIP  via @NatGeo,Related and informative
The Disaster Distress Helpline 1-800-985-5990 provides crisis counseling to people affected by flooding. #coflood http://t.co/w9w4gwpkkS,Related and informative
BBC: Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week ri... http://t.co/VBvpZOEcW8,Related and informative
Colorado flood death toll rises: The death toll from the historic flooding that hit Colorado last week rises to seven as state offic...,Related and informative
#TEAMFOLLoWASAP* Colorado flood death toll rises: The death toll from the historic flooding that h... http://t.co/topDcqQghk  @Manzie_iCe,Related and informative
Please check out opportunities to volunteer tomorrow (Friday) in Boulder and Longmont: http://t.co/4CLVcMf6mt #BoulderFlood,Related and informative
Officials: Some #Boulder roads will be closed for weeks months longer. #Boulderflood http://t.co/wnbp2REdTi via @JoeCarmenRubino,Related and informative
watch: estes park business affected by #coflood. #cowx  http://t.co/h9Dng1ZTR5,Related and informative
Another person presumed dead in Colorado flooding http://t.co/UY3vYys1jn,Related and informative
The death toll from historic flooding that hit Colorado has risen to seven people as the state faces 10 oil spills caused by the deluge.,Related and informative
thinking of everyone in CO RT! @GlutenFreeDee The First Step: Tell Us You Need #GlutenFree Food #COFlood #Celiac #GF http://t.co/dSEBLFEnC3,Not related
Colorado..... We feel your pain ☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️☔️ #flooding #rain,Related - but not informative
VOLUNTEERS: Clean Up in Longmont 9am to 5pm! Meeting @ Twin Peaks Mall parking lot across from Schlotsky’s: http://t.co/Li8yM180Li #Coflood,Related and informative
|'No pets left behind' after Colorado flooding || Nation &amp; World || The Seattle Times http://t.co/yk4be5l7iD|,Related and informative
Proud of @Code3Associates' efforts in Colorado. They're working w/ American Humane Assoc rescuing animals in aftermath of record floods.,Related and informative
Colorado Flood Damage  This image shows one of many scenes of damage from the flooding in Colorado that we... http://t.co/ItAGCxd0f8,Related and informative
Colorado colleges pick up the pieces after flooding http://t.co/I9NedJfUiD,Related and informative
We're ready to have a good time whilst raising money to aid the #coloradoflood victims. Join us!  http://t.co/lXZDPmuXBM,Related - but not informative
Help Jonathan Cailey &amp; The Doggie Depot recover from #boulderflood  http://t.co/7PKQVlX7Fm via @gofundme,Related - but not informative
This is 2013. A Christian commentator blames the floods in Colorado on....the Gays: http://t.co/vVH2qmAEc8  Religion I told you !!!!,Related and informative
A Devastating Before/After Comparison of the Colorado Floods Captured by Satellite http://t.co/pWmdFxQ922,Related and informative
Evacuee Sadie and her new best friend Cook enjoying the sunny #estespark day! #COPets #COFloodRelief http://t.co/5sQ5jySX0T,Related - but not informative
Don’t get Pulled Under: Tips for Spotting a Flood-Damaged Car http://t.co/qpiKHCMYt1 #COFlood #Flood #Insurance,Related and informative
In Milliken disaster relief remains busy a week after flood.  @denverpost #coflood #milliken  http://t.co/4GENQ2Fukl,Related and informative
A couple days to rest and now back covering #coflood aftermath. Headed to #Larimerflood area to get latest at evacuee meeting tonight,Related - but not informative
@LongmontHumane thank you for the offer of #COPets donations here in #estespark if anyone down there is coming up pls let me know #COFlood,Related and informative
in the recent devastating floods in Boulder and Denver Colorado. Your friends here at...,Related - but not informative
Colorado Fracking Site Flooding   September 2013 HD: http://t.co/nFodFMEguo via @youtube,Related and informative
Hundreds of Cats Needing Help From Colorado Floods! Please help... : http://t.co/XL34jaCqB2 via @LuAnnSmithGCM #cats #catrescue,Related and informative
All evacuation shelters will be consolidated into one location: The YMCA in Boulder. Get the details http://t.co/fp9jWg7mEn #boulderflood,Related and informative
Colorado floods: Deluged Boulder restaurants struggle back to service: With bright skies and dry streets... http://t.co/YBp2WtvxKL,Related and informative
Check out the latest article on the recent historical rainfall and flooding in Colorado.http://t.co/Xl6j1g41HK #COwx #coflood,Related and informative
Obama FEMA mysteriously grounded private drones helping to map the damage in Colorado..  http://t.co/P5CAVKum8n #COflood,Related and informative
Our @Tide Loads of Hope truck is located at Loveland's Laundromat 266 E 29th St Loveland CO 80538: http://t.co/VoDKZSF7Gd #COFloodRelief,Related and informative
Oil spills floods airlifts in Colorado: Efforts continued Friday to cope with fallout from flooding that''s ... http://t.co/Z4viy8KwWS,Related and informative
I voted for #PorkGreenChili for #USFoodsNTP in the southwest to support #COFloodRelief. Join me: http://t.co/1xJukTjAoN,Not related
it sucks that the floods in Colorado are affecting Riot Fest but even still my heart goes out to those in Colorado and being affected,Related - but not informative
@WesWelker Can you please help my friend wyl who lost his home and business in the Colorado floods http://t.co/TOxqnO2rNb Please spread.,Related and informative
@BlameItOnGinger Please help my friend wyl who lost his home and business in the Colorado floods http://t.co/cE3SMvcujP Please spread.,Related - but not informative
Flood Cleanup Guidance from Colo. Dept. of Pub. Health #coflood http://t.co/falV1EDw0a,Related and informative
Honey Badger prolly FLOODING Louisiana with good Colorado weed. Letting them niggas sell dope like sushi.,Not related
Bringing it Home: Impact of floods ripples to Aspen http://t.co/nZlP0k4Jxl #aspen #colorado,Related and informative
Pastor blames Colorado floods on abortion weed and ‘decadent homosexual activity’ http://t.co/KpLfeyBznR,Related - but not informative
So sad --&gt; This is where flooding meets fracking after Colorado's superstorm http://t.co/hUL0itWLWa via @OnEarthMag #fractivism,Related and informative
The Gays caused the flooding in Colorado?  Can do that but can't get the Judy Garland box set when it's back ordered? #doh,Related - but not informative
Select @bouldercounty parks are now open to the public! Staff is working hard to assess &amp; repair #boulderflood damage http://t.co/Ye6RhGBU55,Related and informative
Thanks @CUBoulder for excellent communications to CU parents during the #coflood.,Related and informative
Boulder County officials say another person has been found dead from the Colorado floods... http://t.co/d7NHZyUjAv #Denver #Colorado,Related and informative
Colorado Flooding: Nebraska's Platte River Next in Line for Flood Surge http://t.co/D48bgNpHSi #COM #Mexico #NationalWeatherService,Related and informative
VOLUNTEERS NEEDED TODAY at 2p for clean up in Boulder. Full info at: http://t.co/BqjfKr8jar #boulderflood,Related and informative
#MinutePostBiz Roads in Northern Colorado Reopen as Floods Recede via ABC News http://t.co/0YHFiE1Jaf,Related and informative
The water under the Boulder Creek/Broadway underpass silted up #boulderflood #aftermath @ Boulder Creek http://t.co/T3Xm9SstMs,Related and informative
Roads in northern Colorado reopen as floods recede http://t.co/nNLWBRuPva,Related and informative
EcoWater Reviews Pure Drinking Water After Colorado Floods: EcoWater reviews strategies that... http://t.co/Q8Gw8ZXPzZ #drinkingwater,Related and informative
San Francisco Chronicle Roads in Northern Colorado Reopen as Floods Recede The Charlottesville Newsplex DENVER... http://t.co/EKxkVfYdUM,Related and informative
Colorado Flooding Update: E. Coli Found in Town's Drinking Water - http://t.co/k7Vvw5Xb2b Flood Changes Town Forever http://t.co/nLRcTYqnCH,Related and informative
Birds small animals affected by Colorado flooding http://t.co/zqbQBDV7dU via @examinercom,Related and informative
They come from home to help.. #boulderflood http://t.co/mScdmqRcLG,Related and informative
I liked a @YouTube video http://t.co/TA3nEZptZ4 Colorado Flooding is All Manmade,Related - but not informative
9NEWS special presentation - Colorado Floods: The Road Ahead is on now. WATCH LIVE:  http://t.co/jjPd8fSbYA #9NEWS #cofloods,Related and informative
Breaking News: #Denver Colorado floods: Service providers working with customers http://t.co/iuuqsf28lN,Related and informative
Have Colorado's Floods Unleashed An Oil And Gas Disaster? Um No. - Forbes http://t.co/f3hGUAsOt7 must  secure wells in flood plain,Related and informative
@dailycamera local assistance from neighbors @DonateBoulder #boulderflood #COflood #MakingADifference,Related and informative
@NASALADEE I heard LDEX came on after a brief delay due to the flooding in Colorado (LDEX's home institution). Way to go guys!,Related and informative
Flooded Colorado to get heavy rain: Flooding has stranded thousands cut towns apart ripped out roads andyE184Rhmgcrd6QaYI3FC,Related and informative
Right Wing Minister Claims Colorado Floods Due To Homosexuality And Abortion (AUDIO) http://t.co/n8PTw2U7ys,Related - but not informative
1200 People Missing as Devastating Floods Continue in Colorado - Flood Waters Rising: Situation Worsens in... http://t.co/ih9u1tDM5B,Related and informative
Colorado flooding puts oil and gas wells underwater http://t.co/EIThmCgQCO,Related and informative
#Colorado floods triggered by convergence of geography and climate experts say http://t.co/LZ2IaZNcf4,Related and informative
Maps can help us learn about disasters such as the flooding in Colorado. Check out the story maps of flooding... http://t.co/cbV2vJ2R6o,Related and informative
At least 350 people still missing in Colorado flooding; five dead -  TweetTweetEmergency workers are undertaking... http://t.co/cFvkFoEUSJ,Related and informative
Where the hell is my brother? RT @BoulderFlood: Thank you CU Lacrosse team for volunteering! @CULax http://t.co/mH88EKv2XS #boulderflood,Related - but not informative
Work has begun on US 36 between Lyons and Estes Park for restricted access information read more here http://t.co/efzv9zpuGq #boulderflood,Related and informative
PHOTOS: tour shows u.s. hwy. 36 damage from colorado floods near lyons. #coflood #cowx http://t.co/Q7jMvKTFKe,Related and informative
Builders and soldiers hustle to reconnect #Colorado towns after flooding http://t.co/g8iewI4WAm,Related and informative
“@KDVR: Woman killed in Larimer County flooding identified http://t.co/qxdgtEKZ8s” Source: Daughter. #coflood,Related and informative
To all the Colorado cities that didn't vote yes for amendment 64 maybe you should rethink that! We need the revenue!  #COschools #COflood,Related and informative
Colorado Floods Damage Farms Oil Wells Roadways http://t.co/ggf9J0fokp,Related and informative
Colorado flooding takes toll on inventory impedes lending http://t.co/hWtzKTexBH,Related and informative
#2030NOW People losing homes in Colorado didn't have flood insurance because they had never experienced #floods. #climatechange,Related and informative
