"C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\python.exe" "C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py"
Using TensorFlow backend.
GloVe model loaded
Pretrained Embedding: GloVe
Italian: False
Loading data...
11566
WARNING:tensorflow:From C:/Users/aless/Documents/University of Illinois at Chicago/Spring 2019/Project/train.py:88: VocabularyProcessor.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.text) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Max Document length: 36
WARNING:tensorflow:From C:\Program Files (x86)\Microsoft Visual Studio\Shared\Python36_64\lib\site-packages\tensorflow\contrib\learn\python\learn\preprocessing\text.py:154: CategoricalVocabulary.__init__ (from tensorflow.contrib.learn.python.learn.preprocessing.categorical_vocabulary) is deprecated and will be removed in a future version.
Instructions for updating:
Please use tensorflow/transform or tf.data.
Dimension of the training set:  30
Vocabulary Size: 1
Train/Unlabeled/Dev split: 3000/7500/750
2019-04-03 11:28:03.686661: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
WARNING:tensorflow:From C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\main_pre_trained_embeddings.py:511: softmax_cross_entropy_with_logits (from tensorflow.python.ops.nn_ops) is deprecated and will be removed in a future version.
Instructions for updating:

Future major versions of TensorFlow will allow gradients to flow
into the labels input on backprop by default.

See `tf.nn.softmax_cross_entropy_with_logits_v2`.

Writing to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1554308886

2019-04-03T11:28:09.666959: step 1, loss 2.03892, accuracy 0.433333, precision 0.631578947368421, recall 0.5454545454545454
2019-04-03T11:29:50.898604: step 227, loss 5.69199e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:51.311499: step 228, loss 3.38597e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:51.728386: step 229, loss 6.82761e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:52.120338: step 230, loss 2.34491e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:52.527248: step 231, loss 0.000136218, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:52.936154: step 232, loss 1.85198e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:54.077103: step 233, loss 1.6623e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:54.398244: step 234, loss 2.19678e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:54.673508: step 235, loss 0.000114434, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:55.053492: step 236, loss 2.81862e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:55.454421: step 237, loss 9.69548e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:55.823433: step 238, loss 3.45207e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:56.249294: step 239, loss 2.85089e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:56.643240: step 240, loss 9.61797e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:57.046163: step 241, loss 0.000145613, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:57.456067: step 242, loss 9.1544e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:57.873949: step 243, loss 0.000454809, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:58.334718: step 244, loss 0.000188705, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:58.770551: step 245, loss 0.000104218, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:59.213367: step 246, loss 3.99659e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:29:59.674136: step 247, loss 1.1094e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:00.085036: step 248, loss 7.5893e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:00.530844: step 249, loss 0.00198348, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:00.924790: step 250, loss 5.18158e-06, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[507  14]
 [170  59]]
2019-04-03T11:30:01.439414: step 250, loss 0.940745, accuracy 0.754667, precision 0.9731285988483686, recall 0.7488921713441654

Saved model checkpoint to C:\Users\aless\Documents\University of Illinois at Chicago\Spring 2019\Project\runs\1554308886\checkpoints\model-250

2019-04-03T11:30:02.927435: step 251, loss 0.000200517, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:03.192724: step 252, loss 2.17941e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:03.596644: step 253, loss 0.000144373, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:04.049434: step 254, loss 0.000196827, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:04.457343: step 255, loss 4.65824e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:04.917113: step 256, loss 7.28582e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:05.340979: step 257, loss 8.22194e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:05.729939: step 258, loss 3.2009e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:06.142837: step 259, loss 1.0963e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:06.682394: step 260, loss 0.00024035, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:07.307722: step 261, loss 0.000528134, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:07.826334: step 262, loss 0.000268938, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:08.313032: step 263, loss 0.000135614, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:08.795741: step 264, loss 4.89267e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:09.155778: step 265, loss 2.40133e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:09.600589: step 266, loss 8.41762e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:10.023457: step 267, loss 0.000277172, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:10.447324: step 268, loss 7.87725e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:10.852253: step 269, loss 6.95701e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:11.293061: step 270, loss 6.89518e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:11.808682: step 271, loss 0.000733842, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:12.173706: step 272, loss 0.000368453, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:12.428026: step 273, loss 0.000213165, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:12.895775: step 274, loss 0.000161536, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:13.363524: step 275, loss 6.01343e-05, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[508  13]
 [174  55]]
2019-04-03T11:30:13.857204: step 275, loss 0.963461, accuracy 0.750667, precision 0.9750479846449136, recall 0.7448680351906158

2019-04-03T11:30:14.244170: step 276, loss 0.00141376, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:14.642105: step 277, loss 2.76752e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:15.047022: step 278, loss 0.000423861, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:15.483853: step 279, loss 2.73404e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:15.984516: step 280, loss 1.27786e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:16.525070: step 281, loss 3.96213e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:16.993817: step 282, loss 0.000219965, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:17.407709: step 283, loss 2.73151e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:17.852520: step 284, loss 1.91715e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:18.267410: step 285, loss 1.47893e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:18.699256: step 286, loss 2.65062e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:19.125119: step 287, loss 0.000116096, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:19.573917: step 288, loss 0.000176461, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:20.182289: step 289, loss 0.000175721, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:20.836539: step 290, loss 7.14322e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:21.683275: step 291, loss 0.000335473, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:22.022368: step 292, loss 6.76339e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:22.386394: step 293, loss 5.09147e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:22.807269: step 294, loss 0.000185955, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:23.255071: step 295, loss 0.000147467, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:23.714842: step 296, loss 0.000134893, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:24.165636: step 297, loss 3.6597e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:24.653331: step 298, loss 2.33149e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:25.077199: step 299, loss 1.20713e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:25.546943: step 300, loss 0.000963215, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[508  13]
 [174  55]]
2019-04-03T11:30:26.139357: step 300, loss 0.978239, accuracy 0.750667, precision 0.9750479846449136, recall 0.7448680351906158

2019-04-03T11:30:26.564222: step 301, loss 2.98473e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:27.020002: step 302, loss 1.98898e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:27.522658: step 303, loss 0.00109252, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:27.965476: step 304, loss 0.000347927, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:28.391335: step 305, loss 1.25594e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:28.851112: step 306, loss 6.26332e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:29.260012: step 307, loss 5.01864e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:29.744716: step 308, loss 0.000195329, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:30.362064: step 309, loss 1.43313e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:30.936528: step 310, loss 5.70907e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:31.508999: step 311, loss 0.00010888, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:31.766310: step 312, loss 4.0491e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:32.117370: step 313, loss 5.79709e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:32.554202: step 314, loss 0.000144737, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:32.944161: step 315, loss 1.19721e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:33.454794: step 316, loss 0.000113387, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:33.871679: step 317, loss 0.000124646, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:34.706448: step 318, loss 1.00847e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:35.580111: step 319, loss 7.3272e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:36.376980: step 320, loss 4.98027e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:37.175844: step 321, loss 4.51285e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:37.812142: step 322, loss 4.29943e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:38.510274: step 323, loss 0.000343076, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:39.221374: step 324, loss 0.000114287, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:39.886594: step 325, loss 3.09874e-05, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[507  14]
 [169  60]]
2019-04-03T11:30:40.703409: step 325, loss 0.952787, accuracy 0.756, precision 0.9731285988483686, recall 0.75

2019-04-03T11:30:41.352679: step 326, loss 0.000481296, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:41.964038: step 327, loss 2.6093e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:42.625269: step 328, loss 0.000162981, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:43.233642: step 329, loss 6.41269e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:43.922800: step 330, loss 2.92351e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:44.325723: step 331, loss 4.02275e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:44.694735: step 332, loss 0.0011029, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:45.212350: step 333, loss 2.83894e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:45.780830: step 334, loss 3.22813e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:46.334350: step 335, loss 4.07845e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:46.880889: step 336, loss 1.00491e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:47.406483: step 337, loss 7.98684e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:47.961997: step 338, loss 2.62506e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:48.535462: step 339, loss 1.30885e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:49.072027: step 340, loss 8.61459e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:49.501879: step 341, loss 2.48612e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:50.025478: step 342, loss 0.000120413, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:50.493227: step 343, loss 6.03988e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:51.013835: step 344, loss 7.84727e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:51.516495: step 345, loss 2.46774e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:52.128854: step 346, loss 6.49889e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:52.724261: step 347, loss 3.71975e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:53.284762: step 348, loss 6.4783e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:53.703641: step 349, loss 0.000136579, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:54.163412: step 350, loss 3.01215e-05, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[508  13]
 [174  55]]
2019-04-03T11:30:54.655098: step 350, loss 0.992739, accuracy 0.750667, precision 0.9750479846449136, recall 0.7448680351906158

2019-04-03T11:30:55.213603: step 351, loss 3.4045e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:55.536739: step 352, loss 7.39302e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:56.159074: step 353, loss 1.45862e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:56.631811: step 354, loss 0.000236053, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:57.039720: step 355, loss 6.97262e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:57.476551: step 356, loss 2.02164e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:57.845564: step 357, loss 0.000203563, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:58.268433: step 358, loss 0.00443099, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:58.673351: step 359, loss 1.49086e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:59.094224: step 360, loss 1.91117e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:59.441296: step 361, loss 1.22822e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:30:59.808316: step 362, loss 0.000214164, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:00.190294: step 363, loss 1.02152e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:00.626128: step 364, loss 2.75817e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:01.005115: step 365, loss 1.3347e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:01.468875: step 366, loss 9.66249e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:01.999455: step 367, loss 8.50609e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:02.342537: step 368, loss 0.000322315, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:02.675648: step 369, loss 2.64864e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:03.049649: step 370, loss 2.89484e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:03.469524: step 371, loss 4.93919e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:03.841530: step 372, loss 6.91616e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:04.056953: step 373, loss 1.74442e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:04.340195: step 374, loss 0.000116143, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:04.815923: step 375, loss 6.96428e-05, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[510  11]
 [184  45]]
2019-04-03T11:31:05.745438: step 375, loss 1.1046, accuracy 0.74, precision 0.9788867562380038, recall 0.7348703170028819

2019-04-03T11:31:06.433597: step 376, loss 1.1066e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:07.078872: step 377, loss 2.40753e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:07.717165: step 378, loss 7.32425e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:08.328529: step 379, loss 9.04195e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:08.909975: step 380, loss 0.00203994, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:09.592150: step 381, loss 4.0097e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:10.163624: step 382, loss 7.7522e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:10.739083: step 383, loss 0.000742977, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:11.273653: step 384, loss 6.88806e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:11.779301: step 385, loss 3.16991e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:12.297914: step 386, loss 1.93239e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:12.883348: step 387, loss 0.00707398, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:13.364063: step 388, loss 4.67498e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:13.894644: step 389, loss 2.25801e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:14.437192: step 390, loss 5.22955e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:14.978745: step 391, loss 0.000241588, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:15.514312: step 392, loss 3.98061e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:15.809522: step 393, loss 1.16417e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:16.162578: step 394, loss 2.85668e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:16.673212: step 395, loss 0.000146157, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:17.150935: step 396, loss 0.000108487, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:17.675533: step 397, loss 1.58695e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:18.175196: step 398, loss 9.87826e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:18.647931: step 399, loss 6.52862e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:19.123660: step 400, loss 5.62336e-05, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[503  18]
 [164  65]]
2019-04-03T11:31:19.726049: step 400, loss 0.903098, accuracy 0.757333, precision 0.9654510556621881, recall 0.7541229385307346

2019-04-03T11:31:20.224715: step 401, loss 0.000357012, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:20.626640: step 402, loss 0.000100602, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:21.075440: step 403, loss 0.000121855, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:21.514266: step 404, loss 1.37161e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:21.924170: step 405, loss 1.31639e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:22.360005: step 406, loss 0.000241261, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:22.823763: step 407, loss 2.27856e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:23.268575: step 408, loss 1.66473e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:23.680474: step 409, loss 7.97881e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:24.115311: step 410, loss 0.00120168, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:24.500281: step 411, loss 3.38527e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:24.978002: step 412, loss 2.03953e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:25.298147: step 413, loss 4.59745e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:25.500605: step 414, loss 0.0016145, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:25.898540: step 415, loss 1.90234e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:26.297474: step 416, loss 1.16462e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:26.717351: step 417, loss 9.63784e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:27.119276: step 418, loss 3.01899e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:27.512225: step 419, loss 1.59405e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:27.938087: step 420, loss 1.50308e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:28.354971: step 421, loss 2.89276e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:28.757893: step 422, loss 1.25832e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:29.092999: step 423, loss 0.000224743, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:29.392200: step 424, loss 8.68966e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:29.820053: step 425, loss 0.000572793, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[503  18]
 [164  65]]
2019-04-03T11:31:30.285808: step 425, loss 0.921239, accuracy 0.757333, precision 0.9654510556621881, recall 0.7541229385307346

2019-04-03T11:31:30.730619: step 426, loss 0.000303618, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:31.170442: step 427, loss 1.70653e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:31.594309: step 428, loss 1.4503e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:31.990250: step 429, loss 1.96461e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:32.417110: step 430, loss 1.63581e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:32.856931: step 431, loss 0.000190028, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:33.319694: step 432, loss 1.04145e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:33.767499: step 433, loss 0.000263165, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:34.025807: step 434, loss 0.000482654, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:34.351934: step 435, loss 8.14845e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:34.760840: step 436, loss 1.58372e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:35.122872: step 437, loss 8.91263e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:35.501858: step 438, loss 0.000125715, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:35.869874: step 439, loss 0.00325999, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:36.224924: step 440, loss 8.44927e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:36.625853: step 441, loss 5.43799e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:37.040743: step 442, loss 3.50353e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:37.429703: step 443, loss 7.08421e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:37.773782: step 444, loss 9.60784e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:38.189670: step 445, loss 1.60288e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:38.581622: step 446, loss 6.11126e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:38.976567: step 447, loss 5.88671e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:39.383478: step 448, loss 5.33648e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:39.769446: step 449, loss 3.34178e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:40.102555: step 450, loss 0.000169397, accuracy 1, precision 1.0, recall 1.0

Evaluation:
[[507  14]
 [173  56]]
2019-04-03T11:31:40.598229: step 450, loss 0.990668, accuracy 0.750667, precision 0.9731285988483686, recall 0.7455882352941177

2019-04-03T11:31:40.993174: step 451, loss 2.11856e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:41.474884: step 452, loss 1.42209e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:41.852872: step 453, loss 0.00144055, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:42.070292: step 454, loss 1.6608e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:42.406393: step 455, loss 3.04703e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:42.777402: step 456, loss 7.49012e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:43.145417: step 457, loss 6.32589e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:43.532382: step 458, loss 3.67037e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:44.001129: step 459, loss 3.44919e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:44.384105: step 460, loss 3.04379e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:44.798995: step 461, loss 0.000156463, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:45.195933: step 462, loss 0.000210616, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:45.600851: step 463, loss 4.81543e-05, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:45.991805: step 464, loss 7.98265e-06, accuracy 1, precision 1.0, recall 1.0
2019-04-03T11:31:46.373784: step 465, loss 1.02755e-05, accuracy 1, precision 1.0, recall 1.0
